image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_100.png,2.08,75,0.93801,0.99634,0,3
test_100.png,5.21,188,0.93801,0.99634,0,3
test_100.png,10.42,375,0.93801,0.99634,0,3
test_101.png,0.0,0,0.91707,0.99493,2,3
test_101.png,0.21,8,0.91711,0.99513,0,3
test_101.png,0.52,19,0.91711,0.99513,0,3
test_101.png,1.04,37,0.91711,0.99513,0,3
test_101.png,2.08,75,0.91711,0.99513,0,3
test_101.png,5.21,188,0.91711,0.99513,0,3
test_101.png,10.42,375,0.91711,0.99513,0,3
test_102.png,0.0,0,0.83385,0.95834,5,10
test_102.png,0.21,8,0.83392,0.95902,1,10
test_102.png,0.52,19,0.83396,0.95921,0,10
test_102.png,1.04,37,0.83396,0.95921,0,10
test_102.png,2.08,75,0.83396,0.95921,0,10
test_102.png,5.21,188,0.83396,0.95921,0,10
test_102.png,10.42,375,0.83396,0.95921,0,10
test_103.png,0.0,0,0.78717,0.97828,2,2
test_103.png,0.21,8,0.78718,0.97842,1,2
test_103.png,0.52,19,0.78718,0.97842,1,2
test_103.png,1.04,37,0.78718,0.97842,1,2
test_103.png,2.08,75,0.78718,0.97842,1,2
test_103.png,5.21,188,0.78765,0.97989,0,2
test_103.png,10.42,375,0.78765,0.97989,0,2
test_104.png,0.0,0,0.80428,0.96489,2,5
test_104.png,0.21,8,0.80429,0.96494,1,5
test_104.png,0.52,19,0.80429,0.96494,1,5
test_104.png,1.04,37,0.80429,0.96494,1,5
test_104.png,2.08,75,0.80429,0.96494,1,5
test_104.png,5.21,188,0.80448,0.96526,0,5
test_104.png,10.42,375,0.80448,0.96526,0,5
test_105.png,0.0,0,0.94637,0.99996,0,0
test_105.png,0.21,8,0.94637,0.99996,0,0
test_105.png,0.52,19,0.94637,0.99996,0,0
test_105.png,1.04,37,0.94637,0.99996,0,0
test_105.png,2.08,75,0.94637,0.99996,0,0
test_105.png,5.21,188,0.94637,0.99996,0,0
test_105.png,10.42,375,0.94637,0.99996,0,0
test_106.png,0.0,0,0.91753,0.99382,0,1
test_106.png,0.21,8,0.91753,0.99382,0,1
test_106.png,0.52,19,0.91753,0.99382,0,1
test_106.png,1.04,37,0.91753,0.99382,0,1
test_106.png,2.08,75,0.91753,0.99382,0,1
test_106.png,5.21,188,0.91753,0.99382,0,1
test_106.png,10.42,375,0.91753,0.99382,0,1
test_107.png,0.0,0,0.77526,0.98956,1,2
test_107.png,0.21,8,0.77526,0.98956,1,2
test_107.png,0.52,19,0.77531,0.98982,0,2
test_107.png,1.04,37,0.77531,0.98982,0,2
test_107.png,2.08,75,0.77531,0.98982,0,2
test_107.png,5.21,188,0.77531,0.98982,0,2
test_107.png,10.42,375,0.77531,0.98982,0,2
test_108.png,0.0,0,0.8592,0.98857,6,2
test_108.png,0.21,8,0.85926,0.98895,3,2
test_108.png,0.52,19,0.85939,0.98915,1,2
test_108.png,1.04,37,0.85939,0.98915,1,2
test_108.png,2.08,75,0.85968,0.98978,0,2
test_108.png,5.21,188,0.85968,0.98978,0,2
test_108.png,10.42,375,0.85968,0.98978,0,2
test_109.png,0.0,0,0.79104,0.9751,5,3
test_109.png,0.21,8,0.7911,0.97549,2,3
test_109.png,0.52,19,0.79115,0.97565,1,3
test_109.png,1.04,37,0.79115,0.97565,1,3
test_109.png,2.08,75,0.79115,0.97565,1,3
test_109.png,5.21,188,0.79153,0.97718,0,3
test_109.png,10.42,375,0.79153,0.97718,0,3
test_110.png,0.0,0,0.85687,0.99464,2,2
test_110.png,0.21,8,0.8569,0.99472,1,2
test_110.png,0.52,19,0.8569,0.99472,1,2
test_110.png,1.04,37,0.85703,0.99538,0,2
test_110.png,2.08,75,0.85703,0.99538,0,2
test_110.png,5.21,188,0.85703,0.99538,0,2
test_110.png,10.42,375,0.85703,0.99538,0,2
test_111.png,0.0,0,0.9112,0.9943,7,1
test_111.png,0.21,8,0.91129,0.99471,0,1
test_111.png,0.52,19,0.91129,0.99471,0,1
test_111.png,1.04,37,0.91129,0.99471,0,1
test_111.png,2.08,75,0.91081,0.99408,2,1
test_111.png,5.21,188,0.91081,0.99408,2,1
test_111.png,10.42,375,0.91081,0.99408,2,1
test_112.png,0.0,0,0.8588,0.99628,0,1
test_112.png,0.21,8,0.8588,0.99628,0,1
test_112.png,0.52,19,0.8588,0.99628,0,1
test_112.png,1.04,37,0.8588,0.99628,0,1
test_112.png,2.08,75,0.8588,0.99628,0,1
test_112.png,5.21,188,0.8588,0.99628,0,1
