image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_106.png,0.0,0,0.91371,0.99319,4,7
test_106.png,0.21,8,0.91369,0.99319,2,7
test_106.png,0.52,19,0.91363,0.99306,1,7
test_106.png,1.04,37,0.91363,0.99306,1,7
test_106.png,2.08,75,0.91363,0.99306,1,7
test_106.png,5.21,188,0.91363,0.99306,1,7
test_106.png,10.42,375,0.91363,0.99306,1,7
test_107.png,0.0,0,0.79039,0.99028,1,2
test_107.png,0.21,8,0.79039,0.99028,1,2
test_107.png,0.52,19,0.79051,0.99079,0,2
test_107.png,1.04,37,0.79051,0.99079,0,2
test_107.png,2.08,75,0.79051,0.99079,0,2
test_107.png,5.21,188,0.79051,0.99079,0,2
test_107.png,10.42,375,0.79051,0.99079,0,2
test_108.png,0.0,0,0.8841,0.99507,3,0
test_108.png,0.21,8,0.88413,0.99524,0,0
test_108.png,0.52,19,0.88413,0.99524,0,0
test_108.png,1.04,37,0.88413,0.99524,0,0
test_108.png,2.08,75,0.88413,0.99524,0,0
test_108.png,5.21,188,0.88413,0.99524,0,0
test_108.png,10.42,375,0.88413,0.99524,0,0
test_109.png,0.0,0,0.84093,0.9868,6,2
test_109.png,0.21,8,0.84093,0.98718,1,2
test_109.png,0.52,19,0.84093,0.98718,1,2
test_109.png,1.04,37,0.84093,0.98718,1,2
test_109.png,2.08,75,0.84118,0.98855,0,2
test_109.png,5.21,188,0.84118,0.98855,0,2
test_109.png,10.42,375,0.84118,0.98855,0,2
test_110.png,0.0,0,0.88986,0.99711,3,0
test_110.png,0.21,8,0.88987,0.99719,2,0
test_110.png,0.52,19,0.88999,0.99781,1,0
test_110.png,1.04,37,0.88999,0.99781,1,0
test_110.png,2.08,75,0.88999,0.99781,1,0
test_110.png,5.21,188,0.8892,0.99702,0,0
test_110.png,10.42,375,0.8892,0.99702,0,0
test_111.png,0.0,0,0.90893,0.99661,2,1
test_111.png,0.21,8,0.90894,0.99669,0,1
test_111.png,0.52,19,0.90894,0.99669,0,1
test_111.png,1.04,37,0.90894,0.99669,0,1
test_111.png,2.08,75,0.90845,0.99607,2,1
test_111.png,5.21,188,0.90845,0.99607,2,1
test_111.png,10.42,375,0.90845,0.99607,2,1
test_112.png,0.0,0,0.86619,0.99612,0,1
test_112.png,0.21,8,0.86619,0.99612,0,1
test_112.png,0.52,19,0.86619,0.99612,0,1
test_112.png,1.04,37,0.86619,0.99612,0,1
test_112.png,2.08,75,0.86619,0.99612,0,1
test_112.png,5.21,188,0.86619,0.99612,0,1
test_112.png,10.42,375,0.86619,0.99612,0,1
test_113.png,0.0,0,0.85418,0.99528,2,0
test_113.png,0.21,8,0.85418,0.99533,1,0
test_113.png,0.52,19,0.85425,0.99575,0,0
test_113.png,1.04,37,0.85425,0.99575,0,0
test_113.png,2.08,75,0.85425,0.99575,0,0
test_113.png,5.21,188,0.85425,0.99575,0,0
