run,config,seed,epoch,image,dice,cldice,betti0_err,erl,skel_px
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,10,0.80854,0.79604,54.0,2766.579,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,11,0.80665,0.78906,45.0,3583.439,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,12,0.83039,0.85546,43.0,1992.275,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,13,0.81951,0.80387,72.0,1396.339,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,14,0.82181,0.83652,69.0,4375.522,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,15,0.81373,0.85346,48.0,3615.01,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,16,0.84071,0.87957,50.0,4431.536,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,17,0.82213,0.85448,51.0,2881.679,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,18,0.81514,0.87929,37.0,3778.062,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,19,0.84636,0.88453,53.0,5426.777,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,10,20,0.80594,0.85232,74.0,1641.187,7373
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,01,0.81193,0.8618,51.0,4454.131,9312
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,02,0.84482,0.85084,59.0,5070.678,9289
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,03,0.80775,0.79335,76.0,1263.028,9221
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,04,0.81579,0.79794,56.0,2812.2,8926
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,05,0.81691,0.78857,54.0,2821.707,9586
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,06,0.80915,0.78468,65.0,2944.363,9989
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,07,0.80394,0.78951,80.0,2999.303,8968
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,08,0.80004,0.7853,82.0,794.545,8585
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,09,0.80105,0.79686,77.0,1456.498,8726
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,10,0.80223,0.78815,74.0,2839.819,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,11,0.80291,0.78372,87.0,3476.59,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,12,0.82583,0.84417,53.0,2010.891,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,13,0.80943,0.79327,74.0,1539.704,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,14,0.80852,0.82816,73.0,4549.827,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,15,0.76327,0.80509,126.0,2626.526,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,16,0.83703,0.8792,84.0,4603.292,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,17,0.81542,0.84454,77.0,2981.905,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,18,0.80335,0.86596,75.0,1895.087,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,19,0.82945,0.87491,64.0,4733.261,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,20,20,0.793,0.83792,75.0,1834.583,7373
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,01,0.81679,0.85422,64.0,4200.716,9312
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,02,0.84697,0.84723,66.0,2452.717,9289
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,03,0.80429,0.77406,104.0,592.47,9221
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,04,0.82595,0.79255,65.0,3081.674,8926
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,05,0.80654,0.76732,66.0,1648.863,9586
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,06,0.80505,0.76915,76.0,2540.475,9989
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,07,0.80951,0.79919,73.0,2681.072,8968
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,08,0.7921,0.76954,89.0,483.379,8585
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,09,0.80165,0.79214,76.0,1134.342,8726
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,10,0.80363,0.78078,83.0,2297.127,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,11,0.79968,0.77049,84.0,3108.235,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,12,0.81997,0.83376,66.0,1459.079,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,13,0.81031,0.7894,84.0,1729.914,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,14,0.81269,0.82018,95.0,3574.468,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,15,0.80169,0.83697,58.0,2919.256,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,16,0.82839,0.86229,97.0,1838.94,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,17,0.80976,0.8315,93.0,2571.698,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,18,0.80739,0.85966,78.0,1808.198,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,19,0.83536,0.87625,73.0,4605.792,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,30,20,0.79513,0.83798,94.0,1475.557,7373
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,01,0.80323,0.84053,108.0,4576.803,9312
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,02,0.84107,0.84229,100.0,1967.461,9289
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,03,0.79968,0.77258,145.0,894.771,9221
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,04,0.81704,0.7865,85.0,2319.868,8926
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,05,0.80709,0.77554,104.0,2539.253,9586
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,06,0.8018,0.77138,129.0,2651.323,9989
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,07,0.79828,0.78017,123.0,2954.674,8968
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,08,0.78846,0.76684,125.0,565.658,8585
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,09,0.79715,0.78599,119.0,1257.981,8726
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,10,0.79727,0.77625,125.0,2487.865,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,11,0.79193,0.76698,131.0,3828.263,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,12,0.81357,0.82362,97.0,1840.017,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,13,0.80766,0.78765,140.0,1486.785,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,14,0.79955,0.80774,118.0,4307.465,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,15,0.76279,0.78186,148.0,2724.571,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,16,0.82602,0.85656,118.0,3777.259,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,17,0.80564,0.82202,152.0,2631.552,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,18,0.80691,0.86173,108.0,3951.81,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,19,0.82653,0.86357,112.0,4755.364,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,40,20,0.79007,0.8279,122.0,1080.424,7373
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,01,0.81132,0.84236,110.0,2041.295,9312
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,02,0.84152,0.83553,103.0,2295.697,9289
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,03,0.79078,0.76494,134.0,482.831,9221
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,04,0.81675,0.78211,99.0,2081.959,8926
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,05,0.79932,0.76429,98.0,871.129,9586
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,06,0.79433,0.75863,139.0,1164.2,9989
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,07,0.80039,0.77683,143.0,1956.99,8968
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,08,0.78156,0.75686,140.0,449.056,8585
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,09,0.78551,0.7731,117.0,712.58,8726
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,10,0.79729,0.76989,108.0,2130.258,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,11,0.79777,0.76374,139.0,2524.232,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,12,0.8125,0.82206,92.0,1141.942,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,13,0.80751,0.77878,144.0,1112.492,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,14,0.80505,0.80802,137.0,3420.753,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,15,0.80195,0.82273,126.0,2372.65,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,16,0.82177,0.84761,117.0,1679.127,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,17,0.79347,0.81205,115.0,737.356,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,18,0.80451,0.84571,100.0,1445.607,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,19,0.82582,0.86488,119.0,3955.815,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,50,20,0.78728,0.82264,110.0,982.497,7373
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,01,0.81435,0.83574,113.0,1818.955,9312
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,02,0.8437,0.83764,104.0,2109.245,9289
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,03,0.78084,0.75479,146.0,393.587,9221
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,04,0.81559,0.77345,109.0,2033.794,8926
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,05,0.79116,0.75678,122.0,1456.106,9586
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,06,0.78559,0.75547,140.0,929.004,9989
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,07,0.79676,0.7723,120.0,1956.069,8968
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,08,0.77049,0.74262,161.0,588.521,8585
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,09,0.77569,0.76254,124.0,557.975,8726
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,10,0.79134,0.75633,117.0,1589.584,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,11,0.79793,0.75959,124.0,2222.476,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,12,0.8127,0.81946,100.0,1018.918,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,13,0.80112,0.77058,128.0,956.278,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,14,0.8066,0.79964,137.0,2733.253,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,15,0.79292,0.80329,129.0,2343.344,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,16,0.81839,0.84884,120.0,3125.489,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,17,0.79226,0.81114,125.0,754.732,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,18,0.81054,0.84933,118.0,1398.452,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,19,0.83186,0.85335,101.0,4068.606,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,60,20,0.79182,0.82198,132.0,584.793,7373
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,01,0.81485,0.84238,98.0,1376.209,9312
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,02,0.84055,0.83794,95.0,4178.98,9289
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,03,0.78144,0.75598,183.0,335.509,9221
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,04,0.81588,0.77759,91.0,2350.958,8926
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,05,0.79003,0.75421,95.0,1582.436,9586
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,06,0.78341,0.75058,140.0,2079.867,9989
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,07,0.79463,0.77849,113.0,1008.886,8968
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,08,0.77119,0.7474,156.0,516.511,8585
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,09,0.77954,0.77204,110.0,798.638,8726
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,10,0.79484,0.76096,118.0,1933.315,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,11,0.79845,0.76345,109.0,2566.136,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,12,0.81201,0.81898,101.0,965.3,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,13,0.80128,0.77751,110.0,1266.684,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,14,0.80742,0.80859,134.0,2743.26,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,15,0.79679,0.81975,120.0,2403.865,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,16,0.82238,0.8497,113.0,1656.784,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,17,0.7984,0.81743,109.0,625.106,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,18,0.81246,0.85356,101.0,1368.016,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,19,0.83642,0.85908,101.0,4096.178,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,70,20,0.79475,0.82573,104.0,550.078,7373
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,01,0.81694,0.84144,111.0,1015.363,9312
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,02,0.84,0.83491,105.0,3792.879,9289
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,03,0.78,0.75933,137.0,337.849,9221
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,04,0.81289,0.77408,119.0,1570.782,8926
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,05,0.78704,0.7576,105.0,545.206,9586
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,06,0.77649,0.74895,160.0,943.271,9989
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,07,0.78861,0.77236,127.0,1813.434,8968
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,08,0.76699,0.74581,169.0,359.28,8585
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,09,0.76528,0.75978,130.0,586.756,8726
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,10,0.79497,0.76032,132.0,1812.652,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,11,0.79709,0.75654,130.0,2343.128,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,12,0.80836,0.81614,103.0,912.971,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,13,0.79661,0.76817,123.0,909.743,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,14,0.80509,0.80108,139.0,2332.441,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,15,0.78985,0.8092,144.0,1865.205,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,16,0.81663,0.84441,141.0,3092.095,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,17,0.79342,0.81047,124.0,689.306,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,18,0.81725,0.8551,97.0,1187.646,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,19,0.83861,0.85647,130.0,3740.607,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,80,20,0.79791,0.82426,136.0,561.136,7373
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,01,0.81808,0.84518,120.0,1595.97,9312
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,02,0.83773,0.83318,111.0,1952.393,9289
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,03,0.78014,0.75402,154.0,332.362,9221
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,04,0.81547,0.78095,103.0,2261.581,8926
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,05,0.78717,0.75453,125.0,508.695,9586
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,06,0.77659,0.74722,150.0,894.141,9989
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,07,0.79443,0.77743,122.0,1938.886,8968
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,08,0.76763,0.75138,172.0,342.157,8585
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,09,0.76719,0.76497,127.0,629.713,8726
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,10,0.79149,0.75327,141.0,1900.724,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,11,0.79796,0.76024,125.0,2259.009,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,12,0.80892,0.81388,117.0,850.828,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,13,0.79824,0.77527,127.0,888.829,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,14,0.80283,0.80346,145.0,2595.837,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,15,0.78373,0.79939,160.0,2024.092,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,16,0.81737,0.84796,134.0,1605.737,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,17,0.7925,0.81097,117.0,556.436,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,18,0.81326,0.85291,112.0,1050.127,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,19,0.83759,0.85717,135.0,3853.167,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,90,20,0.79622,0.82141,154.0,475.378,7373
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,01,0.81652,0.83988,119.0,1346.793,9312
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,02,0.83386,0.82898,112.0,1005.451,9289
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,03,0.7694,0.74573,144.0,224.94,9221
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,04,0.80909,0.77034,100.0,1701.864,8926
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,05,0.77737,0.75152,113.0,531.112,9586
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,06,0.76711,0.74133,136.0,579.729,9989
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,07,0.78565,0.77362,118.0,1577.111,8968
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,08,0.75667,0.74356,173.0,327.532,8585
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,09,0.75854,0.75906,117.0,352.341,8726
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,10,0.78954,0.75542,126.0,1568.972,9137
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,11,0.79549,0.75324,120.0,812.285,10456
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,12,0.80405,0.80934,109.0,631.847,8712
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,13,0.79397,0.76912,145.0,726.166,10186
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,14,0.80142,0.8014,139.0,1147.203,8358
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,15,0.79699,0.81355,113.0,1780.109,7651
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,16,0.80973,0.8379,150.0,1327.197,8812
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,17,0.78389,0.8069,120.0,614.392,7984
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,18,0.80943,0.84375,119.0,1124.556,7659
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,19,0.8379,0.8556,124.0,3429.311,8476
B_cldice_w64_d5_s4,B_cldice_w64_d5,4,100,20,0.79456,0.81753,140.0,310.247,7373
C_boundary_s0,C_boundary,0,10,01,0.82317,0.85822,75.0,4068.84,9312
C_boundary_s0,C_boundary,0,10,02,0.84599,0.84988,95.0,2660.736,9289
C_boundary_s0,C_boundary,0,10,03,0.78781,0.77816,96.0,535.77,9221
C_boundary_s0,C_boundary,0,10,04,0.82526,0.79597,63.0,1533.863,8926
C_boundary_s0,C_boundary,0,10,05,0.80474,0.7862,81.0,1234.798,9586
C_boundary_s0,C_boundary,0,10,06,0.78375,0.76491,92.0,2566.403,9989
C_boundary_s0,C_boundary,0,10,07,0.80122,0.79571,75.0,2486.661,8968
C_boundary_s0,C_boundary,0,10,08,0.7801,0.77976,95.0,589.428,8585
C_boundary_s0,C_boundary,0,10,09,0.77103,0.78872,75.0,831.313,8726
C_boundary_s0,C_boundary,0,10,10,0.80015,0.78381,82.0,1058.053,9137
C_boundary_s0,C_boundary,0,10,11,0.80635,0.78328,82.0,2800.646,10456
C_boundary_s0,C_boundary,0,10,12,0.81491,0.84344,60.0,1221.566,8712
C_boundary_s0,C_boundary,0,10,13,0.80512,0.79564,76.0,1377.741,10186
C_boundary_s0,C_boundary,0,10,14,0.81851,0.83195,89.0,3271.062,8358
C_boundary_s0,C_boundary,0,10,15,0.80675,0.83787,81.0,3680.706,7651
C_boundary_s0,C_boundary,0,10,16,0.84372,0.88403,79.0,4173.881,8812
C_boundary_s0,C_boundary,0,10,17,0.81208,0.83864,77.0,1122.996,7984
C_boundary_s0,C_boundary,0,10,18,0.82209,0.87272,64.0,1167.77,7659
C_boundary_s0,C_boundary,0,10,19,0.85949,0.88877,63.0,4923.812,8476
C_boundary_s0,C_boundary,0,10,20,0.8157,0.84975,87.0,851.133,7373
C_boundary_s0,C_boundary,0,20,01,0.82603,0.86651,62.0,4641.434,9312
C_boundary_s0,C_boundary,0,20,02,0.85213,0.85626,72.0,4827.49,9289
C_boundary_s0,C_boundary,0,20,03,0.79821,0.78723,110.0,951.271,9221
C_boundary_s0,C_boundary,0,20,04,0.82807,0.80061,72.0,3262.791,8926
C_boundary_s0,C_boundary,0,20,05,0.81379,0.7898,74.0,2686.946,9586
C_boundary_s0,C_boundary,0,20,06,0.80026,0.77463,77.0,1387.904,9989
C_boundary_s0,C_boundary,0,20,07,0.8122,0.80322,87.0,3022.507,8968
C_boundary_s0,C_boundary,0,20,08,0.79612,0.7888,102.0,595.602,8585
C_boundary_s0,C_boundary,0,20,09,0.79537,0.79548,73.0,1149.296,8726
C_boundary_s0,C_boundary,0,20,10,0.80764,0.79055,83.0,2906.356,9137
C_boundary_s0,C_boundary,0,20,11,0.80982,0.78549,76.0,3159.691,10456
C_boundary_s0,C_boundary,0,20,12,0.82549,0.84421,64.0,1675.117,8712
C_boundary_s0,C_boundary,0,20,13,0.81665,0.80101,73.0,1999.523,10186
C_boundary_s0,C_boundary,0,20,14,0.82081,0.83047,107.0,4329.142,8358
C_boundary_s0,C_boundary,0,20,15,0.7927,0.82242,116.0,3605.952,7651
C_boundary_s0,C_boundary,0,20,16,0.83868,0.87887,67.0,4299.487,8812
C_boundary_s0,C_boundary,0,20,17,0.81266,0.83571,85.0,1297.112,7984
C_boundary_s0,C_boundary,0,20,18,0.81896,0.87759,55.0,2055.311,7659
C_boundary_s0,C_boundary,0,20,19,0.84735,0.88162,80.0,5422.949,8476
C_boundary_s0,C_boundary,0,20,20,0.80594,0.84034,86.0,1290.355,7373
C_boundary_s0,C_boundary,0,30,01,0.82611,0.86206,79.0,1854.645,9312
C_boundary_s0,C_boundary,0,30,02,0.84818,0.85259,93.0,4578.827,9289
C_boundary_s0,C_boundary,0,30,03,0.78129,0.76516,111.0,420.253,9221
C_boundary_s0,C_boundary,0,30,04,0.82097,0.79321,60.0,1917.602,8926
C_boundary_s0,C_boundary,0,30,05,0.80457,0.78178,61.0,2257.16,9586
C_boundary_s0,C_boundary,0,30,06,0.78879,0.76775,101.0,2611.742,9989
C_boundary_s0,C_boundary,0,30,07,0.80444,0.79669,91.0,2302.412,8968
C_boundary_s0,C_boundary,0,30,08,0.78557,0.77777,89.0,483.884,8585
C_boundary_s0,C_boundary,0,30,09,0.78712,0.79149,82.0,1071.496,8726
C_boundary_s0,C_boundary,0,30,10,0.80561,0.78289,79.0,1993.313,9137
C_boundary_s0,C_boundary,0,30,11,0.80801,0.78234,81.0,2942.744,10456
C_boundary_s0,C_boundary,0,30,12,0.81814,0.83519,66.0,1470.621,8712
C_boundary_s0,C_boundary,0,30,13,0.8079,0.79128,83.0,1270.583,10186
C_boundary_s0,C_boundary,0,30,14,0.82181,0.83456,100.0,3213.754,8358
C_boundary_s0,C_boundary,0,30,15,0.79899,0.83058,92.0,3325.373,7651
C_boundary_s0,C_boundary,0,30,16,0.83751,0.87479,75.0,1975.352,8812
C_boundary_s0,C_boundary,0,30,17,0.81205,0.83262,92.0,1066.565,7984
C_boundary_s0,C_boundary,0,30,18,0.82147,0.87218,65.0,893.661,7659
C_boundary_s0,C_boundary,0,30,19,0.85733,0.88722,71.0,4723.22,8476
C_boundary_s0,C_boundary,0,30,20,0.81031,0.8451,103.0,1029.968,7373
C_boundary_s0,C_boundary,0,40,01,0.82516,0.85602,75.0,3755.085,9312
C_boundary_s0,C_boundary,0,40,02,0.846,0.85271,73.0,4150.575,9289
C_boundary_s0,C_boundary,0,40,03,0.77663,0.76422,100.0,681.766,9221
C_boundary_s0,C_boundary,0,40,04,0.81719,0.79169,65.0,2192.059,8926
C_boundary_s0,C_boundary,0,40,05,0.79581,0.78041,76.0,2087.864,9586
C_boundary_s0,C_boundary,0,40,06,0.78425,0.76795,96.0,880.675,9989
C_boundary_s0,C_boundary,0,40,07,0.7948,0.78847,91.0,2507.465,8968
C_boundary_s0,C_boundary,0,40,08,0.77994,0.77456,92.0,463.715,8585
C_boundary_s0,C_boundary,0,40,09,0.77456,0.77751,79.0,1007.161,8726
C_boundary_s0,C_boundary,0,40,10,0.80185,0.78496,78.0,2325.096,9137
C_boundary_s0,C_boundary,0,40,11,0.80383,0.7747,91.0,2839.889,10456
C_boundary_s0,C_boundary,0,40,12,0.81388,0.83645,65.0,1355.747,8712
C_boundary_s0,C_boundary,0,40,13,0.80043,0.78644,105.0,1262.276,10186
C_boundary_s0,C_boundary,0,40,14,0.81477,0.81908,104.0,3187.585,8358
C_boundary_s0,C_boundary,0,40,15,0.78829,0.8139,100.0,2992.319,7651
C_boundary_s0,C_boundary,0,40,16,0.83422,0.87066,100.0,1956.97,8812
C_boundary_s0,C_boundary,0,40,17,0.8041,0.8218,75.0,981.147,7984
C_boundary_s0,C_boundary,0,40,18,0.82451,0.87062,61.0,1790.375,7659
C_boundary_s0,C_boundary,0,40,19,0.85333,0.87366,85.0,4710.477,8476
C_boundary_s0,C_boundary,0,40,20,0.81044,0.83717,96.0,897.628,7373
C_boundary_s0,C_boundary,0,50,01,0.82607,0.85514,66.0,3780.624,9312
C_boundary_s0,C_boundary,0,50,02,0.84799,0.85239,85.0,2408.514,9289
