run,config,seed,epoch,image,dice,cldice,betti0_err,erl,skel_px
A_dice_s0,A_dice,0,60,11,0.80963,0.78559,96.0,3372.725,10456
A_dice_s0,A_dice,0,60,12,0.82087,0.84391,67.0,1811.281,8712
A_dice_s0,A_dice,0,60,13,0.80929,0.79094,94.0,1410.417,10186
A_dice_s0,A_dice,0,60,14,0.81524,0.82643,89.0,3177.272,8358
A_dice_s0,A_dice,0,60,15,0.79822,0.8212,110.0,3329.056,7651
A_dice_s0,A_dice,0,60,16,0.84237,0.87827,67.0,4490.756,8812
A_dice_s0,A_dice,0,60,17,0.81465,0.83652,78.0,1141.698,7984
A_dice_s0,A_dice,0,60,18,0.82235,0.87793,55.0,2231.649,7659
A_dice_s0,A_dice,0,60,19,0.84989,0.87927,67.0,4325.781,8476
A_dice_s0,A_dice,0,60,20,0.81268,0.84559,80.0,894.15,7373
A_dice_s0,A_dice,0,70,01,0.82722,0.86664,52.0,4016.419,9312
A_dice_s0,A_dice,0,70,02,0.84883,0.85006,82.0,2684.349,9289
A_dice_s0,A_dice,0,70,03,0.79026,0.77713,78.0,913.779,9221
A_dice_s0,A_dice,0,70,04,0.82445,0.79247,40.0,2588.007,8926
A_dice_s0,A_dice,0,70,05,0.80201,0.78386,72.0,1727.413,9586
A_dice_s0,A_dice,0,70,06,0.79226,0.76981,98.0,1153.587,9989
A_dice_s0,A_dice,0,70,07,0.80469,0.79536,96.0,2637.299,8968
A_dice_s0,A_dice,0,70,08,0.78242,0.77151,83.0,625.021,8585
A_dice_s0,A_dice,0,70,09,0.78504,0.78808,57.0,1121.628,8726
A_dice_s0,A_dice,0,70,10,0.80346,0.78017,66.0,2119.405,9137
A_dice_s0,A_dice,0,70,11,0.8092,0.78302,74.0,3103.26,10456
A_dice_s0,A_dice,0,70,12,0.81729,0.83708,57.0,1299.319,8712
A_dice_s0,A_dice,0,70,13,0.8136,0.79857,77.0,1315.439,10186
A_dice_s0,A_dice,0,70,14,0.81767,0.8303,86.0,3043.553,8358
A_dice_s0,A_dice,0,70,15,0.80071,0.82302,81.0,2949.24,7651
A_dice_s0,A_dice,0,70,16,0.83829,0.87313,66.0,3691.75,8812
A_dice_s0,A_dice,0,70,17,0.81404,0.83521,71.0,1064.528,7984
A_dice_s0,A_dice,0,70,18,0.82041,0.87264,53.0,1893.36,7659
A_dice_s0,A_dice,0,70,19,0.85397,0.88143,64.0,5043.587,8476
A_dice_s0,A_dice,0,70,20,0.81455,0.85123,79.0,1066.074,7373
A_dice_s0,A_dice,0,80,01,0.82744,0.86371,50.0,3721.193,9312
A_dice_s0,A_dice,0,80,02,0.8488,0.84771,56.0,2660.372,9289
