config,run,epoch,seed,image,source,along,across,erl_split,erl_bridged,dice,fg
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,1.0,0.0,0.72874,0.79075,0.75433,35018
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,1.0,0.25,0.74489,0.80007,0.73413,37541
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,1.0,0.5,0.82404,0.82404,0.62752,49171
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,1.0,1.0,0.83046,0.8307,0.51069,66076
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,1.5,0.0,0.80518,0.81954,0.73439,37411
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,1.5,0.25,0.8212,0.83497,0.70435,40803
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,1.5,0.5,0.83071,0.84119,0.6157,50770
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,1.5,1.0,0.8484,0.84864,0.49958,68299
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,2.0,0.0,0.82075,0.83808,0.70566,40615
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,2.0,0.25,0.84047,0.84119,0.68355,43082
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,2.0,0.5,0.84672,0.84672,0.59774,53132
K_focal_aug,K_focal_aug_s5,60,5,15,oracle,2.0,1.0,0.85468,0.85492,0.48781,70694
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,0.0,0.25,0.66272,0.74902,0.79056,29584
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,0.0,0.5,0.68243,0.76677,0.7502,34000
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,0.0,1.0,0.75183,0.794,0.65357,45015
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,0.5,0.0,0.67865,0.76403,0.75126,34020
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,0.5,0.25,0.68407,0.77136,0.735,36008
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,0.5,0.5,0.79333,0.80522,0.6368,47912
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,0.5,1.0,0.80922,0.82333,0.573,56135
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,1.0,0.0,0.76519,0.79632,0.65375,45054
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,1.0,0.25,0.77436,0.80076,0.63182,47884
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,1.0,0.5,0.80126,0.81015,0.57252,56187
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,1.0,1.0,0.83189,0.83213,0.50977,66261
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,1.5,0.0,0.77829,0.80498,0.57127,55844
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,1.5,0.25,0.80079,0.81203,0.52736,62972
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,1.5,0.5,0.81818,0.83284,0.47906,72053
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,1.5,1.0,0.84888,0.85057,0.44606,79367
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,2.0,0.0,0.78639,0.84908,0.48365,70867
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,2.0,0.25,0.81558,0.85463,0.46063,75901
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,2.0,0.5,0.8405,0.86554,0.41935,86023
K_focal_aug,K_focal_aug_s5,60,5,15,shuffled,2.0,1.0,0.8583,0.87457,0.39186,93995
K_focal_aug,K_focal_aug_s5,60,5,16,raw,0.0,0.0,0.72131,0.78938,0.82815,34941
K_focal_aug,K_focal_aug_s5,60,5,16,isotropic,0.25,0.25,0.72131,0.78938,0.82815,34941
K_focal_aug,K_focal_aug_s5,60,5,16,isotropic,0.5,0.5,0.83832,0.83832,0.66025,56964
K_focal_aug,K_focal_aug_s5,60,5,16,isotropic,0.75,0.75,0.84561,0.85125,0.5993,66178
K_focal_aug,K_focal_aug_s5,60,5,16,isotropic,1.0,1.0,0.85734,0.86725,0.5363,77921
K_focal_aug,K_focal_aug_s5,60,5,16,isotropic,1.5,1.5,0.88661,0.89259,0.43758,103217
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,0.0,0.25,0.72131,0.78938,0.82815,34941
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,0.0,0.5,0.78195,0.80417,0.76003,42743
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,0.0,1.0,0.82486,0.82611,0.61733,62506
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,0.5,0.0,0.75739,0.80478,0.8143,36978
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,0.5,0.25,0.76615,0.80988,0.79897,39150
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,0.5,0.5,0.83769,0.83769,0.66688,56063
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,0.5,1.0,0.84415,0.8498,0.56901,71174
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,1.0,0.0,0.81624,0.83085,0.78065,42103
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,1.0,0.25,0.82859,0.83769,0.7611,44680
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,1.0,0.5,0.84874,0.84875,0.65474,58060
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,1.0,1.0,0.85608,0.86599,0.5403,77087
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,1.5,0.0,0.83087,0.8454,0.75892,45055
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,1.5,0.25,0.84875,0.85943,0.73032,48662
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,1.5,0.5,0.87147,0.87147,0.64013,60541
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,1.5,1.0,0.87893,0.87893,0.52694,80321
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,2.0,0.0,0.85758,0.86958,0.73065,48712
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,2.0,0.25,0.86221,0.8734,0.70615,51826
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,2.0,0.5,0.88127,0.88127,0.62007,63828
K_focal_aug,K_focal_aug_s5,60,5,16,oracle,2.0,1.0,0.88896,0.88896,0.5137,83607
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,0.0,0.25,0.72131,0.78938,0.82815,34941
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,0.0,0.5,0.74541,0.80845,0.7853,40068
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,0.0,1.0,0.80439,0.82754,0.68522,52682
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,0.5,0.0,0.7581,0.80498,0.78488,40133
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,0.5,0.25,0.77258,0.81274,0.76691,42442
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,0.5,0.5,0.83707,0.83707,0.66595,56158
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,0.5,1.0,0.84582,0.84605,0.60215,65654
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,1.0,0.0,0.81132,0.82652,0.68403,52843
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,1.0,0.25,0.82424,0.83107,0.66195,56068
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,1.0,0.5,0.84582,0.85168,0.60174,65732
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,1.0,1.0,0.85713,0.86325,0.5398,77194
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,1.5,0.0,0.83934,0.84269,0.60226,65008
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,1.5,0.25,0.8458,0.84958,0.55657,73320
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,1.5,0.5,0.86323,0.86725,0.50888,83693
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,1.5,1.0,0.87701,0.87722,0.47504,92265
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,2.0,0.0,0.84894,0.85377,0.51332,82101
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,2.0,0.25,0.85315,0.86513,0.49046,87702
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,2.0,0.5,0.87658,0.88232,0.44819,99584
K_focal_aug,K_focal_aug_s5,60,5,16,shuffled,2.0,1.0,0.88618,0.89216,0.41893,109109
K_focal_aug,K_focal_aug_s5,60,5,17,raw,0.0,0.0,0.25543,0.6364,0.81203,31279
K_focal_aug,K_focal_aug_s5,60,5,17,isotropic,0.25,0.25,0.25543,0.6364,0.81203,31279
K_focal_aug,K_focal_aug_s5,60,5,17,isotropic,0.5,0.5,0.66734,0.72408,0.66714,50260
K_focal_aug,K_focal_aug_s5,60,5,17,isotropic,0.75,0.75,0.69102,0.75545,0.61088,57923
K_focal_aug,K_focal_aug_s5,60,5,17,isotropic,1.0,1.0,0.76136,0.76923,0.54708,68517
K_focal_aug,K_focal_aug_s5,60,5,17,isotropic,1.5,1.5,0.78982,0.81084,0.4497,90507
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,0.0,0.25,0.25543,0.6364,0.81203,31279
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,0.0,0.5,0.29858,0.65876,0.75469,37894
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,0.0,1.0,0.65407,0.70901,0.628,54607
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,0.5,0.0,0.28603,0.65068,0.80245,32964
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,0.5,0.25,0.29681,0.67671,0.79111,34756
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,0.5,0.5,0.66611,0.7194,0.67509,49231
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,0.5,1.0,0.68872,0.73605,0.57889,62538
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,1.0,0.0,0.60984,0.7086,0.77665,37279
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,1.0,0.25,0.64347,0.71474,0.75831,39714
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,1.0,0.5,0.69649,0.73436,0.66353,51104
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,1.0,1.0,0.75962,0.76747,0.55246,67540
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,1.5,0.0,0.68148,0.73114,0.75907,39868
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,1.5,0.25,0.70755,0.76354,0.73141,43331
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,1.5,0.5,0.73541,0.77497,0.65165,53127
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,1.5,1.0,0.78271,0.79113,0.53975,70435
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,2.0,0.0,0.71215,0.77892,0.73209,43426
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,2.0,0.25,0.72217,0.78313,0.71057,46075
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,2.0,0.5,0.74318,0.79649,0.63251,56026
K_focal_aug,K_focal_aug_s5,60,5,17,oracle,2.0,1.0,0.79429,0.80771,0.52698,73344
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,0.0,0.25,0.25543,0.6364,0.81203,31279
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,0.0,0.5,0.523,0.67546,0.77708,35730
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,0.0,1.0,0.62549,0.70376,0.68743,46718
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,0.5,0.0,0.48044,0.6734,0.77526,35765
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,0.5,0.25,0.50408,0.67938,0.76043,37695
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,0.5,0.5,0.66693,0.72344,0.67245,49590
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,0.5,1.0,0.69413,0.75392,0.61172,57795
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,1.0,0.0,0.56096,0.71048,0.68905,46433
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,1.0,0.25,0.62414,0.71598,0.6687,49226
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,1.0,0.5,0.68691,0.7395,0.61298,57587
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,1.0,1.0,0.76071,0.76857,0.55052,67891
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,1.5,0.0,0.65011,0.74221,0.61185,56970
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,1.5,0.25,0.70845,0.75348,0.56867,64110
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,1.5,0.5,0.73567,0.76769,0.5216,73188
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,1.5,1.0,0.76904,0.78601,0.48801,80650
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,2.0,0.0,0.691,0.77117,0.52513,71871
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,2.0,0.25,0.72436,0.78221,0.50291,76811
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,2.0,0.5,0.77035,0.79624,0.46136,86999
K_focal_aug,K_focal_aug_s5,60,5,17,shuffled,2.0,1.0,0.79138,0.81671,0.43213,95374
K_focal_aug,K_focal_aug_s5,60,5,18,raw,0.0,0.0,0.69027,0.81236,0.80388,34054
K_focal_aug,K_focal_aug_s5,60,5,18,isotropic,0.25,0.25,0.69027,0.81236,0.80388,34054
K_focal_aug,K_focal_aug_s5,60,5,18,isotropic,0.5,0.5,0.85895,0.86936,0.63575,53566
K_focal_aug,K_focal_aug_s5,60,5,18,isotropic,0.75,0.75,0.87619,0.87643,0.5816,61243
K_focal_aug,K_focal_aug_s5,60,5,18,isotropic,1.0,1.0,0.88501,0.89705,0.51914,72068
K_focal_aug,K_focal_aug_s5,60,5,18,isotropic,1.5,1.5,0.91445,0.9157,0.42639,94155
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,0.0,0.25,0.69027,0.81236,0.80388,34054
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,0.0,0.5,0.76771,0.83942,0.73667,40917
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,0.0,1.0,0.84593,0.85819,0.59838,58170
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,0.5,0.0,0.75452,0.83297,0.78999,35864
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,0.5,0.25,0.75635,0.83774,0.77461,37568
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,0.5,0.5,0.85822,0.86862,0.6431,52593
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,0.5,1.0,0.86016,0.87155,0.55066,66018
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,1.0,0.0,0.81289,0.86157,0.75438,40125
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,1.0,0.25,0.84832,0.86886,0.7308,42693
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,1.0,0.5,0.86769,0.87815,0.63124,54396
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,1.0,1.0,0.88427,0.89606,0.52364,71201
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,1.5,0.0,0.8426,0.8862,0.73164,42811
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,1.5,0.25,0.86235,0.89113,0.70143,46208
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,1.5,0.5,0.89091,0.90201,0.61765,56514
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,1.5,1.0,0.90872,0.90946,0.51165,73898
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,2.0,0.0,0.86406,0.89532,0.70359,46086
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,2.0,0.25,0.87696,0.90002,0.68016,48800
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,2.0,0.5,0.91096,0.91171,0.59908,59341
K_focal_aug,K_focal_aug_s5,60,5,18,oracle,2.0,1.0,0.91945,0.92021,0.49928,76716
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,0.0,0.25,0.69027,0.81236,0.80388,34054
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,0.0,0.5,0.717,0.83464,0.75917,38590
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,0.0,1.0,0.7915,0.85891,0.65975,49885
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,0.5,0.0,0.72958,0.83654,0.75952,38573
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,0.5,0.25,0.74751,0.84157,0.74123,40564
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,0.5,0.5,0.85822,0.86862,0.6409,52860
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,0.5,1.0,0.8757,0.8757,0.58167,61197
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,1.0,0.0,0.81081,0.8577,0.66071,49801
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,1.0,0.25,0.82191,0.86231,0.63965,52624
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,1.0,0.5,0.86404,0.87472,0.58201,61143
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,1.0,1.0,0.88427,0.89631,0.52247,71416
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,1.5,0.0,0.84257,0.8786,0.58334,60508
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,1.5,0.25,0.85992,0.88571,0.53985,67948
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,1.5,0.5,0.88526,0.8973,0.49479,76914
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,1.5,1.0,0.89437,0.90672,0.46298,84310
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,2.0,0.0,0.85655,0.88891,0.49864,75801
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,2.0,0.25,0.87839,0.89433,0.47658,80806
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,2.0,0.5,0.90647,0.90697,0.43698,90919
K_focal_aug,K_focal_aug_s5,60,5,18,shuffled,2.0,1.0,0.9147,0.91595,0.40909,99287
K_focal_aug,K_focal_aug_s5,60,5,19,raw,0.0,0.0,0.717,0.76876,0.81734,36074
K_focal_aug,K_focal_aug_s5,60,5,19,isotropic,0.25,0.25,0.717,0.76876,0.81734,36074
K_focal_aug,K_focal_aug_s5,60,5,19,isotropic,0.5,0.5,0.82855,0.84211,0.62049,58490
K_focal_aug,K_focal_aug_s5,60,5,19,isotropic,0.75,0.75,0.84298,0.86145,0.56315,67442
K_focal_aug,K_focal_aug_s5,60,5,19,isotropic,1.0,1.0,0.86957,0.88767,0.50018,79782
K_focal_aug,K_focal_aug_s5,60,5,19,isotropic,1.5,1.5,0.88994,0.90982,0.40801,104746
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,0.0,0.25,0.717,0.76876,0.81734,36074
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,0.0,0.5,0.76301,0.80048,0.7371,43700
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,0.0,1.0,0.81742,0.82895,0.58427,63559
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,0.5,0.0,0.75763,0.78435,0.79587,38218
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,0.5,0.25,0.76897,0.79693,0.77532,40320
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,0.5,0.5,0.82512,0.84124,0.62815,57383
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,0.5,1.0,0.83587,0.85057,0.53322,72745
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,1.0,0.0,0.80918,0.81661,0.74593,43537
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,1.0,0.25,0.82174,0.85205,0.72311,46057
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,1.0,0.5,0.84753,0.87284,0.6138,59654
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,1.0,1.0,0.86913,0.887,0.50495,78746
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,1.5,0.0,0.85206,0.8586,0.71952,46573
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,1.5,0.25,0.86123,0.87902,0.68601,50453
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,1.5,0.5,0.87376,0.88723,0.59706,62435
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,1.5,1.0,0.88172,0.90038,0.49055,82202
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,2.0,0.0,0.86562,0.88811,0.68603,50591
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,2.0,0.25,0.86849,0.89145,0.65982,53851
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,2.0,0.5,0.88349,0.9033,0.57624,65898
K_focal_aug,K_focal_aug_s5,60,5,19,oracle,2.0,1.0,0.8935,0.91342,0.47755,85549
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,0.0,0.25,0.717,0.76876,0.81734,36074
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,0.0,0.5,0.74805,0.79165,0.76224,41227
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,0.0,1.0,0.80553,0.83045,0.65111,54032
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,0.5,0.0,0.75353,0.79816,0.76113,41338
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,0.5,0.25,0.75909,0.80302,0.7398,43611
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,0.5,0.5,0.82727,0.84167,0.62633,57658
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,0.5,1.0,0.84255,0.86123,0.56499,67129
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,1.0,0.0,0.7933,0.83883,0.64976,54133
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,1.0,0.25,0.80344,0.84208,0.62545,57531
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,1.0,0.5,0.84233,0.86496,0.56417,67284
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,1.0,1.0,0.86957,0.88767,0.50368,79017
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,1.5,0.0,0.81892,0.87592,0.56633,66645
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,1.5,0.25,0.84017,0.88499,0.52185,75025
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,1.5,0.5,0.87046,0.89501,0.47564,85372
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,1.5,1.0,0.88327,0.90218,0.44367,93809
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,2.0,0.0,0.83629,0.88766,0.48076,83931
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,2.0,0.25,0.8508,0.89368,0.45789,89743
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,2.0,0.5,0.87708,0.90307,0.41796,101314
K_focal_aug,K_focal_aug_s5,60,5,19,shuffled,2.0,1.0,0.88972,0.91004,0.39046,110711
K_focal_aug,K_focal_aug_s5,60,5,20,raw,0.0,0.0,0.30766,0.84646,0.79014,32864
K_focal_aug,K_focal_aug_s5,60,5,20,isotropic,0.25,0.25,0.30766,0.84646,0.79014,32864
K_focal_aug,K_focal_aug_s5,60,5,20,isotropic,0.5,0.5,0.44627,0.8905,0.616,53362
K_focal_aug,K_focal_aug_s5,60,5,20,isotropic,0.75,0.75,0.45714,0.90925,0.55592,62007
K_focal_aug,K_focal_aug_s5,60,5,20,isotropic,1.0,1.0,0.45964,0.91418,0.49538,72763
K_focal_aug,K_focal_aug_s5,60,5,20,isotropic,1.5,1.5,0.92121,0.92121,0.39976,96292
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,0.0,0.25,0.30766,0.84646,0.79014,32864
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,0.0,0.5,0.37489,0.86101,0.71363,40606
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,0.0,1.0,0.4443,0.88334,0.57958,57949
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,0.5,0.0,0.35107,0.86378,0.76946,35281
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,0.5,0.25,0.36091,0.87136,0.7545,37034
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,0.5,0.5,0.44616,0.89024,0.62345,52396
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,0.5,1.0,0.44948,0.89357,0.52972,66235
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,1.0,0.0,0.42054,0.8984,0.72717,40292
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,1.0,0.25,0.42758,0.90279,0.70655,42711
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,1.0,0.5,0.45181,0.91055,0.60633,54791
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,1.0,1.0,0.45964,0.91418,0.49981,71900
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,1.5,0.0,0.43105,0.90769,0.69652,43788
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,1.5,0.25,0.45895,0.91366,0.66878,47152
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,1.5,0.5,0.91782,0.91782,0.5837,58120
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,1.5,1.0,0.91965,0.91965,0.48258,75556
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,2.0,0.0,0.91366,0.91652,0.66577,47484
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,2.0,0.25,0.91651,0.91756,0.64048,50569
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,2.0,0.5,0.92043,0.92512,0.55905,61927
K_focal_aug,K_focal_aug_s5,60,5,20,oracle,2.0,1.0,0.92721,0.92721,0.46589,79258
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,0.0,0.25,0.30766,0.84646,0.79014,32864
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,0.0,0.5,0.3504,0.86177,0.74383,37604
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,0.0,1.0,0.38994,0.88562,0.64053,49515
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,0.5,0.0,0.32677,0.86252,0.74337,37610
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,0.5,0.25,0.33593,0.86833,0.72433,39783
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,0.5,0.5,0.44588,0.88973,0.62109,52683
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,0.5,1.0,0.45343,0.91003,0.55893,61527
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,1.0,0.0,0.42121,0.88536,0.64072,49474
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,1.0,0.25,0.43289,0.88945,0.61809,52539
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,1.0,0.5,0.44946,0.90744,0.55862,61547
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,1.0,1.0,0.45964,0.91418,0.49841,72170
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,1.5,0.0,0.43284,0.90021,0.5601,60823
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,1.5,0.25,0.45348,0.90718,0.51552,68689
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,1.5,0.5,0.45908,0.91314,0.46889,78257
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,1.5,1.0,0.9173,0.9173,0.4362,86097
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,2.0,0.0,0.45054,0.9077,0.47411,76804
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,2.0,0.25,0.45762,0.9121,0.45153,82124
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,2.0,0.5,0.91679,0.92094,0.41077,92929
K_focal_aug,K_focal_aug_s5,60,5,20,shuffled,2.0,1.0,0.92043,0.92929,0.38307,101551
