config,run,seed,variant,image,dice,cldice,betti0_err,erl,skel_px
G_focal,G_focal_s0,0,swa,03,0.78511,0.79336,67.0,1270.098,9221
G_focal,G_focal_s0,0,swa,04,0.81906,0.80885,36.0,3256.885,8926
G_focal,G_focal_s0,0,swa,05,0.8068,0.79884,47.0,1273.647,9586
G_focal,G_focal_s0,0,swa,06,0.79981,0.78801,64.0,3146.014,9989
G_focal,G_focal_s0,0,swa,07,0.80879,0.81398,61.0,3726.399,8968
G_focal,G_focal_s0,0,swa,08,0.7904,0.79416,61.0,844.069,8585
G_focal,G_focal_s0,0,swa,09,0.79861,0.81257,40.0,1465.132,8726
G_focal,G_focal_s0,0,swa,10,0.79695,0.8004,49.0,3182.155,9137
G_focal,G_focal_s0,0,swa,11,0.79624,0.79538,53.0,3537.352,10456
G_focal,G_focal_s0,0,swa,12,0.8114,0.85429,42.0,2217.12,8712
G_focal,G_focal_s0,0,swa,13,0.80247,0.80883,75.0,1922.444,10186
G_focal,G_focal_s0,0,swa,14,0.80101,0.83949,57.0,4411.997,8358
G_focal,G_focal_s0,0,swa,15,0.78752,0.84153,55.0,3995.211,7651
G_focal,G_focal_s0,0,swa,16,0.83864,0.88875,46.0,5132.432,8812
G_focal,G_focal_s0,0,swa,17,0.82281,0.85876,56.0,2909.356,7984
G_focal,G_focal_s0,0,swa,18,0.81634,0.88166,41.0,2280.319,7659
G_focal,G_focal_s0,0,swa,19,0.83316,0.88784,60.0,5260.571,8476
G_focal,G_focal_s0,0,swa,20,0.80408,0.86379,59.0,1835.233,7373
G_focal,G_focal_s0,0,swa_tta,01,0.82783,0.8818,29.0,5167.053,9312
G_focal,G_focal_s0,0,swa_tta,02,0.85151,0.86991,45.0,5346.901,9289
G_focal,G_focal_s0,0,swa_tta,03,0.79729,0.79885,43.0,1340.021,9221
G_focal,G_focal_s0,0,swa_tta,04,0.82635,0.80878,24.0,3470.626,8926
G_focal,G_focal_s0,0,swa_tta,05,0.81189,0.79461,35.0,2792.507,9586
G_focal,G_focal_s0,0,swa_tta,06,0.79937,0.77663,47.0,2933.982,9989
G_focal,G_focal_s0,0,swa_tta,07,0.82242,0.81837,41.0,3327.456,8968
G_focal,G_focal_s0,0,swa_tta,08,0.79697,0.7949,38.0,759.785,8585
G_focal,G_focal_s0,0,swa_tta,09,0.80688,0.81689,43.0,1610.832,8726
G_focal,G_focal_s0,0,swa_tta,10,0.80646,0.79128,47.0,3368.934,9137
G_focal,G_focal_s0,0,swa_tta,11,0.80646,0.79543,31.0,4165.614,10456
G_focal,G_focal_s0,0,swa_tta,12,0.82235,0.85258,36.0,2117.599,8712
G_focal,G_focal_s0,0,swa_tta,13,0.81778,0.81488,55.0,1669.27,10186
G_focal,G_focal_s0,0,swa_tta,14,0.82052,0.85873,36.0,4724.378,8358
G_focal,G_focal_s0,0,swa_tta,15,0.80564,0.85587,39.0,3793.7,7651
G_focal,G_focal_s0,0,swa_tta,16,0.84621,0.89007,42.0,4625.257,8812
G_focal,G_focal_s0,0,swa_tta,17,0.82121,0.84436,44.0,1598.692,7984
G_focal,G_focal_s0,0,swa_tta,18,0.82304,0.89087,24.0,4027.058,7659
G_focal,G_focal_s0,0,swa_tta,19,0.8534,0.89802,43.0,5544.807,8476
G_focal,G_focal_s0,0,swa_tta,20,0.81697,0.8674,52.0,1531.701,7373
G_focal,G_focal_s1,1,rule_i,01,0.81588,0.87598,51.0,5008.962,9312
G_focal,G_focal_s1,1,rule_i,02,0.84017,0.8565,55.0,3060.105,9289
G_focal,G_focal_s1,1,rule_i,03,0.79185,0.79798,75.0,1312.28,9221
G_focal,G_focal_s1,1,rule_i,04,0.82036,0.80734,39.0,3691.559,8926
G_focal,G_focal_s1,1,rule_i,05,0.81188,0.79478,51.0,2817.907,9586
G_focal,G_focal_s1,1,rule_i,06,0.80132,0.78248,60.0,3172.228,9989
G_focal,G_focal_s1,1,rule_i,07,0.80928,0.80862,66.0,3680.291,8968
G_focal,G_focal_s1,1,rule_i,08,0.78952,0.78993,68.0,956.78,8585
G_focal,G_focal_s1,1,rule_i,09,0.80044,0.81201,49.0,1377.77,8726
G_focal,G_focal_s1,1,rule_i,10,0.79762,0.80148,64.0,3350.877,9137
G_focal,G_focal_s1,1,rule_i,11,0.79671,0.79473,67.0,3983.287,10456
G_focal,G_focal_s1,1,rule_i,12,0.81323,0.84901,52.0,1610.961,8712
G_focal,G_focal_s1,1,rule_i,13,0.80987,0.81185,71.0,2111.815,10186
G_focal,G_focal_s1,1,rule_i,14,0.80408,0.84327,69.0,5139.613,8358
G_focal,G_focal_s1,1,rule_i,15,0.78613,0.835,81.0,3815.265,7651
G_focal,G_focal_s1,1,rule_i,16,0.83246,0.87918,58.0,5102.353,8812
G_focal,G_focal_s1,1,rule_i,17,0.81112,0.84215,55.0,1008.112,7984
G_focal,G_focal_s1,1,rule_i,18,0.81091,0.87616,59.0,4193.113,7659
G_focal,G_focal_s1,1,rule_i,19,0.83192,0.89046,62.0,4852.824,8476
G_focal,G_focal_s1,1,rule_i,20,0.79328,0.85383,61.0,1229.989,7373
G_focal,G_focal_s1,1,rule_iv,01,0.8171,0.87534,39.0,5523.371,9312
G_focal,G_focal_s1,1,rule_iv,02,0.83987,0.86451,61.0,3268.816,9289
G_focal,G_focal_s1,1,rule_iv,03,0.79319,0.80073,58.0,1319.945,9221
G_focal,G_focal_s1,1,rule_iv,04,0.82082,0.81114,39.0,3437.054,8926
G_focal,G_focal_s1,1,rule_iv,05,0.80986,0.79987,53.0,3248.574,9586
G_focal,G_focal_s1,1,rule_iv,06,0.80356,0.78971,53.0,3232.639,9989
G_focal,G_focal_s1,1,rule_iv,07,0.80923,0.81508,66.0,3646.676,8968
G_focal,G_focal_s1,1,rule_iv,08,0.79196,0.79736,62.0,588.301,8585
G_focal,G_focal_s1,1,rule_iv,09,0.79386,0.81291,43.0,1330.665,8726
G_focal,G_focal_s1,1,rule_iv,10,0.79816,0.80465,56.0,3463.648,9137
G_focal,G_focal_s1,1,rule_iv,11,0.79804,0.80336,63.0,4155.231,10456
G_focal,G_focal_s1,1,rule_iv,12,0.81551,0.85472,49.0,2152.113,8712
G_focal,G_focal_s1,1,rule_iv,13,0.8058,0.8101,55.0,1627.798,10186
G_focal,G_focal_s1,1,rule_iv,14,0.79975,0.84041,60.0,5087.88,8358
G_focal,G_focal_s1,1,rule_iv,15,0.77949,0.83306,85.0,4586.902,7651
G_focal,G_focal_s1,1,rule_iv,16,0.83927,0.89322,51.0,5133.016,8812
G_focal,G_focal_s1,1,rule_iv,17,0.81949,0.85413,56.0,1534.197,7984
G_focal,G_focal_s1,1,rule_iv,18,0.81681,0.88602,31.0,2290.832,7659
G_focal,G_focal_s1,1,rule_iv,19,0.83571,0.8906,54.0,5546.039,8476
G_focal,G_focal_s1,1,rule_iv,20,0.80496,0.86372,52.0,1726.048,7373
G_focal,G_focal_s1,1,tta_i,01,0.82756,0.88007,38.0,5109.422,9312
G_focal,G_focal_s1,1,tta_i,02,0.85201,0.86621,45.0,3316.498,9289
G_focal,G_focal_s1,1,tta_i,03,0.79936,0.79706,45.0,1236.495,9221
G_focal,G_focal_s1,1,tta_i,04,0.82927,0.80948,31.0,3373.47,8926
G_focal,G_focal_s1,1,tta_i,05,0.81589,0.79264,39.0,2787.864,9586
G_focal,G_focal_s1,1,tta_i,06,0.80325,0.77613,48.0,2843.6,9989
G_focal,G_focal_s1,1,tta_i,07,0.82146,0.81027,43.0,3386.06,8968
G_focal,G_focal_s1,1,tta_i,08,0.79804,0.78691,56.0,912.304,8585
G_focal,G_focal_s1,1,tta_i,09,0.81044,0.81242,43.0,1553.939,8726
G_focal,G_focal_s1,1,tta_i,10,0.80924,0.79207,41.0,3256.419,9137
G_focal,G_focal_s1,1,tta_i,11,0.8057,0.79314,41.0,4155.892,10456
G_focal,G_focal_s1,1,tta_i,12,0.8241,0.85237,38.0,1656.066,8712
G_focal,G_focal_s1,1,tta_i,13,0.82005,0.81461,50.0,1685.975,10186
G_focal,G_focal_s1,1,tta_i,14,0.82212,0.85733,44.0,4580.086,8358
G_focal,G_focal_s1,1,tta_i,15,0.80508,0.85847,55.0,3517.222,7651
G_focal,G_focal_s1,1,tta_i,16,0.84359,0.88697,52.0,4645.801,8812
G_focal,G_focal_s1,1,tta_i,17,0.81712,0.84119,48.0,1493.72,7984
G_focal,G_focal_s1,1,tta_i,18,0.82,0.88822,31.0,3915.087,7659
G_focal,G_focal_s1,1,tta_i,19,0.85478,0.9,37.0,5463.779,8476
G_focal,G_focal_s1,1,tta_i,20,0.81619,0.86469,66.0,1518.799,7373
G_focal,G_focal_s1,1,tta_iv,01,0.82867,0.88264,31.0,5606.397,9312
G_focal,G_focal_s1,1,tta_iv,02,0.84848,0.86858,45.0,3494.232,9289
G_focal,G_focal_s1,1,tta_iv,03,0.7982,0.80184,50.0,1323.017,9221
G_focal,G_focal_s1,1,tta_iv,04,0.82566,0.81135,32.0,3435.889,8926
G_focal,G_focal_s1,1,tta_iv,05,0.81268,0.79315,51.0,2998.887,9586
G_focal,G_focal_s1,1,tta_iv,06,0.80152,0.77725,59.0,2906.162,9989
G_focal,G_focal_s1,1,tta_iv,07,0.8189,0.81484,50.0,3234.479,8968
G_focal,G_focal_s1,1,tta_iv,08,0.79717,0.79579,46.0,685.063,8585
G_focal,G_focal_s1,1,tta_iv,09,0.80436,0.81388,38.0,1420.342,8726
G_focal,G_focal_s1,1,tta_iv,10,0.80699,0.79501,48.0,3404.463,9137
G_focal,G_focal_s1,1,tta_iv,11,0.80412,0.79375,41.0,4146.331,10456
G_focal,G_focal_s1,1,tta_iv,12,0.82275,0.85631,35.0,2042.363,8712
G_focal,G_focal_s1,1,tta_iv,13,0.81451,0.81274,59.0,1674.782,10186
G_focal,G_focal_s1,1,tta_iv,14,0.81615,0.85641,40.0,4702.754,8358
G_focal,G_focal_s1,1,tta_iv,15,0.79371,0.85206,48.0,4160.151,7651
G_focal,G_focal_s1,1,tta_iv,16,0.84595,0.89261,46.0,4876.963,8812
G_focal,G_focal_s1,1,tta_iv,17,0.81918,0.84295,49.0,1755.814,7984
G_focal,G_focal_s1,1,tta_iv,18,0.82437,0.89493,29.0,4085.531,7659
G_focal,G_focal_s1,1,tta_iv,19,0.85138,0.90029,41.0,5644.231,8476
G_focal,G_focal_s1,1,tta_iv,20,0.81853,0.86994,68.0,1496.863,7373
G_focal,G_focal_s1,1,swa,01,0.81987,0.87009,48.0,4542.043,9312
G_focal,G_focal_s1,1,swa,02,0.84384,0.85681,59.0,3355.045,9289
G_focal,G_focal_s1,1,swa,03,0.79331,0.79329,80.0,1172.52,9221
G_focal,G_focal_s1,1,swa,04,0.82458,0.80896,34.0,3295.495,8926
G_focal,G_focal_s1,1,swa,05,0.81109,0.79388,54.0,2891.59,9586
G_focal,G_focal_s1,1,swa,06,0.8022,0.78229,61.0,2926.359,9989
G_focal,G_focal_s1,1,swa,07,0.80837,0.80469,63.0,3414.33,8968
G_focal,G_focal_s1,1,swa,08,0.79067,0.78928,68.0,824.227,8585
G_focal,G_focal_s1,1,swa,09,0.79521,0.80538,43.0,1161.958,8726
G_focal,G_focal_s1,1,swa,10,0.80117,0.798,61.0,3061.831,9137
G_focal,G_focal_s1,1,swa,11,0.80023,0.79321,59.0,3893.608,10456
G_focal,G_focal_s1,1,swa,12,0.81202,0.84328,55.0,1482.933,8712
G_focal,G_focal_s1,1,swa,13,0.80769,0.80295,78.0,1535.577,10186
G_focal,G_focal_s1,1,swa,14,0.80845,0.84153,62.0,4522.6,8358
G_focal,G_focal_s1,1,swa,15,0.79356,0.84161,73.0,3865.436,7651
G_focal,G_focal_s1,1,swa,16,0.83605,0.87923,53.0,4885.837,8812
G_focal,G_focal_s1,1,swa,17,0.81432,0.8417,70.0,1065.671,7984
G_focal,G_focal_s1,1,swa,18,0.81759,0.88103,47.0,4226.94,7659
G_focal,G_focal_s1,1,swa,19,0.8394,0.88748,60.0,5386.283,8476
G_focal,G_focal_s1,1,swa,20,0.80057,0.85334,65.0,1530.258,7373
G_focal,G_focal_s1,1,swa_tta,01,0.831,0.87577,34.0,4952.42,9312
G_focal,G_focal_s1,1,swa_tta,02,0.85287,0.86519,44.0,3242.289,9289
G_focal,G_focal_s1,1,swa_tta,03,0.79623,0.78886,53.0,750.028,9221
G_focal,G_focal_s1,1,swa_tta,04,0.82865,0.80582,30.0,3366.981,8926
G_focal,G_focal_s1,1,swa_tta,05,0.81347,0.7884,42.0,2779.723,9586
G_focal,G_focal_s1,1,swa_tta,06,0.79968,0.76994,49.0,2756.725,9989
G_focal,G_focal_s1,1,swa_tta,07,0.81999,0.80913,47.0,3262.033,8968
G_focal,G_focal_s1,1,swa_tta,08,0.79562,0.78359,48.0,875.353,8585
G_focal,G_focal_s1,1,swa_tta,09,0.80563,0.80914,45.0,1376.121,8726
G_focal,G_focal_s1,1,swa_tta,10,0.80803,0.78476,54.0,3005.067,9137
G_focal,G_focal_s1,1,swa_tta,11,0.80833,0.79155,38.0,3917.619,10456
G_focal,G_focal_s1,1,swa_tta,12,0.8229,0.8464,33.0,1486.849,8712
G_focal,G_focal_s1,1,swa_tta,13,0.81886,0.80935,60.0,1643.669,10186
G_focal,G_focal_s1,1,swa_tta,14,0.82417,0.85562,38.0,4402.143,8358
G_focal,G_focal_s1,1,swa_tta,15,0.81268,0.86068,36.0,3533.996,7651
G_focal,G_focal_s1,1,swa_tta,16,0.84498,0.88505,56.0,4545.488,8812
G_focal,G_focal_s1,1,swa_tta,17,0.81938,0.84234,46.0,1427.978,7984
G_focal,G_focal_s1,1,swa_tta,18,0.82435,0.88663,29.0,3821.364,7659
G_focal,G_focal_s1,1,swa_tta,19,0.86173,0.9008,39.0,5151.273,8476
G_focal,G_focal_s1,1,swa_tta,20,0.81992,0.86405,60.0,1428.797,7373
G_focal,G_focal_s2,2,rule_i,01,0.81837,0.86698,47.0,4753.388,9312
G_focal,G_focal_s2,2,rule_i,02,0.84619,0.86781,49.0,5186.718,9289
G_focal,G_focal_s2,2,rule_i,03,0.79255,0.7959,55.0,1313.411,9221
G_focal,G_focal_s2,2,rule_i,04,0.82317,0.80576,25.0,2681.06,8926
G_focal,G_focal_s2,2,rule_i,05,0.80858,0.79486,38.0,2135.119,9586
G_focal,G_focal_s2,2,rule_i,06,0.79777,0.78502,67.0,2984.78,9989
G_focal,G_focal_s2,2,rule_i,07,0.81366,0.81205,58.0,3222.644,8968
G_focal,G_focal_s2,2,rule_i,08,0.79036,0.79529,63.0,969.356,8585
G_focal,G_focal_s2,2,rule_i,09,0.79937,0.81171,46.0,1290.861,8726
G_focal,G_focal_s2,2,rule_i,10,0.80297,0.79565,54.0,3159.618,9137
G_focal,G_focal_s2,2,rule_i,11,0.80118,0.79086,53.0,3480.63,10456
G_focal,G_focal_s2,2,rule_i,12,0.81685,0.85147,45.0,1492.727,8712
G_focal,G_focal_s2,2,rule_i,13,0.80635,0.80508,51.0,1597.952,10186
G_focal,G_focal_s2,2,rule_i,14,0.81337,0.84587,65.0,4121.228,8358
G_focal,G_focal_s2,2,rule_i,15,0.79911,0.85055,69.0,4502.665,7651
G_focal,G_focal_s2,2,rule_i,16,0.84686,0.89369,36.0,5039.707,8812
G_focal,G_focal_s2,2,rule_i,17,0.82182,0.85101,55.0,1855.376,7984
G_focal,G_focal_s2,2,rule_i,18,0.81779,0.88167,49.0,1443.725,7659
G_focal,G_focal_s2,2,rule_i,19,0.84989,0.89144,50.0,5460.043,8476
G_focal,G_focal_s2,2,rule_i,20,0.81581,0.87277,54.0,1541.263,7373
G_focal,G_focal_s2,2,rule_iv,01,0.80734,0.87353,43.0,5413.555,9312
G_focal,G_focal_s2,2,rule_iv,02,0.83889,0.87188,57.0,5879.409,9289
G_focal,G_focal_s2,2,rule_iv,03,0.7951,0.79926,58.0,1726.037,9221
G_focal,G_focal_s2,2,rule_iv,04,0.8222,0.8147,38.0,3434.917,8926
G_focal,G_focal_s2,2,rule_iv,05,0.81377,0.80442,45.0,3576.651,9586
G_focal,G_focal_s2,2,rule_iv,06,0.80536,0.79623,61.0,3429.305,9989
G_focal,G_focal_s2,2,rule_iv,07,0.81721,0.82185,51.0,3830.813,8968
G_focal,G_focal_s2,2,rule_iv,08,0.79444,0.8045,66.0,761.239,8585
G_focal,G_focal_s2,2,rule_iv,09,0.80171,0.81623,57.0,1743.987,8726
G_focal,G_focal_s2,2,rule_iv,10,0.79672,0.80187,63.0,3646.443,9137
G_focal,G_focal_s2,2,rule_iv,11,0.79453,0.80164,65.0,4743.555,10456
G_focal,G_focal_s2,2,rule_iv,12,0.81281,0.85787,43.0,2093.129,8712
G_focal,G_focal_s2,2,rule_iv,13,0.80446,0.8185,70.0,1881.19,10186
G_focal,G_focal_s2,2,rule_iv,14,0.80423,0.84555,68.0,4787.666,8358
G_focal,G_focal_s2,2,rule_iv,15,0.78031,0.83741,89.0,4447.929,7651
G_focal,G_focal_s2,2,rule_iv,16,0.83487,0.89086,50.0,5260.02,8812
G_focal,G_focal_s2,2,rule_iv,17,0.81798,0.8557,56.0,1675.289,7984
G_focal,G_focal_s2,2,rule_iv,18,0.8082,0.88895,48.0,2473.74,7659
G_focal,G_focal_s2,2,rule_iv,19,0.82438,0.88767,43.0,5804.07,8476
G_focal,G_focal_s2,2,rule_iv,20,0.79826,0.8584,72.0,1816.771,7373
G_focal,G_focal_s2,2,tta_i,01,0.82809,0.87713,33.0,4807.472,9312
G_focal,G_focal_s2,2,tta_i,02,0.85102,0.86623,37.0,2457.647,9289
G_focal,G_focal_s2,2,tta_i,03,0.79336,0.79228,49.0,740.111,9221
G_focal,G_focal_s2,2,tta_i,04,0.82337,0.80364,34.0,2700.747,8926
G_focal,G_focal_s2,2,tta_i,05,0.80952,0.79121,43.0,2703.858,9586
G_focal,G_focal_s2,2,tta_i,06,0.79456,0.76865,55.0,2679.265,9989
G_focal,G_focal_s2,2,tta_i,07,0.8173,0.80775,46.0,3116.347,8968
G_focal,G_focal_s2,2,tta_i,08,0.79234,0.78906,42.0,620.356,8585
G_focal,G_focal_s2,2,tta_i,09,0.8019,0.80953,38.0,1608.145,8726
G_focal,G_focal_s2,2,tta_i,10,0.80531,0.7859,46.0,2940.789,9137
G_focal,G_focal_s2,2,tta_i,11,0.80729,0.78749,50.0,3362.483,10456
G_focal,G_focal_s2,2,tta_i,12,0.81837,0.84619,39.0,1436.223,8712
G_focal,G_focal_s2,2,tta_i,13,0.8106,0.80233,56.0,1523.766,10186
G_focal,G_focal_s2,2,tta_i,14,0.82123,0.85487,37.0,4518.486,8358
G_focal,G_focal_s2,2,tta_i,15,0.80447,0.85849,37.0,3847.74,7651
G_focal,G_focal_s2,2,tta_i,16,0.84327,0.88532,38.0,4469.724,8812
G_focal,G_focal_s2,2,tta_i,17,0.81482,0.83626,42.0,1440.381,7984
G_focal,G_focal_s2,2,tta_i,18,0.81813,0.88024,31.0,1841.884,7659
G_focal,G_focal_s2,2,tta_i,19,0.85773,0.89734,31.0,4978.329,8476
G_focal,G_focal_s2,2,tta_i,20,0.81795,0.87081,49.0,1217.381,7373
G_focal,G_focal_s2,2,tta_iv,01,0.82049,0.88289,27.0,5615.108,9312
G_focal,G_focal_s2,2,tta_iv,02,0.84813,0.87288,41.0,5768.261,9289
G_focal,G_focal_s2,2,tta_iv,03,0.79957,0.80169,36.0,884.437,9221
G_focal,G_focal_s2,2,tta_iv,04,0.82658,0.8136,27.0,3949.538,8926
G_focal,G_focal_s2,2,tta_iv,05,0.81603,0.80194,30.0,3349.933,9586
G_focal,G_focal_s2,2,tta_iv,06,0.80631,0.78595,47.0,3152.594,9989
G_focal,G_focal_s2,2,tta_iv,07,0.82505,0.8256,32.0,3717.269,8968
G_focal,G_focal_s2,2,tta_iv,08,0.7989,0.79708,42.0,792.577,8585
G_focal,G_focal_s2,2,tta_iv,09,0.81005,0.81957,39.0,1746.185,8726
G_focal,G_focal_s2,2,tta_iv,10,0.8076,0.80038,30.0,3617.501,9137
G_focal,G_focal_s2,2,tta_iv,11,0.80186,0.80095,34.0,4701.48,10456
G_focal,G_focal_s2,2,tta_iv,12,0.81968,0.85852,32.0,2151.143,8712
G_focal,G_focal_s2,2,tta_iv,13,0.81575,0.82205,47.0,2082.832,10186
G_focal,G_focal_s2,2,tta_iv,14,0.81661,0.85915,44.0,4932.012,8358
G_focal,G_focal_s2,2,tta_iv,15,0.80168,0.86238,46.0,4214.667,7651
G_focal,G_focal_s2,2,tta_iv,16,0.84245,0.89643,42.0,4935.853,8812
G_focal,G_focal_s2,2,tta_iv,17,0.81938,0.84959,44.0,1819.048,7984
G_focal,G_focal_s2,2,tta_iv,18,0.8158,0.89391,27.0,4437.53,7659
G_focal,G_focal_s2,2,tta_iv,19,0.84266,0.90043,36.0,5925.288,8476
G_focal,G_focal_s2,2,tta_iv,20,0.81102,0.86896,49.0,1696.058,7373
G_focal,G_focal_s2,2,swa,01,0.81696,0.86423,49.0,4762.349,9312
G_focal,G_focal_s2,2,swa,02,0.84152,0.8617,48.0,5182.12,9289
G_focal,G_focal_s2,2,swa,03,0.79424,0.79584,55.0,1238.257,9221
G_focal,G_focal_s2,2,swa,04,0.82199,0.8091,34.0,3285.418,8926
G_focal,G_focal_s2,2,swa,05,0.80758,0.79517,45.0,2147.308,9586
G_focal,G_focal_s2,2,swa,06,0.80281,0.78716,52.0,3064.466,9989
G_focal,G_focal_s2,2,swa,07,0.80892,0.80777,51.0,3038.108,8968
G_focal,G_focal_s2,2,swa,08,0.79242,0.79234,52.0,619.774,8585
G_focal,G_focal_s2,2,swa,09,0.79794,0.80744,44.0,1174.813,8726
G_focal,G_focal_s2,2,swa,10,0.80322,0.80097,44.0,3044.106,9137
G_focal,G_focal_s2,2,swa,11,0.79986,0.79344,73.0,4004.77,10456
G_focal,G_focal_s2,2,swa,12,0.81849,0.8507,44.0,1616.184,8712
G_focal,G_focal_s2,2,swa,13,0.80945,0.80766,56.0,1674.008,10186
G_focal,G_focal_s2,2,swa,14,0.80647,0.84074,55.0,4318.198,8358
G_focal,G_focal_s2,2,swa,15,0.77555,0.82302,66.0,4044.779,7651
G_focal,G_focal_s2,2,swa,16,0.8417,0.88083,55.0,5092.373,8812
G_focal,G_focal_s2,2,swa,17,0.81856,0.84892,73.0,1581.778,7984
G_focal,G_focal_s2,2,swa,18,0.81794,0.87527,41.0,2104.955,7659
G_focal,G_focal_s2,2,swa,19,0.841,0.88548,53.0,5523.652,8476
G_focal,G_focal_s2,2,swa,20,0.80342,0.85365,61.0,1347.702,7373
G_focal,G_focal_s2,2,swa_tta,01,0.83213,0.87969,32.0,5026.422,9312
G_focal,G_focal_s2,2,swa_tta,02,0.85252,0.86651,52.0,5263.062,9289
G_focal,G_focal_s2,2,swa_tta,03,0.8001,0.79643,60.0,1272.303,9221
G_focal,G_focal_s2,2,swa_tta,04,0.82751,0.80625,27.0,2809.438,8926
G_focal,G_focal_s2,2,swa_tta,05,0.81233,0.79013,32.0,2548.119,9586
G_focal,G_focal_s2,2,swa_tta,06,0.80078,0.77588,48.0,2772.581,9989
G_focal,G_focal_s2,2,swa_tta,07,0.82255,0.81809,38.0,3243.824,8968
G_focal,G_focal_s2,2,swa_tta,08,0.79774,0.78864,29.0,731.844,8585
G_focal,G_focal_s2,2,swa_tta,09,0.80762,0.8098,43.0,1338.37,8726
G_focal,G_focal_s2,2,swa_tta,10,0.80905,0.78692,39.0,3108.802,9137
G_focal,G_focal_s2,2,swa_tta,11,0.80944,0.79062,39.0,3844.99,10456
G_focal,G_focal_s2,2,swa_tta,12,0.82547,0.84921,30.0,1853.549,8712
G_focal,G_focal_s2,2,swa_tta,13,0.81879,0.81011,42.0,1524.974,10186
G_focal,G_focal_s2,2,swa_tta,14,0.82611,0.85904,47.0,4237.382,8358
G_focal,G_focal_s2,2,swa_tta,15,0.8066,0.85703,38.0,3724.911,7651
G_focal,G_focal_s2,2,swa_tta,16,0.84529,0.88413,42.0,4569.82,8812
G_focal,G_focal_s2,2,swa_tta,17,0.8202,0.84087,49.0,1476.818,7984
G_focal,G_focal_s2,2,swa_tta,18,0.82426,0.88376,24.0,3764.02,7659
G_focal,G_focal_s2,2,swa_tta,19,0.8594,0.89934,34.0,5360.16,8476
G_focal,G_focal_s2,2,swa_tta,20,0.81993,0.86609,54.0,1534.5,7373
G_focal,G_focal_s3,3,rule_i,01,0.80776,0.87196,49.0,5345.921,9312
G_focal,G_focal_s3,3,rule_i,02,0.84033,0.86715,64.0,3408.752,9289
G_focal,G_focal_s3,3,rule_i,03,0.79329,0.79981,64.0,837.856,9221
G_focal,G_focal_s3,3,rule_i,04,0.82271,0.80867,41.0,3562.808,8926
G_focal,G_focal_s3,3,rule_i,05,0.81244,0.80006,49.0,3444.855,9586
G_focal,G_focal_s3,3,rule_i,06,0.80264,0.79127,87.0,3124.625,9989
G_focal,G_focal_s3,3,rule_i,07,0.8137,0.81393,46.0,3588.871,8968
G_focal,G_focal_s3,3,rule_i,08,0.7928,0.8013,74.0,1035.655,8585
G_focal,G_focal_s3,3,rule_i,09,0.79471,0.81694,59.0,1418.293,8726
G_focal,G_focal_s3,3,rule_i,10,0.79811,0.79915,66.0,3217.541,9137
G_focal,G_focal_s3,3,rule_i,11,0.79623,0.79552,72.0,3644.378,10456
G_focal,G_focal_s3,3,rule_i,12,0.8124,0.85082,61.0,1682.046,8712
G_focal,G_focal_s3,3,rule_i,13,0.80809,0.81028,60.0,1924.398,10186
G_focal,G_focal_s3,3,rule_i,14,0.80338,0.8407,84.0,4744.967,8358
G_focal,G_focal_s3,3,rule_i,15,0.79322,0.85318,52.0,4478.866,7651
G_focal,G_focal_s3,3,rule_i,16,0.8367,0.89176,48.0,5247.629,8812
G_focal,G_focal_s3,3,rule_i,17,0.81676,0.85712,51.0,1380.333,7984
G_focal,G_focal_s3,3,rule_i,18,0.81227,0.88559,50.0,1586.475,7659
G_focal,G_focal_s3,3,rule_i,19,0.83256,0.89086,51.0,5762.065,8476
G_focal,G_focal_s3,3,rule_i,20,0.80607,0.86912,75.0,1537.413,7373
G_focal,G_focal_s3,3,rule_iv,01,0.80619,0.87462,35.0,5895.833,9312
G_focal,G_focal_s3,3,rule_iv,02,0.83506,0.86884,52.0,5963.769,9289
G_focal,G_focal_s3,3,rule_iv,03,0.78839,0.79798,59.0,907.5,9221
G_focal,G_focal_s3,3,rule_iv,04,0.81595,0.81505,38.0,4079.569,8926
G_focal,G_focal_s3,3,rule_iv,05,0.80628,0.80366,55.0,2512.114,9586
G_focal,G_focal_s3,3,rule_iv,06,0.79599,0.79233,78.0,3371.373,9989
G_focal,G_focal_s3,3,rule_iv,07,0.80535,0.81482,65.0,3837.937,8968
G_focal,G_focal_s3,3,rule_iv,08,0.78896,0.80144,64.0,743.122,8585
G_focal,G_focal_s3,3,rule_iv,09,0.79605,0.81996,53.0,1511.902,8726
G_focal,G_focal_s3,3,rule_iv,10,0.79451,0.80565,63.0,3776.269,9137
G_focal,G_focal_s3,3,rule_iv,11,0.79027,0.80336,60.0,4264.349,10456
G_focal,G_focal_s3,3,rule_iv,12,0.80832,0.85743,55.0,1826.493,8712
G_focal,G_focal_s3,3,rule_iv,13,0.79967,0.81507,66.0,1801.799,10186
G_focal,G_focal_s3,3,rule_iv,14,0.79612,0.83924,71.0,5313.578,8358
G_focal,G_focal_s3,3,rule_iv,15,0.7881,0.84304,70.0,4456.355,7651
G_focal,G_focal_s3,3,rule_iv,16,0.84028,0.89839,51.0,5609.917,8812
G_focal,G_focal_s3,3,rule_iv,17,0.82209,0.86431,67.0,3659.56,7984
G_focal,G_focal_s3,3,rule_iv,18,0.81453,0.88936,53.0,4761.116,7659
G_focal,G_focal_s3,3,rule_iv,19,0.83307,0.89386,47.0,5865.639,8476
