config,run,epoch,seed,condition,radius_px,image,erl,skel_px,dice,foreground
H_aug,H_aug_s0,30,0,closing,6,13,5446.601,10186,0.74318,42175
H_aug,H_aug_s0,30,0,closing_fair,1,13,4488.175,10186,0.82453,32340
H_aug,H_aug_s0,30,0,oracle_sever,0,13,2280.95,10186,0.82899,32328
H_aug,H_aug_s0,30,0,oracle_all,0,13,9934.041,10186,0.86129,34160
H_aug,H_aug_s0,30,0,raw,0,14,4185.847,8358,0.82431,29821
H_aug,H_aug_s0,30,0,closing,6,14,5371.792,8358,0.73902,38241
H_aug,H_aug_s0,30,0,closing_fair,1,14,4254.187,8358,0.82253,30031
H_aug,H_aug_s0,30,0,oracle_sever,0,14,4509.114,8358,0.82573,29889
H_aug,H_aug_s0,30,0,oracle_all,0,14,8358.0,8358,0.84649,30907
H_aug,H_aug_s0,30,0,raw,0,15,3382.281,7651,0.81341,27445
H_aug,H_aug_s0,30,0,closing,6,15,4006.429,7651,0.69667,38321
H_aug,H_aug_s0,30,0,closing_fair,1,15,3383.635,7651,0.81222,27606
H_aug,H_aug_s0,30,0,oracle_sever,0,15,3496.545,7651,0.81518,27521
H_aug,H_aug_s0,30,0,oracle_all,0,15,7617.076,7651,0.8337,28333
H_aug,H_aug_s0,30,0,raw,0,16,4612.205,8812,0.83953,31367
H_aug,H_aug_s0,30,0,closing,6,16,5379.361,8812,0.75396,40629
H_aug,H_aug_s0,30,0,closing_fair,1,16,4681.784,8812,0.8382,31617
H_aug,H_aug_s0,30,0,oracle_sever,0,16,4797.67,8812,0.84067,31427
H_aug,H_aug_s0,30,0,oracle_all,0,16,8665.243,8812,0.86035,32484
H_aug,H_aug_s0,30,0,raw,0,17,1553.251,7984,0.8273,28413
H_aug,H_aug_s0,30,0,closing,6,17,3875.134,7984,0.749,36765
H_aug,H_aug_s0,30,0,closing_fair,1,17,1636.209,7984,0.82733,28638
H_aug,H_aug_s0,30,0,oracle_sever,0,17,1689.104,7984,0.83094,28588
H_aug,H_aug_s0,30,0,oracle_all,0,17,7984.0,7984,0.85654,29852
H_aug,H_aug_s0,30,0,raw,0,18,4101.102,7659,0.81598,31551
H_aug,H_aug_s0,30,0,closing,6,18,4627.178,7659,0.73548,39334
H_aug,H_aug_s0,30,0,closing_fair,1,18,4139.213,7659,0.81355,31856
H_aug,H_aug_s0,30,0,oracle_sever,0,18,4198.118,7659,0.81655,31579
H_aug,H_aug_s0,30,0,oracle_all,0,18,7547.708,7659,0.83411,32448
H_aug,H_aug_s0,30,0,raw,0,19,5394.749,8476,0.85443,32307
H_aug,H_aug_s0,30,0,closing,6,19,5820.755,8476,0.73827,42696
H_aug,H_aug_s0,30,0,closing_fair,1,19,5481.081,8476,0.85149,32576
H_aug,H_aug_s0,30,0,oracle_sever,0,19,5871.759,8476,0.8572,32452
H_aug,H_aug_s0,30,0,oracle_all,0,19,8233.349,8476,0.86897,33074
H_aug,H_aug_s0,30,0,raw,0,20,1559.025,7373,0.8052,29702
H_aug,H_aug_s0,30,0,closing,6,20,3819.241,7373,0.70783,39182
H_aug,H_aug_s0,30,0,closing_fair,1,20,1582.838,7373,0.8034,29947
H_aug,H_aug_s0,30,0,oracle_sever,0,20,1794.132,7373,0.80879,29865
H_aug,H_aug_s0,30,0,oracle_all,0,20,7299.352,7373,0.82192,30468
H_aug,H_aug_s1,70,1,raw,0,01,5254.841,9312,0.82985,35044
H_aug,H_aug_s1,70,1,closing,6,01,6204.979,9312,0.71485,47737
H_aug,H_aug_s1,70,1,closing_fair,1,01,5328.684,9312,0.82705,35446
H_aug,H_aug_s1,70,1,oracle_sever,0,01,5428.91,9312,0.83088,35101
H_aug,H_aug_s1,70,1,oracle_all,0,01,8944.818,9312,0.84604,35949
H_aug,H_aug_s1,70,1,raw,0,02,4995.014,9289,0.84869,35625
H_aug,H_aug_s1,70,1,closing,6,02,6011.824,9289,0.75458,47087
H_aug,H_aug_s1,70,1,closing_fair,1,02,5466.89,9289,0.84772,35969
H_aug,H_aug_s1,70,1,oracle_sever,0,02,5274.413,9289,0.85033,35724
H_aug,H_aug_s1,70,1,oracle_all,0,02,9161.659,9289,0.86871,36853
H_aug,H_aug_s1,70,1,raw,0,03,808.256,9221,0.80185,29969
H_aug,H_aug_s1,70,1,closing,6,03,2059.559,9221,0.75365,39180
H_aug,H_aug_s1,70,1,closing_fair,1,03,832.693,9221,0.80315,30256
H_aug,H_aug_s1,70,1,oracle_sever,0,03,1038.581,9221,0.80956,30376
H_aug,H_aug_s1,70,1,oracle_all,0,03,9221.0,9221,0.84505,32320
H_aug,H_aug_s1,70,1,raw,0,04,3338.02,8926,0.83297,29463
H_aug,H_aug_s1,70,1,closing,6,04,4042.397,8926,0.76266,37325
H_aug,H_aug_s1,70,1,closing_fair,1,04,3436.44,8926,0.83282,29618
H_aug,H_aug_s1,70,1,oracle_sever,0,04,3742.965,8926,0.83708,29674
H_aug,H_aug_s1,70,1,oracle_all,0,04,8926.0,8926,0.87299,31587
H_aug,H_aug_s1,70,1,raw,0,05,2437.394,9586,0.81327,27759
H_aug,H_aug_s1,70,1,closing,6,05,3320.36,9586,0.75194,35643
H_aug,H_aug_s1,70,1,closing_fair,1,05,2696.996,9586,0.81312,28043
H_aug,H_aug_s1,70,1,oracle_sever,0,05,2822.333,9586,0.82001,28094
H_aug,H_aug_s1,70,1,oracle_all,0,05,9582.001,9586,0.8655,30460
H_aug,H_aug_s1,70,1,raw,0,06,2874.865,9989,0.80935,28399
H_aug,H_aug_s1,70,1,closing,6,06,3602.002,9989,0.73632,38511
H_aug,H_aug_s1,70,1,closing_fair,1,06,2977.508,9989,0.80919,28616
H_aug,H_aug_s1,70,1,oracle_sever,0,06,3515.521,9989,0.81616,28747
H_aug,H_aug_s1,70,1,oracle_all,0,06,9254.356,9989,0.86212,31205
H_aug,H_aug_s1,70,1,raw,0,07,3212.93,8968,0.82339,27405
H_aug,H_aug_s1,70,1,closing,6,07,4302.873,8968,0.76485,34716
H_aug,H_aug_s1,70,1,closing_fair,1,07,3432.382,8968,0.82358,27586
H_aug,H_aug_s1,70,1,oracle_sever,0,07,3794.332,8968,0.82957,27709
H_aug,H_aug_s1,70,1,oracle_all,0,07,8900.258,8968,0.86688,29614
H_aug,H_aug_s1,70,1,raw,0,08,898.351,8585,0.80176,25582
H_aug,H_aug_s1,70,1,closing,6,08,2610.626,8585,0.74583,32654
H_aug,H_aug_s1,70,1,closing_fair,1,08,1097.221,8585,0.80217,25779
H_aug,H_aug_s1,70,1,oracle_sever,0,08,1161.956,8585,0.81823,26334
H_aug,H_aug_s1,70,1,oracle_all,0,08,8119.764,8585,0.84978,27835
H_aug,H_aug_s1,70,1,raw,0,09,1599.091,8726,0.81727,25408
H_aug,H_aug_s1,70,1,closing,6,09,3720.528,8726,0.74997,32733
H_aug,H_aug_s1,70,1,closing_fair,1,09,3223.252,8726,0.81721,25588
H_aug,H_aug_s1,70,1,oracle_sever,0,09,1832.823,8726,0.82337,25678
H_aug,H_aug_s1,70,1,oracle_all,0,09,8480.974,8726,0.85773,27255
H_aug,H_aug_s1,70,1,raw,0,10,3086.092,9137,0.81206,27542
H_aug,H_aug_s1,70,1,closing,6,10,3930.575,9137,0.71411,37753
H_aug,H_aug_s1,70,1,closing_fair,1,10,3146.786,9137,0.81171,27817
H_aug,H_aug_s1,70,1,oracle_sever,0,10,3512.733,9137,0.81993,27907
H_aug,H_aug_s1,70,1,oracle_all,0,10,8792.259,9137,0.8559,29638
H_aug,H_aug_s1,70,1,raw,0,11,3808.141,10456,0.81234,31514
H_aug,H_aug_s1,70,1,closing,6,11,4582.155,10456,0.71845,42004
H_aug,H_aug_s1,70,1,closing_fair,1,11,3867.423,10456,0.8102,31883
H_aug,H_aug_s1,70,1,oracle_sever,0,11,4120.929,10456,0.81605,31705
H_aug,H_aug_s1,70,1,oracle_all,0,11,10173.384,10456,0.85559,33821
H_aug,H_aug_s1,70,1,raw,0,12,2022.242,8712,0.82931,29819
H_aug,H_aug_s1,70,1,closing,6,12,2440.976,8712,0.72514,41212
H_aug,H_aug_s1,70,1,closing_fair,1,12,2151.934,8712,0.82911,30079
H_aug,H_aug_s1,70,1,oracle_sever,0,12,2176.992,8712,0.83187,29947
H_aug,H_aug_s1,70,1,oracle_all,0,12,8712.0,8712,0.85472,31113
H_aug,H_aug_s1,70,1,raw,0,13,1984.489,10186,0.82661,31486
H_aug,H_aug_s1,70,1,closing,6,13,5108.461,10186,0.74258,41691
H_aug,H_aug_s1,70,1,closing_fair,1,13,2295.364,10186,0.8265,31763
H_aug,H_aug_s1,70,1,oracle_sever,0,13,2229.661,10186,0.83099,31725
H_aug,H_aug_s1,70,1,oracle_all,0,13,9934.041,10186,0.8653,33660
H_aug,H_aug_s1,70,1,raw,0,14,4616.802,8358,0.82695,29670
H_aug,H_aug_s1,70,1,closing,6,14,5414.027,8358,0.74051,38308
H_aug,H_aug_s1,70,1,closing_fair,1,14,4710.811,8358,0.82568,29904
H_aug,H_aug_s1,70,1,oracle_sever,0,14,4769.547,8358,0.82817,29729
H_aug,H_aug_s1,70,1,oracle_all,0,14,8358.0,8358,0.84664,30632
H_aug,H_aug_s1,70,1,raw,0,15,3674.07,7651,0.81322,27334
H_aug,H_aug_s1,70,1,closing,6,15,4268.571,7651,0.69563,38129
H_aug,H_aug_s1,70,1,closing_fair,1,15,3710.118,7651,0.81198,27525
H_aug,H_aug_s1,70,1,oracle_sever,0,15,3797.724,7651,0.81555,27434
H_aug,H_aug_s1,70,1,oracle_all,0,15,7617.076,7651,0.83384,28235
H_aug,H_aug_s1,70,1,raw,0,16,4515.434,8812,0.84452,31290
H_aug,H_aug_s1,70,1,closing,6,16,5312.185,8812,0.75518,40897
H_aug,H_aug_s1,70,1,closing_fair,1,16,4579.982,8812,0.8428,31564
H_aug,H_aug_s1,70,1,oracle_sever,0,16,4688.834,8812,0.84588,31362
H_aug,H_aug_s1,70,1,oracle_all,0,16,8665.243,8812,0.86362,32317
H_aug,H_aug_s1,70,1,raw,0,17,1461.19,7984,0.82688,27989
H_aug,H_aug_s1,70,1,closing,6,17,3452.331,7984,0.75109,36367
H_aug,H_aug_s1,70,1,closing_fair,1,17,1473.405,7984,0.82692,28192
H_aug,H_aug_s1,70,1,oracle_sever,0,17,1577.469,7984,0.83028,28151
H_aug,H_aug_s1,70,1,oracle_all,0,17,7984.0,7984,0.85596,29408
H_aug,H_aug_s1,70,1,raw,0,18,4216.45,7659,0.82067,31480
H_aug,H_aug_s1,70,1,closing,6,18,4800.27,7659,0.73793,39429
H_aug,H_aug_s1,70,1,closing_fair,1,18,4335.769,7659,0.81811,31792
H_aug,H_aug_s1,70,1,oracle_sever,0,18,4267.032,7659,0.82114,31503
H_aug,H_aug_s1,70,1,oracle_all,0,18,7547.708,7659,0.83789,32334
H_aug,H_aug_s1,70,1,raw,0,19,5250.079,8476,0.85546,32249
H_aug,H_aug_s1,70,1,closing,6,19,5953.497,8476,0.73983,42502
H_aug,H_aug_s1,70,1,closing_fair,1,19,5447.137,8476,0.8527,32498
H_aug,H_aug_s1,70,1,oracle_sever,0,19,5652.198,8476,0.85818,32391
H_aug,H_aug_s1,70,1,oracle_all,0,19,8233.349,8476,0.86953,32991
H_aug,H_aug_s1,70,1,raw,0,20,1521.976,7373,0.81335,29360
H_aug,H_aug_s1,70,1,closing,6,20,1980.401,7373,0.71311,38836
H_aug,H_aug_s1,70,1,closing_fair,1,20,1587.406,7373,0.81124,29665
H_aug,H_aug_s1,70,1,oracle_sever,0,20,1630.129,7373,0.81556,29460
H_aug,H_aug_s1,70,1,oracle_all,0,20,7299.352,7373,0.8297,30109
H_aug,H_aug_s2,70,2,raw,0,01,4999.439,9312,0.82526,35022
H_aug,H_aug_s2,70,2,closing,6,01,5853.409,9312,0.71447,47635
H_aug,H_aug_s2,70,2,closing_fair,1,01,5053.898,9312,0.82261,35378
H_aug,H_aug_s2,70,2,oracle_sever,0,01,5305.646,9312,0.8277,35156
H_aug,H_aug_s2,70,2,oracle_all,0,01,8944.818,9312,0.84303,36012
H_aug,H_aug_s2,70,2,raw,0,02,4900.407,9289,0.85365,35517
H_aug,H_aug_s2,70,2,closing,6,02,5505.894,9289,0.75572,47222
H_aug,H_aug_s2,70,2,closing_fair,1,02,5015.655,9289,0.85248,35830
H_aug,H_aug_s2,70,2,oracle_sever,0,02,5212.932,9289,0.8554,35623
H_aug,H_aug_s2,70,2,oracle_all,0,02,9161.659,9289,0.87425,36785
H_aug,H_aug_s2,70,2,raw,0,03,770.67,9221,0.80314,30461
H_aug,H_aug_s2,70,2,closing,6,03,2044.636,9221,0.75226,39672
H_aug,H_aug_s2,70,2,closing_fair,1,03,817.877,9221,0.80359,30724
H_aug,H_aug_s2,70,2,oracle_sever,0,03,1165.163,9221,0.80964,30807
H_aug,H_aug_s2,70,2,oracle_all,0,03,9221.0,9221,0.84466,32738
H_aug,H_aug_s2,70,2,raw,0,04,2899.684,8926,0.83293,29471
H_aug,H_aug_s2,70,2,closing,6,04,3809.992,8926,0.76399,37359
H_aug,H_aug_s2,70,2,closing_fair,1,04,2916.787,8926,0.83244,29619
H_aug,H_aug_s2,70,2,oracle_sever,0,04,3321.781,8926,0.83752,29707
H_aug,H_aug_s2,70,2,oracle_all,0,04,8926.0,8926,0.87322,31610
H_aug,H_aug_s2,70,2,raw,0,05,2599.84,9586,0.81629,28138
H_aug,H_aug_s2,70,2,closing,6,05,3376.16,9586,0.75435,35807
H_aug,H_aug_s2,70,2,closing_fair,1,05,2829.077,9586,0.81582,28400
H_aug,H_aug_s2,70,2,oracle_sever,0,05,2860.332,9586,0.82044,28346
H_aug,H_aug_s2,70,2,oracle_all,0,05,9582.001,9586,0.86707,30785
H_aug,H_aug_s2,70,2,raw,0,06,2628.938,9989,0.8088,28094
H_aug,H_aug_s2,70,2,closing,6,06,3362.416,9989,0.74033,37666
H_aug,H_aug_s2,70,2,closing_fair,1,06,2711.387,9989,0.8086,28312
H_aug,H_aug_s2,70,2,oracle_sever,0,06,2953.237,9989,0.81449,28383
H_aug,H_aug_s2,70,2,oracle_all,0,06,9254.356,9989,0.86419,31030
H_aug,H_aug_s2,70,2,raw,0,07,3164.616,8968,0.824,27960
H_aug,H_aug_s2,70,2,closing,6,07,4421.4,8968,0.75918,35838
H_aug,H_aug_s2,70,2,closing_fair,1,07,3405.222,8968,0.82373,28151
H_aug,H_aug_s2,70,2,oracle_sever,0,07,3590.873,8968,0.82953,28235
H_aug,H_aug_s2,70,2,oracle_all,0,07,8900.258,8968,0.8655,30086
H_aug,H_aug_s2,70,2,raw,0,08,904.285,8585,0.80618,26202
H_aug,H_aug_s2,70,2,closing,6,08,2631.81,8585,0.74981,33240
H_aug,H_aug_s2,70,2,closing_fair,1,08,2058.528,8585,0.80638,26419
H_aug,H_aug_s2,70,2,oracle_sever,0,08,1162.61,8585,0.81967,26826
H_aug,H_aug_s2,70,2,oracle_all,0,08,8119.764,8585,0.85208,28385
H_aug,H_aug_s2,70,2,raw,0,09,3014.971,8726,0.82003,25679
H_aug,H_aug_s2,70,2,closing,6,09,3624.578,8726,0.75414,32688
H_aug,H_aug_s2,70,2,closing_fair,1,09,3084.48,8726,0.81918,25863
H_aug,H_aug_s2,70,2,oracle_sever,0,09,3289.333,8726,0.82414,25862
H_aug,H_aug_s2,70,2,oracle_all,0,09,8480.974,8726,0.86,27517
H_aug,H_aug_s2,70,2,raw,0,10,2828.866,9137,0.8132,27438
H_aug,H_aug_s2,70,2,closing,6,10,3685.294,9137,0.7211,36780
H_aug,H_aug_s2,70,2,closing_fair,1,10,2981.704,9137,0.81278,27668
H_aug,H_aug_s2,70,2,oracle_sever,0,10,3401.156,9137,0.82367,27924
H_aug,H_aug_s2,70,2,oracle_all,0,10,8792.259,9137,0.85958,29658
H_aug,H_aug_s2,70,2,raw,0,11,3541.043,10456,0.81311,31304
H_aug,H_aug_s2,70,2,closing,6,11,4498.499,10456,0.72772,41010
H_aug,H_aug_s2,70,2,closing_fair,1,11,3794.651,10456,0.81129,31628
H_aug,H_aug_s2,70,2,oracle_sever,0,11,3796.672,10456,0.81568,31436
H_aug,H_aug_s2,70,2,oracle_all,0,11,10173.384,10456,0.85793,33692
H_aug,H_aug_s2,70,2,raw,0,12,1580.061,8712,0.832,29469
H_aug,H_aug_s2,70,2,closing,6,12,2352.331,8712,0.73025,40506
H_aug,H_aug_s2,70,2,closing_fair,1,12,1627.676,8712,0.83111,29733
H_aug,H_aug_s2,70,2,oracle_sever,0,12,1695.772,8712,0.83482,29609
H_aug,H_aug_s2,70,2,oracle_all,0,12,8712.0,8712,0.85951,30867
H_aug,H_aug_s2,70,2,raw,0,13,4057.511,10186,0.82847,31596
H_aug,H_aug_s2,70,2,closing,6,13,5365.906,10186,0.74772,41456
H_aug,H_aug_s2,70,2,closing_fair,1,13,4180.416,10186,0.82817,31844
H_aug,H_aug_s2,70,2,oracle_sever,0,13,4737.19,10186,0.83422,31911
H_aug,H_aug_s2,70,2,oracle_all,0,13,9934.041,10186,0.86655,33741
H_aug,H_aug_s2,70,2,raw,0,14,4081.073,8358,0.83143,29366
H_aug,H_aug_s2,70,2,closing,6,14,5115.148,8358,0.74666,37545
H_aug,H_aug_s2,70,2,closing_fair,1,14,4159.48,8358,0.83071,29545
H_aug,H_aug_s2,70,2,oracle_sever,0,14,4303.341,8358,0.83327,29454
H_aug,H_aug_s2,70,2,oracle_all,0,14,8358.0,8358,0.85421,30480
H_aug,H_aug_s2,70,2,raw,0,15,3334.555,7651,0.82169,26680
H_aug,H_aug_s2,70,2,closing,6,15,3877.434,7651,0.71027,36617
H_aug,H_aug_s2,70,2,closing_fair,1,15,3353.056,7651,0.82072,26827
H_aug,H_aug_s2,70,2,oracle_sever,0,15,3454.627,7651,0.82356,26760
H_aug,H_aug_s2,70,2,oracle_all,0,15,7617.076,7651,0.84394,27648
H_aug,H_aug_s2,70,2,raw,0,16,4395.193,8812,0.84281,30994
H_aug,H_aug_s2,70,2,closing,6,16,5022.183,8812,0.76027,39853
H_aug,H_aug_s2,70,2,closing_fair,1,16,4475.983,8812,0.84149,31232
H_aug,H_aug_s2,70,2,oracle_sever,0,16,4521.96,8812,0.84414,31064
H_aug,H_aug_s2,70,2,oracle_all,0,16,8665.243,8812,0.86493,32179
H_aug,H_aug_s2,70,2,raw,0,17,1337.49,7984,0.82504,28114
H_aug,H_aug_s2,70,2,closing,6,17,3670.177,7984,0.75159,36124
H_aug,H_aug_s2,70,2,closing_fair,1,17,2563.098,7984,0.8248,28300
H_aug,H_aug_s2,70,2,oracle_sever,0,17,1470.534,7984,0.82826,28268
H_aug,H_aug_s2,70,2,oracle_all,0,17,7984.0,7984,0.85469,29563
H_aug,H_aug_s2,70,2,raw,0,18,4052.863,7659,0.81638,31633
H_aug,H_aug_s2,70,2,closing,6,18,4511.405,7659,0.73848,39152
H_aug,H_aug_s2,70,2,closing_fair,1,18,4109.642,7659,0.81376,31895
H_aug,H_aug_s2,70,2,oracle_sever,0,18,4195.137,7659,0.81796,31710
H_aug,H_aug_s2,70,2,oracle_all,0,18,7547.708,7659,0.83467,32540
H_aug,H_aug_s2,70,2,raw,0,19,4782.85,8476,0.85389,32216
H_aug,H_aug_s2,70,2,closing,6,19,5718.41,8476,0.74185,42110
H_aug,H_aug_s2,70,2,closing_fair,1,19,4851.996,8476,0.85147,32425
H_aug,H_aug_s2,70,2,oracle_sever,0,19,5136.589,8476,0.85676,32366
H_aug,H_aug_s2,70,2,oracle_all,0,19,8233.349,8476,0.8687,32996
H_aug,H_aug_s2,70,2,raw,0,20,1542.655,7373,0.80756,29467
H_aug,H_aug_s2,70,2,closing,6,20,1880.705,7373,0.70901,38848
H_aug,H_aug_s2,70,2,closing_fair,1,20,1553.073,7373,0.80503,29765
H_aug,H_aug_s2,70,2,oracle_sever,0,20,1677.082,7373,0.81,29577
H_aug,H_aug_s2,70,2,oracle_all,0,20,7299.352,7373,0.82495,30262
H_aug,H_aug_s3,70,3,raw,0,01,4315.525,9312,0.82922,34533
H_aug,H_aug_s3,70,3,closing,6,01,5778.359,9312,0.71667,47343
H_aug,H_aug_s3,70,3,closing_fair,1,01,4600.341,9312,0.82654,34922
H_aug,H_aug_s3,70,3,oracle_sever,0,01,4488.791,9312,0.83069,34613
H_aug,H_aug_s3,70,3,oracle_all,0,01,8944.818,9312,0.84721,35531
H_aug,H_aug_s3,70,3,raw,0,02,4584.032,9289,0.8507,35052
H_aug,H_aug_s3,70,3,closing,6,02,5748.856,9289,0.75871,46531
H_aug,H_aug_s3,70,3,closing_fair,1,02,4706.94,9289,0.84977,35358
H_aug,H_aug_s3,70,3,oracle_sever,0,02,5027.709,9289,0.85254,35162
H_aug,H_aug_s3,70,3,oracle_all,0,02,9161.659,9289,0.8712,36302
H_aug,H_aug_s3,70,3,raw,0,03,640.483,9221,0.80073,30227
H_aug,H_aug_s3,70,3,closing,6,03,2036.538,9221,0.75738,39010
H_aug,H_aug_s3,70,3,closing_fair,1,03,674.681,9221,0.80206,30489
H_aug,H_aug_s3,70,3,oracle_sever,0,03,822.525,9221,0.80506,30456
H_aug,H_aug_s3,70,3,oracle_all,0,03,9221.0,9221,0.84167,32458
H_aug,H_aug_s3,70,3,raw,0,04,3442.538,8926,0.83103,28994
H_aug,H_aug_s3,70,3,closing,6,04,3958.511,8926,0.76456,36675
H_aug,H_aug_s3,70,3,closing_fair,1,04,3516.104,8926,0.83118,29135
H_aug,H_aug_s3,70,3,oracle_sever,0,04,3759.742,8926,0.83398,29144
H_aug,H_aug_s3,70,3,oracle_all,0,04,8926.0,8926,0.87221,31161
H_aug,H_aug_s3,70,3,raw,0,05,2450.619,9586,0.80924,27379
H_aug,H_aug_s3,70,3,closing,6,05,2942.839,9586,0.75184,34963
H_aug,H_aug_s3,70,3,closing_fair,1,05,2468.006,9586,0.8096,27613
H_aug,H_aug_s3,70,3,oracle_sever,0,05,2745.584,9586,0.81394,27610
H_aug,H_aug_s3,70,3,oracle_all,0,05,9582.001,9586,0.86317,30144
H_aug,H_aug_s3,70,3,raw,0,06,2816.24,9989,0.80555,27729
H_aug,H_aug_s3,70,3,closing,6,06,3565.194,9989,0.73531,38097
H_aug,H_aug_s3,70,3,closing_fair,1,06,2881.276,9989,0.80552,27942
H_aug,H_aug_s3,70,3,oracle_sever,0,06,3339.357,9989,0.81239,28074
H_aug,H_aug_s3,70,3,oracle_all,0,06,9254.356,9989,0.86017,30597
H_aug,H_aug_s3,70,3,raw,0,07,3024.955,8968,0.82061,27403
H_aug,H_aug_s3,70,3,closing,6,07,4218.243,8968,0.75994,35166
H_aug,H_aug_s3,70,3,closing_fair,1,07,3126.58,8968,0.82065,27597
H_aug,H_aug_s3,70,3,oracle_sever,0,07,3658.913,8968,0.82621,27678
H_aug,H_aug_s3,70,3,oracle_all,0,07,8900.258,8968,0.86296,29547
H_aug,H_aug_s3,70,3,raw,0,08,866.889,8585,0.80027,25505
H_aug,H_aug_s3,70,3,closing,6,08,2618.758,8585,0.74566,32735
H_aug,H_aug_s3,70,3,closing_fair,1,08,1034.925,8585,0.80056,25713
H_aug,H_aug_s3,70,3,oracle_sever,0,08,1027.128,8585,0.81239,26055
H_aug,H_aug_s3,70,3,oracle_all,0,08,8119.764,8585,0.8486,27767
H_aug,H_aug_s3,70,3,raw,0,09,1624.191,8726,0.81487,25147
H_aug,H_aug_s3,70,3,closing,6,09,3719.329,8726,0.75173,32147
H_aug,H_aug_s3,70,3,closing_fair,1,09,3269.996,8726,0.8147,25310
H_aug,H_aug_s3,70,3,oracle_sever,0,09,1714.013,8726,0.81849,25306
H_aug,H_aug_s3,70,3,oracle_all,0,09,8480.974,8726,0.85629,27026
H_aug,H_aug_s3,70,3,raw,0,10,2841.103,9137,0.81295,27315
H_aug,H_aug_s3,70,3,closing,6,10,3762.674,9137,0.71305,37905
H_aug,H_aug_s3,70,3,closing_fair,1,10,2865.652,9137,0.81234,27592
H_aug,H_aug_s3,70,3,oracle_sever,0,10,3191.949,9137,0.8204,27659
H_aug,H_aug_s3,70,3,oracle_all,0,10,8792.259,9137,0.85709,29419
H_aug,H_aug_s3,70,3,raw,0,11,3558.347,10456,0.81352,30769
H_aug,H_aug_s3,70,3,closing,6,11,4659.643,10456,0.72388,41022
H_aug,H_aug_s3,70,3,closing_fair,1,11,3859.743,10456,0.81185,31164
H_aug,H_aug_s3,70,3,oracle_sever,0,11,3996.598,10456,0.81891,31044
H_aug,H_aug_s3,70,3,oracle_all,0,11,10173.384,10456,0.85906,33176
H_aug,H_aug_s3,70,3,raw,0,12,1862.852,8712,0.82686,28886
H_aug,H_aug_s3,70,3,closing,6,12,2194.3,8712,0.72777,39933
H_aug,H_aug_s3,70,3,closing_fair,1,12,1893.842,8712,0.82663,29120
H_aug,H_aug_s3,70,3,oracle_sever,0,12,2121.793,8712,0.82968,29024
H_aug,H_aug_s3,70,3,oracle_all,0,12,8712.0,8712,0.85556,30325
H_aug,H_aug_s3,70,3,raw,0,13,2263.238,10186,0.82441,31428
H_aug,H_aug_s3,70,3,closing,6,13,5259.359,10186,0.74183,41553
H_aug,H_aug_s3,70,3,closing_fair,1,13,4475.752,10186,0.82439,31655
H_aug,H_aug_s3,70,3,oracle_sever,0,13,2550.779,10186,0.83001,31733
H_aug,H_aug_s3,70,3,oracle_all,0,13,9934.041,10186,0.86237,33553
H_aug,H_aug_s3,70,3,raw,0,14,4072.856,8358,0.83009,29083
H_aug,H_aug_s3,70,3,closing,6,14,5002.468,8358,0.74074,38026
H_aug,H_aug_s3,70,3,closing_fair,1,14,4239.782,8358,0.82872,29277
H_aug,H_aug_s3,70,3,oracle_sever,0,14,4279.434,8358,0.83206,29177
H_aug,H_aug_s3,70,3,oracle_all,0,14,8358.0,8358,0.85085,30090
H_aug,H_aug_s3,70,3,raw,0,15,3183.704,7651,0.8195,26016
H_aug,H_aug_s3,70,3,closing,6,15,3563.621,7651,0.70633,36233
H_aug,H_aug_s3,70,3,closing_fair,1,15,3191.463,7651,0.81849,26173
H_aug,H_aug_s3,70,3,oracle_sever,0,15,3286.852,7651,0.8211,26083
H_aug,H_aug_s3,70,3,oracle_all,0,15,7617.076,7651,0.84316,27031
H_aug,H_aug_s3,70,3,raw,0,16,3998.227,8812,0.84368,30417
H_aug,H_aug_s3,70,3,closing,6,16,5003.104,8812,0.75831,39822
H_aug,H_aug_s3,70,3,closing_fair,1,16,4030.672,8812,0.84191,30674
H_aug,H_aug_s3,70,3,oracle_sever,0,16,4131.268,8812,0.84498,30485
H_aug,H_aug_s3,70,3,oracle_all,0,16,8665.243,8812,0.86505,31551
H_aug,H_aug_s3,70,3,raw,0,17,1376.549,7984,0.82491,27594
H_aug,H_aug_s3,70,3,closing,6,17,3519.368,7984,0.75183,35833
H_aug,H_aug_s3,70,3,closing_fair,1,17,1438.561,7984,0.82518,27828
H_aug,H_aug_s3,70,3,oracle_sever,0,17,1488.241,7984,0.82783,27732
H_aug,H_aug_s3,70,3,oracle_all,0,17,7984.0,7984,0.85552,29077
H_aug,H_aug_s3,70,3,raw,0,18,3618.55,7659,0.82388,30680
H_aug,H_aug_s3,70,3,closing,6,18,4071.101,7659,0.74314,38466
H_aug,H_aug_s3,70,3,closing_fair,1,18,3640.549,7659,0.82175,30944
H_aug,H_aug_s3,70,3,oracle_sever,0,18,3750.599,7659,0.82601,30783
H_aug,H_aug_s3,70,3,oracle_all,0,18,7547.708,7659,0.8429,31614
H_aug,H_aug_s3,70,3,raw,0,19,4968.758,8476,0.85839,31577
H_aug,H_aug_s3,70,3,closing,6,19,5996.313,8476,0.74331,41868
H_aug,H_aug_s3,70,3,closing_fair,1,19,5268.326,8476,0.85591,31825
