dataset,width,run,seed,image,source,along,across,erl,dice,fg
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,1.0,0.5,0.0193,0.54577,17838
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,1.0,1.0,0.03372,0.57624,22918
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,1.5,0.0,0.00672,0.48792,16007
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,1.5,0.25,0.01814,0.54657,19113
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,1.5,0.5,0.03354,0.57838,21188
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,1.5,1.0,0.04103,0.58673,25371
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,2.0,0.0,0.01557,0.54515,21020
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,2.0,0.25,0.0316,0.57145,23321
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,2.0,0.5,0.03925,0.58569,25574
VessMAP,5.657,K_focal_aug_s2,2,9452,oracle,2.0,1.0,0.05004,0.58425,29270
VessMAP,5.657,K_focal_aug_s2,2,9523,raw,0.0,0.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,isotropic,0.25,0.25,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,isotropic,0.5,0.5,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,isotropic,0.75,0.75,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,isotropic,1.0,1.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,isotropic,1.5,1.5,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,0.0,0.25,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,0.0,0.5,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,0.0,1.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,0.5,0.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,0.5,0.25,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,0.5,0.5,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,0.5,1.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,1.0,0.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,1.0,0.25,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,1.0,0.5,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,1.0,1.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,1.5,0.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,1.5,0.25,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,1.5,0.5,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,1.5,1.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,2.0,0.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,2.0,0.25,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,2.0,0.5,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9523,oracle,2.0,1.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s2,2,9593,raw,0.0,0.0,5e-05,0.06761,1288
VessMAP,5.657,K_focal_aug_s2,2,9593,isotropic,0.25,0.25,0.00084,0.14348,1949
VessMAP,5.657,K_focal_aug_s2,2,9593,isotropic,0.5,0.5,0.00472,0.20603,2573
VessMAP,5.657,K_focal_aug_s2,2,9593,isotropic,0.75,0.75,0.00736,0.2561,3418
VessMAP,5.657,K_focal_aug_s2,2,9593,isotropic,1.0,1.0,0.00824,0.27191,4127
VessMAP,5.657,K_focal_aug_s2,2,9593,isotropic,1.5,1.5,0.01035,0.28079,5872
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,0.0,0.25,0.00012,0.08201,1406
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,0.0,0.5,0.00079,0.15097,1971
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,0.0,1.0,0.00242,0.22699,2918
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,0.5,0.0,0.00017,0.1048,1656
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,0.5,0.25,0.00117,0.15308,2080
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,0.5,0.5,0.00471,0.2055,2569
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,0.5,1.0,0.00735,0.26009,3636
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,1.0,0.0,0.00074,0.15141,2171
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,1.0,0.25,0.00242,0.19124,2574
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,1.0,0.5,0.0067,0.2351,3069
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,1.0,1.0,0.00824,0.27181,4125
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,1.5,0.0,0.00137,0.18986,2714
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,1.5,0.25,0.00461,0.23243,3325
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,1.5,0.5,0.0085,0.26122,3772
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,1.5,1.0,0.00948,0.2818,4719
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,2.0,0.0,0.0042,0.22803,3583
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,2.0,0.25,0.00708,0.25903,4213
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,2.0,0.5,0.00997,0.28052,4762
VessMAP,5.657,K_focal_aug_s2,2,9593,oracle,2.0,1.0,0.01083,0.2907,5670
VessMAP,5.657,K_focal_aug_s2,2,9710,raw,0.0,0.0,0.00109,0.44675,45730
VessMAP,5.657,K_focal_aug_s2,2,9710,isotropic,0.25,0.25,0.01024,0.5967,58184
VessMAP,5.657,K_focal_aug_s2,2,9710,isotropic,0.5,0.5,0.30156,0.63951,62401
VessMAP,5.657,K_focal_aug_s2,2,9710,isotropic,0.75,0.75,0.9512,0.64643,64070
VessMAP,5.657,K_focal_aug_s2,2,9710,isotropic,1.0,1.0,0.99147,0.64517,64611
VessMAP,5.657,K_focal_aug_s2,2,9710,isotropic,1.5,1.5,0.99147,0.64141,65230
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,0.0,0.25,0.00184,0.5019,50116
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,0.0,0.5,0.00728,0.59865,57840
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,0.0,1.0,0.40536,0.64348,62373
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,0.5,0.0,0.00587,0.55229,54953
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,0.5,0.25,0.02429,0.61092,59726
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,0.5,0.5,0.30015,0.63894,62336
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,0.5,1.0,0.98666,0.64716,64055
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,1.0,0.0,0.05368,0.61368,60183
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,1.0,0.25,0.32309,0.63731,62741
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,1.0,0.5,0.87851,0.64504,63793
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,1.0,1.0,0.99147,0.64518,64610
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,1.5,0.0,0.23574,0.63789,62599
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,1.5,0.25,0.91918,0.64491,64083
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,1.5,0.5,0.98703,0.64516,64526
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,1.5,1.0,0.99147,0.64302,64962
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,2.0,0.0,0.92626,0.64301,64360
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,2.0,0.25,0.98777,0.64424,64733
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,2.0,0.5,0.99147,0.64332,64939
VessMAP,5.657,K_focal_aug_s2,2,9710,oracle,2.0,1.0,0.99147,0.64156,65207
VessMAP,5.657,K_focal_aug_s2,2,9860,raw,0.0,0.0,3e-05,0.05403,1662
VessMAP,5.657,K_focal_aug_s2,2,9860,isotropic,0.25,0.25,0.00015,0.1197,2486
VessMAP,5.657,K_focal_aug_s2,2,9860,isotropic,0.5,0.5,0.00088,0.17929,3327
VessMAP,5.657,K_focal_aug_s2,2,9860,isotropic,0.75,0.75,0.0027,0.24071,4495
VessMAP,5.657,K_focal_aug_s2,2,9860,isotropic,1.0,1.0,0.00429,0.27375,5478
VessMAP,5.657,K_focal_aug_s2,2,9860,isotropic,1.5,1.5,0.00644,0.31168,7941
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,0.0,0.25,5e-05,0.07197,1874
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,0.0,0.5,0.00017,0.12769,2519
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,0.0,1.0,0.00124,0.21001,3729
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,0.5,0.0,8e-05,0.08675,2150
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,0.5,0.25,0.00021,0.12925,2668
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,0.5,0.5,0.00078,0.17665,3287
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,0.5,1.0,0.00324,0.25378,4788
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,1.0,0.0,0.0003,0.13086,2790
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,1.0,0.25,0.00081,0.17215,3361
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,1.0,0.5,0.00179,0.21574,4058
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,1.0,1.0,0.00424,0.27286,5453
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,1.5,0.0,0.00099,0.17634,3559
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,1.5,0.25,0.00186,0.2232,4364
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,1.5,0.5,0.00281,0.25344,4989
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,1.5,1.0,0.0049,0.29559,6334
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,2.0,0.0,0.00186,0.23606,4924
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,2.0,0.25,0.00283,0.26583,5599
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,2.0,0.5,0.00469,0.28938,6309
VessMAP,5.657,K_focal_aug_s2,2,9860,oracle,2.0,1.0,0.00645,0.31415,7606
STARE,4.0,K_focal_aug_s0,0,im0001,raw,0.0,0.0,0.15022,0.70646,40677
STARE,4.0,K_focal_aug_s0,0,im0001,isotropic,0.25,0.25,0.15745,0.61324,57758
STARE,4.0,K_focal_aug_s0,0,im0001,isotropic,0.5,0.5,0.26986,0.53274,74596
STARE,4.0,K_focal_aug_s0,0,im0001,isotropic,0.75,0.75,0.27839,0.46428,93585
STARE,4.0,K_focal_aug_s0,0,im0001,isotropic,1.0,1.0,0.29895,0.41881,109975
STARE,4.0,K_focal_aug_s0,0,im0001,isotropic,1.5,1.5,0.30301,0.34564,145966
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,0.0,0.25,0.15022,0.70646,40677
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,0.0,0.5,0.15383,0.62425,54912
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,0.0,1.0,0.199,0.48748,84893
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,0.5,0.0,0.155,0.67776,45834
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,0.5,0.25,0.15756,0.61174,58185
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,0.5,0.5,0.26933,0.53702,73609
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,0.5,1.0,0.27722,0.4485,97693
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,1.0,0.0,0.21404,0.61969,56711
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,1.0,0.25,0.21709,0.57645,65766
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,1.0,0.5,0.27818,0.51305,80358
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,1.0,1.0,0.29895,0.42012,109487
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,1.5,0.0,0.21571,0.59834,61318
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,1.5,0.25,0.22476,0.53641,75207
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,1.5,0.5,0.28857,0.48631,88801
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,1.5,1.0,0.301,0.40455,117074
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,2.0,0.0,0.22356,0.54675,72919
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,2.0,0.25,0.2899,0.49442,86847
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,2.0,0.5,0.29694,0.4529,100022
STARE,4.0,K_focal_aug_s0,0,im0001,oracle,2.0,1.0,0.30978,0.38712,126275
STARE,4.0,K_focal_aug_s0,0,im0002,raw,0.0,0.0,0.5135,0.81381,32062
STARE,4.0,K_focal_aug_s0,0,im0002,isotropic,0.25,0.25,0.5669,0.71427,44653
STARE,4.0,K_focal_aug_s0,0,im0002,isotropic,0.5,0.5,0.6268,0.6178,57066
STARE,4.0,K_focal_aug_s0,0,im0002,isotropic,0.75,0.75,0.67947,0.53493,71083
STARE,4.0,K_focal_aug_s0,0,im0002,isotropic,1.0,1.0,0.69993,0.47903,83238
STARE,4.0,K_focal_aug_s0,0,im0002,isotropic,1.5,1.5,0.74512,0.38987,110025
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,0.0,0.25,0.5135,0.81381,32062
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,0.0,0.5,0.54041,0.71892,43030
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,0.0,1.0,0.59142,0.54902,67096
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,0.5,0.0,0.52794,0.7976,34736
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,0.5,0.25,0.57791,0.71432,44818
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,0.5,0.5,0.62614,0.6248,55995
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,0.5,1.0,0.64845,0.50783,75921
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,1.0,0.0,0.59915,0.75434,40565
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,1.0,0.25,0.63544,0.69633,47592
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,1.0,0.5,0.68384,0.6071,59286
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,1.0,1.0,0.69946,0.48109,82739
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,1.5,0.0,0.63207,0.73313,43370
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,1.5,0.25,0.69548,0.66531,51764
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,1.5,0.5,0.70299,0.58741,62958
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,1.5,1.0,0.73714,0.4691,86350
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,2.0,0.0,0.68527,0.68094,49825
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,2.0,0.25,0.71783,0.62421,57676
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,2.0,0.5,0.73883,0.55579,68663
STARE,4.0,K_focal_aug_s0,0,im0002,oracle,2.0,1.0,0.74682,0.45495,90598
STARE,4.0,K_focal_aug_s0,0,im0003,raw,0.0,0.0,0.18044,0.77652,33077
STARE,4.0,K_focal_aug_s0,0,im0003,isotropic,0.25,0.25,0.26752,0.67012,45090
STARE,4.0,K_focal_aug_s0,0,im0003,isotropic,0.5,0.5,0.2805,0.58056,57003
STARE,4.0,K_focal_aug_s0,0,im0003,isotropic,0.75,0.75,0.2854,0.5002,71052
STARE,4.0,K_focal_aug_s0,0,im0003,isotropic,1.0,1.0,0.29053,0.44788,82975
STARE,4.0,K_focal_aug_s0,0,im0003,isotropic,1.5,1.5,0.31685,0.36123,110412
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,0.0,0.25,0.18044,0.77652,33077
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,0.0,0.5,0.25937,0.67712,43423
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,0.0,1.0,0.26446,0.52507,65116
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,0.5,0.0,0.1945,0.74598,36437
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,0.5,0.25,0.2679,0.66901,45327
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,0.5,0.5,0.28025,0.58538,56239
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,0.5,1.0,0.2829,0.47757,75239
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,1.0,0.0,0.2712,0.68654,43577
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,1.0,0.25,0.2755,0.63486,50029
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,1.0,0.5,0.28657,0.56059,60653
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,1.0,1.0,0.29041,0.44931,82616
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,1.5,0.0,0.28245,0.66128,46948
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,1.5,0.25,0.3032,0.59388,55991
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,1.5,0.5,0.31048,0.53263,66028
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,1.5,1.0,0.31296,0.43271,87576
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,2.0,0.0,0.30008,0.60591,54419
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,2.0,0.25,0.3121,0.54879,63457
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,2.0,0.5,0.32837,0.4955,73516
STARE,4.0,K_focal_aug_s0,0,im0003,oracle,2.0,1.0,0.33121,0.41342,93586
STARE,4.0,K_focal_aug_s0,0,im0004,raw,0.0,0.0,0.08367,0.72646,30213
STARE,4.0,K_focal_aug_s0,0,im0004,isotropic,0.25,0.25,0.11248,0.68829,43475
STARE,4.0,K_focal_aug_s0,0,im0004,isotropic,0.5,0.5,0.15311,0.60886,56766
STARE,4.0,K_focal_aug_s0,0,im0004,isotropic,0.75,0.75,0.18068,0.53055,71955
STARE,4.0,K_focal_aug_s0,0,im0004,isotropic,1.0,1.0,0.18274,0.47515,85381
STARE,4.0,K_focal_aug_s0,0,im0004,isotropic,1.5,1.5,0.1894,0.38563,115543
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,0.0,0.25,0.08367,0.72646,30213
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,0.0,0.5,0.1062,0.69164,41134
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,0.0,1.0,0.11013,0.55848,64418
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,0.5,0.0,0.0993,0.7108,34542
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,0.5,0.25,0.14383,0.68735,43763
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,0.5,0.5,0.14593,0.6118,56111
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,0.5,1.0,0.15896,0.51437,74688
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,1.0,0.0,0.14265,0.67007,43525
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,1.0,0.25,0.17432,0.64569,50366
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,1.0,0.5,0.17615,0.5852,61722
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,1.0,1.0,0.18273,0.47637,85060
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,1.5,0.0,0.17436,0.65968,46755
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,1.5,0.25,0.18207,0.60288,58148
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,1.5,0.5,0.18424,0.55331,68711
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,1.5,1.0,0.18616,0.45833,91337
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,2.0,0.0,0.18203,0.61685,55290
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,2.0,0.25,0.18507,0.56056,67035
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,2.0,0.5,0.18735,0.51481,77806
STARE,4.0,K_focal_aug_s0,0,im0004,oracle,2.0,1.0,0.19576,0.43565,99314
STARE,4.0,K_focal_aug_s0,0,im0005,raw,0.0,0.0,0.25231,0.76584,50790
STARE,4.0,K_focal_aug_s0,0,im0005,isotropic,0.25,0.25,0.35308,0.67981,70727
STARE,4.0,K_focal_aug_s0,0,im0005,isotropic,0.5,0.5,0.35902,0.58424,90166
STARE,4.0,K_focal_aug_s0,0,im0005,isotropic,0.75,0.75,0.36141,0.50072,112307
STARE,4.0,K_focal_aug_s0,0,im0005,isotropic,1.0,1.0,0.36371,0.44732,130693
STARE,4.0,K_focal_aug_s0,0,im0005,isotropic,1.5,1.5,0.36712,0.36312,170751
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,0.0,0.25,0.25231,0.76584,50790
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,0.0,0.5,0.275,0.69224,67024
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,0.0,1.0,0.28844,0.54206,99742
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,0.5,0.0,0.34639,0.72816,58040
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,0.5,0.25,0.35719,0.6768,71335
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,0.5,0.5,0.35872,0.58912,89038
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,0.5,1.0,0.35978,0.48801,115960
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,1.0,0.0,0.35716,0.6541,73317
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,1.0,0.25,0.36109,0.6152,83284
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,1.0,0.5,0.36175,0.54954,98847
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,1.0,1.0,0.36371,0.44861,130191
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,1.5,0.0,0.36161,0.62829,79354
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,1.5,0.25,0.36355,0.55714,96807
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,1.5,0.5,0.36461,0.50638,111114
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,1.5,1.0,0.36593,0.42437,140347
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,2.0,0.0,0.36334,0.56452,94138
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,2.0,0.25,0.36543,0.50163,112409
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,2.0,0.5,0.3661,0.46101,126241
STARE,4.0,K_focal_aug_s0,0,im0005,oracle,2.0,1.0,0.36753,0.39683,153178
STARE,4.0,K_focal_aug_s0,0,im0044,raw,0.0,0.0,0.14705,0.77079,39272
STARE,4.0,K_focal_aug_s0,0,im0044,isotropic,0.25,0.25,0.178,0.66636,53942
STARE,4.0,K_focal_aug_s0,0,im0044,isotropic,0.5,0.5,0.18268,0.57362,68523
STARE,4.0,K_focal_aug_s0,0,im0044,isotropic,0.75,0.75,0.19356,0.49394,85250
STARE,4.0,K_focal_aug_s0,0,im0044,isotropic,1.0,1.0,0.20027,0.44184,99456
STARE,4.0,K_focal_aug_s0,0,im0044,isotropic,1.5,1.5,0.20516,0.35883,130539
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,0.0,0.25,0.14705,0.77079,39272
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,0.0,0.5,0.15806,0.67543,51812
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,0.0,1.0,0.17033,0.51593,78717
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,0.5,0.0,0.16721,0.7443,43144
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,0.5,0.25,0.17832,0.66519,54279
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,0.5,0.5,0.1799,0.57918,67497
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,0.5,1.0,0.19246,0.47265,89904
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,1.0,0.0,0.18001,0.68668,51558
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,1.0,0.25,0.18337,0.63272,59643
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,1.0,0.5,0.19272,0.55505,72647
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,1.0,1.0,0.20024,0.44342,98948
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,1.5,0.0,0.18098,0.65755,56022
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,1.5,0.25,0.19334,0.59127,66613
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,1.5,0.5,0.20032,0.52704,78940
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,1.5,1.0,0.20374,0.42788,104466
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,2.0,0.0,0.1987,0.59442,66136
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,2.0,0.25,0.2008,0.54099,76317
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,2.0,0.5,0.20516,0.48836,88156
STARE,4.0,K_focal_aug_s0,0,im0044,oracle,2.0,1.0,0.20605,0.40887,111394
STARE,4.0,K_focal_aug_s0,0,im0077,raw,0.0,0.0,0.746,0.74077,53997
STARE,4.0,K_focal_aug_s0,0,im0077,isotropic,0.25,0.25,0.77984,0.61527,74457
STARE,4.0,K_focal_aug_s0,0,im0077,isotropic,0.5,0.5,0.81793,0.52195,94501
STARE,4.0,K_focal_aug_s0,0,im0077,isotropic,0.75,0.75,0.82362,0.4452,117242
STARE,4.0,K_focal_aug_s0,0,im0077,isotropic,1.0,1.0,0.82575,0.39637,136354
STARE,4.0,K_focal_aug_s0,0,im0077,isotropic,1.5,1.5,0.83762,0.31939,178316
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,0.0,0.25,0.746,0.74077,53997
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,0.0,0.5,0.74704,0.63214,70839
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,0.0,1.0,0.81726,0.47572,106843
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,0.5,0.0,0.74848,0.69809,60265
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,0.5,0.25,0.78046,0.61186,75107
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,0.5,0.5,0.81771,0.52694,93228
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,0.5,1.0,0.82172,0.42993,122537
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,1.0,0.0,0.78235,0.61941,73717
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,1.0,0.25,0.7836,0.56569,84530
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,1.0,0.5,0.82342,0.49591,101649
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,1.0,1.0,0.82553,0.39763,135785
STARE,4.0,K_focal_aug_s0,0,im0077,oracle,1.5,0.0,0.79061,0.58975,79579
