run,config,image,min_size,dice,cldice,b0_pred,b0_gt,betti0_err,n,on,off,off_px,median_off
D_blurpool_s0,D_blurpool,11,0,0.8068721781625716,0.7735718326547062,100,3,97,100,59,41,293.0,2.0
D_blurpool_s0,D_blurpool,11,2,0.8069077500761138,0.7736923397627592,85,3,82,100,59,41,293.0,2.0
D_blurpool_s0,D_blurpool,11,5,0.8068766937669377,0.773824384894378,53,3,50,100,59,41,293.0,2.0
D_blurpool_s0,D_blurpool,11,10,0.8071765624469566,0.7746693266431603,36,3,33,100,59,41,293.0,2.0
D_blurpool_s0,D_blurpool,11,20,0.806845466155811,0.7731779803398072,22,3,19,100,59,41,293.0,2.0
D_blurpool_s0,D_blurpool,11,50,0.8073359868240462,0.7724150021455999,6,3,3,100,59,41,293.0,2.0
D_blurpool_s0,D_blurpool,11,100,0.808039475267782,0.772488891399629,4,3,1,100,59,41,293.0,2.0
D_blurpool_s0,D_blurpool,12,0,0.8122723602763076,0.8260472492083792,78,1,77,78,38,40,237.0,2.0
D_blurpool_s0,D_blurpool,12,2,0.8124697141011146,0.8267594456592442,62,1,61,78,38,40,237.0,2.0
D_blurpool_s0,D_blurpool,12,5,0.8127616002299387,0.827836325018575,43,1,42,78,38,40,237.0,2.0
D_blurpool_s0,D_blurpool,12,10,0.8129967274427302,0.8283402879283658,35,1,34,78,38,40,237.0,2.0
D_blurpool_s0,D_blurpool,12,20,0.8126803231390652,0.8267843110883061,23,1,22,78,38,40,237.0,2.0
D_blurpool_s0,D_blurpool,12,50,0.8132302779592133,0.8266286010900596,10,1,9,78,38,40,237.0,2.0
D_blurpool_s0,D_blurpool,12,100,0.8114441913439635,0.8227523295160225,6,1,5,78,38,40,237.0,2.0
D_blurpool_s0,D_blurpool,13,0,0.8112641527692656,0.7891877515163862,105,6,99,105,58,47,205.0,2.0
D_blurpool_s0,D_blurpool,13,2,0.8113776802568529,0.7896363572552151,84,6,78,105,58,47,205.0,2.0
D_blurpool_s0,D_blurpool,13,5,0.8116349306329441,0.7906186938923366,57,6,51,105,58,47,205.0,2.0
D_blurpool_s0,D_blurpool,13,10,0.8119340232858991,0.791394778051651,44,6,38,105,58,47,205.0,2.0
D_blurpool_s0,D_blurpool,13,20,0.8123568679043025,0.7910162917645859,24,6,18,105,58,47,205.0,2.0
D_blurpool_s0,D_blurpool,13,50,0.8115681402040282,0.7871693078055856,11,6,5,105,58,47,205.0,2.0
D_blurpool_s0,D_blurpool,13,100,0.8102888592285004,0.7808131161099584,3,6,3,105,58,47,205.0,2.0
D_blurpool_s0,D_blurpool,14,0,0.8132365281476888,0.8216003842447797,83,1,82,83,36,47,459.0,4.0
D_blurpool_s0,D_blurpool,14,2,0.8133416049337664,0.8219996213621501,71,1,70,83,36,47,459.0,4.0
D_blurpool_s0,D_blurpool,14,5,0.8138553446480443,0.823780845704571,50,1,49,83,36,47,459.0,4.0
D_blurpool_s0,D_blurpool,14,10,0.8144962020682712,0.8259755873720735,35,1,34,83,36,47,459.0,4.0
D_blurpool_s0,D_blurpool,14,20,0.8159920627629669,0.8299388184966189,20,1,19,83,36,47,459.0,4.0
D_blurpool_s0,D_blurpool,14,50,0.8167769603312507,0.8295952251187679,8,1,7,83,36,47,459.0,4.0
D_blurpool_s0,D_blurpool,14,100,0.8159676491865923,0.825551621153076,5,1,4,83,36,47,459.0,4.0
D_blurpool_s0,D_blurpool,15,0,0.7966142298171365,0.8166954768577415,88,2,86,88,18,70,1333.0,5.5
D_blurpool_s0,D_blurpool,15,2,0.7968606462435596,0.8176455113546399,70,2,68,88,18,70,1333.0,5.5
D_blurpool_s0,D_blurpool,15,5,0.7975374282915909,0.8197516742489346,53,2,51,88,18,70,1333.0,5.5
D_blurpool_s0,D_blurpool,15,10,0.7989267550358415,0.8228500722684555,40,2,38,88,18,70,1333.0,5.5
D_blurpool_s0,D_blurpool,15,20,0.800731628879241,0.82680155249234,26,2,24,88,18,70,1333.0,5.5
D_blurpool_s0,D_blurpool,15,50,0.804783464966601,0.8310714877148212,12,2,10,88,18,70,1333.0,5.5
D_blurpool_s0,D_blurpool,15,100,0.8042334541136973,0.827358557040398,6,2,4,88,18,70,1333.0,5.5
D_blurpool_s0,D_blurpool,16,0,0.8276422764227642,0.8579063617443354,88,2,86,88,35,53,350.0,3.0
D_blurpool_s0,D_blurpool,16,2,0.8277194171467299,0.858317104411909,68,2,66,88,35,53,350.0,3.0
D_blurpool_s0,D_blurpool,16,5,0.8285360516986957,0.8610688351851906,46,2,44,88,35,53,350.0,3.0
D_blurpool_s0,D_blurpool,16,10,0.828985605764492,0.8634218832353522,29,2,27,88,35,53,350.0,3.0
D_blurpool_s0,D_blurpool,16,20,0.8289451275588405,0.8642817547557757,20,2,18,88,35,53,350.0,3.0
D_blurpool_s0,D_blurpool,16,50,0.8283871410436752,0.8641363627713394,6,2,4,88,35,53,350.0,3.0
D_blurpool_s0,D_blurpool,16,100,0.8263069139966274,0.8601201390552188,3,2,1,88,35,53,350.0,3.0
D_blurpool_s0,D_blurpool,17,0,0.7998200292452476,0.8131770417503438,90,1,89,90,48,42,274.0,4.5
D_blurpool_s0,D_blurpool,17,2,0.79983497730938,0.8135275033582287,74,1,73,90,48,42,274.0,4.5
D_blurpool_s0,D_blurpool,17,5,0.8000525584712993,0.8145835722279553,54,1,53,90,48,42,274.0,4.5
D_blurpool_s0,D_blurpool,17,10,0.8005567782104095,0.8163510427925345,36,1,35,90,48,42,274.0,4.5
D_blurpool_s0,D_blurpool,17,20,0.8009064299877254,0.8176748152956271,21,1,20,90,48,42,274.0,4.5
D_blurpool_s0,D_blurpool,17,50,0.7980597298839642,0.8125112870582031,9,1,8,90,48,42,274.0,4.5
D_blurpool_s0,D_blurpool,17,100,0.7943903747413595,0.8043512788553566,3,1,2,90,48,42,274.0,4.5
D_blurpool_s0,D_blurpool,18,0,0.8103168969220408,0.8537893350207545,69,3,66,69,29,40,228.0,3.0
D_blurpool_s0,D_blurpool,18,2,0.8104446629520375,0.8545186051360536,48,3,45,69,29,40,228.0,3.0
D_blurpool_s0,D_blurpool,18,5,0.8104029597769232,0.8547546165756513,30,3,27,69,29,40,228.0,3.0
D_blurpool_s0,D_blurpool,18,10,0.8111826858154346,0.8570246317712508,20,3,17,69,29,40,228.0,3.0
D_blurpool_s0,D_blurpool,18,20,0.8116525462497026,0.8587397835197926,9,3,6,69,29,40,228.0,3.0
D_blurpool_s0,D_blurpool,18,50,0.8115048793014895,0.8586688192285121,4,3,1,69,29,40,228.0,3.0
D_blurpool_s0,D_blurpool,18,100,0.8098723654687903,0.8554275461736459,2,3,1,69,29,40,228.0,3.0
D_blurpool_s0,D_blurpool,19,0,0.8467950263493266,0.871009622909985,85,5,80,85,41,44,539.0,8.0
D_blurpool_s0,D_blurpool,19,2,0.8468573987632844,0.8712480614757144,76,5,71,85,41,44,539.0,8.0
D_blurpool_s0,D_blurpool,19,5,0.8470357025876187,0.8723463507043859,58,5,53,85,41,44,539.0,8.0
D_blurpool_s0,D_blurpool,19,10,0.847591735194527,0.8738375177923651,40,5,35,85,41,44,539.0,8.0
D_blurpool_s0,D_blurpool,19,20,0.848911385383442,0.8774201796441425,26,5,21,85,41,44,539.0,8.0
D_blurpool_s0,D_blurpool,19,50,0.8500463846248096,0.8796192119703788,9,5,4,85,41,44,539.0,8.0
D_blurpool_s0,D_blurpool,19,100,0.8492360708194877,0.8775119724514732,5,5,0,85,41,44,539.0,8.0
D_blurpool_s0,D_blurpool,20,0,0.8014165183063705,0.8381890495214562,95,3,92,95,18,77,714.0,4.0
D_blurpool_s0,D_blurpool,20,2,0.8017423289129804,0.8393668644449644,74,3,71,95,18,77,714.0,4.0
D_blurpool_s0,D_blurpool,20,5,0.8026127069039035,0.8420867955461852,53,3,50,95,18,77,714.0,4.0
D_blurpool_s0,D_blurpool,20,10,0.8032621359223301,0.8441508783318759,40,3,37,95,18,77,714.0,4.0
D_blurpool_s0,D_blurpool,20,20,0.8059771370605907,0.8509658145354349,23,3,20,95,18,77,714.0,4.0
D_blurpool_s0,D_blurpool,20,50,0.8089710800708243,0.8581507730524703,8,3,5,95,18,77,714.0,4.0
D_blurpool_s0,D_blurpool,20,100,0.8062374923220195,0.8530920233270596,3,3,0,95,18,77,714.0,4.0
A_dice_s1,A_dice,01,0,0.8190669178526763,0.858277426852319,73,9,64,73,44,29,163.0,4.0
A_dice_s1,A_dice,01,2,0.8190569682383863,0.8583867216188648,64,9,55,73,44,29,163.0,4.0
A_dice_s1,A_dice,01,5,0.8192954376178628,0.8595650475977933,45,9,36,73,44,29,163.0,4.0
A_dice_s1,A_dice,01,10,0.8198099589143228,0.861108429336159,36,9,27,73,44,29,163.0,4.0
A_dice_s1,A_dice,01,20,0.8206556333545513,0.8628851425813091,21,9,12,73,44,29,163.0,4.0
A_dice_s1,A_dice,01,50,0.8202823928234485,0.860643589976289,11,9,2,73,44,29,163.0,4.0
A_dice_s1,A_dice,01,100,0.8165088786026483,0.8511493888465966,3,9,6,73,44,29,163.0,4.0
A_dice_s1,A_dice,02,0,0.850889982821094,0.8525906575390839,80,4,76,80,38,42,237.0,4.0
A_dice_s1,A_dice,02,2,0.8509384926364424,0.852898592995844,69,4,65,80,38,42,237.0,4.0
A_dice_s1,A_dice,02,5,0.8513294797687861,0.854383902817442,48,4,44,80,38,42,237.0,4.0
A_dice_s1,A_dice,02,10,0.852156800324135,0.8565670052846336,34,4,30,80,38,42,237.0,4.0
A_dice_s1,A_dice,02,20,0.8524371114855052,0.8565992018346107,14,4,10,80,38,42,237.0,4.0
A_dice_s1,A_dice,02,50,0.852048038056881,0.8535610035220261,4,4,0,80,38,42,237.0,4.0
A_dice_s1,A_dice,02,100,0.8521980429385132,0.8532614000730685,3,4,1,80,38,42,237.0,4.0
A_dice_s1,A_dice,03,0,0.7914693459618585,0.7689189063417541,85,1,84,85,54,31,200.0,3.0
A_dice_s1,A_dice,03,2,0.7914799641531174,0.7690871607485944,69,1,68,85,54,31,200.0,3.0
A_dice_s1,A_dice,03,5,0.7916399743754003,0.769733542711258,52,1,51,85,54,31,200.0,3.0
A_dice_s1,A_dice,03,10,0.7916292495189224,0.7697152234567504,41,1,40,85,54,31,200.0,3.0
A_dice_s1,A_dice,03,20,0.7917236057298114,0.7695179485414281,30,1,29,85,54,31,200.0,3.0
A_dice_s1,A_dice,03,50,0.792075349139331,0.7675033108986073,10,1,9,85,54,31,200.0,3.0
A_dice_s1,A_dice,03,100,0.7910922587486744,0.7622111871398459,6,1,5,85,54,31,200.0,3.0
A_dice_s1,A_dice,04,0,0.8269043215066421,0.7936032157176958,67,1,66,67,34,33,126.0,2.0
A_dice_s1,A_dice,04,2,0.8269842070740199,0.7939728074727557,54,1,53,67,34,33,126.0,2.0
A_dice_s1,A_dice,04,5,0.8272936899331796,0.7954224657693235,37,1,36,67,34,33,126.0,2.0
A_dice_s1,A_dice,04,10,0.8280070118662352,0.7975319377016308,24,1,23,67,34,33,126.0,2.0
A_dice_s1,A_dice,04,20,0.8280207435936418,0.7969920036371755,14,1,13,67,34,33,126.0,2.0
A_dice_s1,A_dice,04,50,0.8265685160371118,0.7908407782304031,6,1,5,67,34,33,126.0,2.0
A_dice_s1,A_dice,04,100,0.825649665594527,0.7868847118939098,3,1,2,67,34,33,126.0,2.0
A_dice_s1,A_dice,05,0,0.8075863131408226,0.7840898035991707,67,2,65,67,43,24,111.0,3.0
A_dice_s1,A_dice,05,2,0.8076356788221195,0.7842664732690857,56,2,54,67,43,24,111.0,3.0
A_dice_s1,A_dice,05,5,0.807880760664725,0.7850678901665294,42,2,40,67,43,24,111.0,3.0
A_dice_s1,A_dice,05,10,0.8079886073125955,0.7852732144769276,30,2,28,67,43,24,111.0,3.0
A_dice_s1,A_dice,05,20,0.808088450229551,0.7849705147860212,21,2,19,67,43,24,111.0,3.0
A_dice_s1,A_dice,05,50,0.8069799214845303,0.7814774262147737,9,2,7,67,43,24,111.0,3.0
A_dice_s1,A_dice,05,100,0.805415376048446,0.77559571508666,3,2,1,67,43,24,111.0,3.0
A_dice_s1,A_dice,06,0,0.7972044380384138,0.7705474595157813,109,4,105,109,70,39,192.0,2.0
A_dice_s1,A_dice,06,2,0.7972166331321261,0.7707199679999278,83,4,79,109,70,39,192.0,2.0
A_dice_s1,A_dice,06,5,0.797440934965493,0.7716709923219369,52,4,48,109,70,39,192.0,2.0
A_dice_s1,A_dice,06,10,0.7974108944182918,0.7716060796568174,42,4,38,109,70,39,192.0,2.0
A_dice_s1,A_dice,06,20,0.7969891819823469,0.7696774791359084,25,4,21,109,70,39,192.0,2.0
A_dice_s1,A_dice,06,50,0.7943594971117907,0.7609617133582456,13,4,9,109,70,39,192.0,2.0
A_dice_s1,A_dice,06,100,0.7902064330292847,0.7505969851208434,5,4,1,109,70,39,192.0,2.0
A_dice_s1,A_dice,07,0,0.8136483853006682,0.7955127467224343,77,2,75,77,44,33,170.0,3.0
A_dice_s1,A_dice,07,2,0.8137138879220327,0.7957595310162543,65,2,63,77,44,33,170.0,3.0
A_dice_s1,A_dice,07,5,0.813880565814229,0.7964765890760321,43,2,41,77,44,33,170.0,3.0
A_dice_s1,A_dice,07,10,0.8143948644594076,0.7981548548294872,32,2,30,77,44,33,170.0,3.0
A_dice_s1,A_dice,07,20,0.8144185721278232,0.7972613821345484,24,2,22,77,44,33,170.0,3.0
A_dice_s1,A_dice,07,50,0.8128493097551085,0.7917161303920627,7,2,5,77,44,33,170.0,3.0
A_dice_s1,A_dice,07,100,0.8097319968721121,0.7828786540151105,1,2,1,77,44,33,170.0,3.0
A_dice_s1,A_dice,08,0,0.7866068448959916,0.7708384409116611,116,3,113,116,63,53,277.0,3.0
A_dice_s1,A_dice,08,2,0.7867119247676813,0.7713046360202329,91,3,88,116,63,53,277.0,3.0
A_dice_s1,A_dice,08,5,0.7870668029359844,0.7723904899305842,57,3,54,116,63,53,277.0,3.0
A_dice_s1,A_dice,08,10,0.7878234965555763,0.7745932644176032,41,3,38,116,63,53,277.0,3.0
A_dice_s1,A_dice,08,20,0.7880873989823406,0.7749861429452694,24,3,21,116,63,53,277.0,3.0
A_dice_s1,A_dice,08,50,0.7883624837267221,0.7727594177853437,9,3,6,116,63,53,277.0,3.0
A_dice_s1,A_dice,08,100,0.7854744151630714,0.7639707227270179,5,3,2,116,63,53,277.0,3.0
A_dice_s1,A_dice,09,0,0.7994692579367402,0.7941866805174823,72,3,69,72,40,32,96.0,2.0
A_dice_s1,A_dice,09,2,0.799664285435453,0.7949227884106198,57,3,54,72,40,32,96.0,2.0
A_dice_s1,A_dice,09,5,0.7999765551734918,0.7957554068730134,37,3,34,72,40,32,96.0,2.0
A_dice_s1,A_dice,09,10,0.7996087636932707,0.795186486427535,28,3,25,72,40,32,96.0,2.0
A_dice_s1,A_dice,09,20,0.8,0.7960970120263618,20,3,17,72,40,32,96.0,2.0
A_dice_s1,A_dice,09,50,0.7995272798896986,0.793073034078043,11,3,8,72,40,32,96.0,2.0
A_dice_s1,A_dice,09,100,0.7962433484234771,0.7836466503372895,5,3,2,72,40,32,96.0,2.0
A_dice_s1,A_dice,10,0,0.8015991821534193,0.7810988630270468,81,3,78,81,51,30,209.0,4.5
A_dice_s1,A_dice,10,2,0.8016068656988953,0.7812092166649575,68,3,65,81,51,30,209.0,4.5
A_dice_s1,A_dice,10,5,0.8015205789896922,0.7810208813513189,50,3,47,81,51,30,209.0,4.5
A_dice_s1,A_dice,10,10,0.8019843667051092,0.7822904143155057,36,3,33,81,51,30,209.0,4.5
A_dice_s1,A_dice,10,20,0.8025510485397637,0.7829083544507071,20,3,17,81,51,30,209.0,4.5
A_dice_s1,A_dice,10,50,0.8018585020917404,0.7776673136707223,7,3,4,81,51,30,209.0,4.5
A_dice_s1,A_dice,10,100,0.8013321425913522,0.7742321184225427,3,3,0,81,51,30,209.0,4.5
A_dice_s1,A_dice,11,0,0.8058310194367314,0.7823476845555929,79,3,76,79,38,41,339.0,2.0
A_dice_s1,A_dice,11,2,0.8059449808226425,0.7827879419191911,63,3,60,79,38,41,339.0,2.0
A_dice_s1,A_dice,11,5,0.8060427559732609,0.7832476130156594,43,3,40,79,38,41,339.0,2.0
A_dice_s1,A_dice,11,10,0.8063335376053795,0.7842504189893779,34,3,31,79,38,41,339.0,2.0
A_dice_s1,A_dice,11,20,0.807175483763807,0.7855711779410502,21,3,18,79,38,41,339.0,2.0
A_dice_s1,A_dice,11,50,0.8073704645869594,0.7823531829345074,6,3,3,79,38,41,339.0,2.0
A_dice_s1,A_dice,11,100,0.8089273437631,0.7838495714168806,4,3,1,79,38,41,339.0,2.0
A_dice_s1,A_dice,12,0,0.8200969620871263,0.8404129322216686,63,1,62,63,33,30,214.0,4.0
A_dice_s1,A_dice,12,2,0.8201416262601597,0.8405945510678106,55,1,54,63,33,30,214.0,4.0
A_dice_s1,A_dice,12,5,0.820476123987713,0.8417303474491591,41,1,40,63,33,30,214.0,4.0
A_dice_s1,A_dice,12,10,0.8208300567933595,0.842617352173588,30,1,29,63,33,30,214.0,4.0
A_dice_s1,A_dice,12,20,0.8209700303024995,0.8428758102654825,20,1,19,63,33,30,214.0,4.0
A_dice_s1,A_dice,12,50,0.8212088628792018,0.8416327270179311,7,1,6,63,33,30,214.0,4.0
A_dice_s1,A_dice,12,100,0.8210295960326844,0.8409939053603753,6,1,5,63,33,30,214.0,4.0
A_dice_s1,A_dice,13,0,0.8139860580024862,0.7934866856862307,111,6,105,111,63,48,332.0,4.5
A_dice_s1,A_dice,13,2,0.8140347563279184,0.7937943964256442,90,6,84,111,63,48,332.0,4.5
A_dice_s1,A_dice,13,5,0.813934800762601,0.7933841648100269,67,6,61,111,63,48,332.0,4.5
A_dice_s1,A_dice,13,10,0.8145539535397881,0.7945867791435511,46,6,40,111,63,48,332.0,4.5
A_dice_s1,A_dice,13,20,0.8147089644660379,0.793913421450586,21,6,15,111,63,48,332.0,4.5
A_dice_s1,A_dice,13,50,0.8150313952931026,0.7923427597682434,9,6,3,111,63,48,332.0,4.5
A_dice_s1,A_dice,13,100,0.8130327104306713,0.7857087743202761,3,6,3,111,63,48,332.0,4.5
A_dice_s1,A_dice,14,0,0.8171480758555235,0.8223325886158331,81,1,80,81,37,44,461.0,4.0
A_dice_s1,A_dice,14,2,0.8172147001934236,0.82264171200004,74,1,73,81,37,44,461.0,4.0
A_dice_s1,A_dice,14,5,0.8179421417938555,0.8255109461206206,48,1,47,81,37,44,461.0,4.0
A_dice_s1,A_dice,14,10,0.8185132635284398,0.8271704620637285,37,1,36,81,37,44,461.0,4.0
A_dice_s1,A_dice,14,20,0.819462458567517,0.8298853577783285,24,1,23,81,37,44,461.0,4.0
A_dice_s1,A_dice,14,50,0.8196977403182446,0.8276430710489825,9,1,8,81,37,44,461.0,4.0
A_dice_s1,A_dice,14,100,0.8177367002255598,0.8190180815921659,2,1,1,81,37,44,461.0,4.0
A_dice_s1,A_dice,15,0,0.7912442844634692,0.8215275702757167,85,2,83,85,17,68,1134.0,7.5
A_dice_s1,A_dice,15,2,0.7913901484926922,0.8220782451246149,73,2,71,85,17,68,1134.0,7.5
A_dice_s1,A_dice,15,5,0.7919816099119458,0.8239226170404544,57,2,55,85,17,68,1134.0,7.5
A_dice_s1,A_dice,15,10,0.7935026649225904,0.827585261792302,41,2,39,85,17,68,1134.0,7.5
A_dice_s1,A_dice,15,20,0.7963148093697932,0.8344095885523257,26,2,24,85,17,68,1134.0,7.5
A_dice_s1,A_dice,15,50,0.8016430527443743,0.8409770178544577,6,2,4,85,17,68,1134.0,7.5
A_dice_s1,A_dice,15,100,0.8025429471082944,0.83978920068187,3,2,1,85,17,68,1134.0,7.5
A_dice_s1,A_dice,16,0,0.8373873725205452,0.8752144918572805,79,2,77,79,25,54,405.0,4.0
A_dice_s1,A_dice,16,2,0.837495667101332,0.8757469698353061,64,2,62,79,25,54,405.0,4.0
A_dice_s1,A_dice,16,5,0.8379463621792224,0.877345165795627,41,2,39,79,25,54,405.0,4.0
A_dice_s1,A_dice,16,10,0.8387278263171829,0.8800391942178638,28,2,26,79,25,54,405.0,4.0
A_dice_s1,A_dice,16,20,0.8398551687483391,0.883471784698039,13,2,11,79,25,54,405.0,4.0
A_dice_s1,A_dice,16,50,0.8395927224169588,0.883704637763725,3,2,1,79,25,54,405.0,4.0
A_dice_s1,A_dice,16,100,0.8378957231778328,0.8805261386895125,1,2,1,79,25,54,405.0,4.0
A_dice_s1,A_dice,17,0,0.8117300142916584,0.8320530440688025,88,1,87,88,42,46,430.0,5.0
A_dice_s1,A_dice,17,2,0.8117185096719324,0.8320996923955294,74,1,73,88,42,46,430.0,5.0
A_dice_s1,A_dice,17,5,0.8118184123763632,0.8329582192590458,52,1,51,88,42,46,430.0,5.0
A_dice_s1,A_dice,17,10,0.8125817230858637,0.8353158374434305,32,1,31,88,42,46,430.0,5.0
A_dice_s1,A_dice,17,20,0.813466688528174,0.8381430903002226,20,1,19,88,42,46,430.0,5.0
A_dice_s1,A_dice,17,50,0.8140160738150596,0.840233796611676,10,1,9,88,42,46,430.0,5.0
A_dice_s1,A_dice,17,100,0.8120245217519758,0.8358117120989419,3,1,2,88,42,46,430.0,5.0
A_dice_s1,A_dice,18,0,0.8144251913097018,0.8696364974574556,62,3,59,62,17,45,340.0,7.0
A_dice_s1,A_dice,18,2,0.8145124397367772,0.8700749803107497,51,3,48,62,17,45,340.0,7.0
A_dice_s1,A_dice,18,5,0.8147743877748631,0.8712225089923605,39,3,36,62,17,45,340.0,7.0
A_dice_s1,A_dice,18,10,0.8161501419928386,0.8758752197903721,23,3,20,62,17,45,340.0,7.0
A_dice_s1,A_dice,18,20,0.8176093954508472,0.8794205733084086,11,3,8,62,17,45,340.0,7.0
A_dice_s1,A_dice,18,50,0.8169730152522487,0.8787831774087724,3,3,0,62,17,45,340.0,7.0
A_dice_s1,A_dice,18,100,0.8160028512875346,0.8757978761026476,1,3,2,62,17,45,340.0,7.0
A_dice_s1,A_dice,19,0,0.8443695212407283,0.8742060510281234,89,5,84,89,26,63,634.0,3.0
A_dice_s1,A_dice,19,2,0.8445726041719364,0.8749759849327107,70,5,65,89,26,63,634.0,3.0
A_dice_s1,A_dice,19,5,0.8451060813205732,0.8771710561969315,49,5,44,89,26,63,634.0,3.0
A_dice_s1,A_dice,19,10,0.8455518179820484,0.8789707954268728,36,5,31,89,26,63,634.0,3.0
A_dice_s1,A_dice,19,20,0.8469411964073886,0.8824485639207299,26,5,21,89,26,63,634.0,3.0
A_dice_s1,A_dice,19,50,0.849487569935155,0.8877069699914572,9,5,4,89,26,63,634.0,3.0
A_dice_s1,A_dice,19,100,0.8472677124633684,0.8843006366385915,3,5,2,89,26,63,634.0,3.0
A_dice_s1,A_dice,20,0,0.7994315950862891,0.8385235348580696,104,3,101,104,27,77,1028.0,7.0
A_dice_s1,A_dice,20,2,0.7995436522779981,0.83902665039695,89,3,86,104,27,77,1028.0,7.0
A_dice_s1,A_dice,20,5,0.8002396824207925,0.8416139230625764,66,3,63,104,27,77,1028.0,7.0
A_dice_s1,A_dice,20,10,0.8015165449801985,0.8448770876413417,48,3,45,104,27,77,1028.0,7.0
A_dice_s1,A_dice,20,20,0.8039973602338079,0.8513939845999563,30,3,27,104,27,77,1028.0,7.0
A_dice_s1,A_dice,20,50,0.8108799877752947,0.8657574246187296,10,3,7,104,27,77,1028.0,7.0
A_dice_s1,A_dice,20,100,0.8125864985391358,0.8669241563337251,5,3,2,104,27,77,1028.0,7.0
B_cldice_s1,B_cldice,01,0,0.8154507756105053,0.8614091683969951,56,9,47,56,23,33,162.0,4.0
B_cldice_s1,B_cldice,01,2,0.8154838709677419,0.8616235742854051,46,9,37,56,23,33,162.0,4.0
B_cldice_s1,B_cldice,01,5,0.8158679413482525,0.8631201434548714,32,9,23,56,23,33,162.0,4.0
B_cldice_s1,B_cldice,01,10,0.8167223359551773,0.8651759142102157,19,9,10,56,23,33,162.0,4.0
B_cldice_s1,B_cldice,01,20,0.8170412158204631,0.8659336819259147,12,9,3,56,23,33,162.0,4.0
B_cldice_s1,B_cldice,01,50,0.8169157766202452,0.8646992861018743,6,9,3,56,23,33,162.0,4.0
B_cldice_s1,B_cldice,01,100,0.8164632538808678,0.8631659042483913,3,9,6,56,23,33,162.0,4.0
B_cldice_s1,B_cldice,02,0,0.8465424737074302,0.8493823872329411,75,4,71,75,33,42,284.0,3.0
B_cldice_s1,B_cldice,02,2,0.8465939821799653,0.8496462974449814,66,4,62,75,33,42,284.0,3.0
B_cldice_s1,B_cldice,02,5,0.8469428457461964,0.8510603816544703,42,4,38,75,33,42,284.0,3.0
B_cldice_s1,B_cldice,02,10,0.8477206595538312,0.8533905096586436,29,4,25,75,33,42,284.0,3.0
B_cldice_s1,B_cldice,02,20,0.8482536961645597,0.8547535131583096,22,4,18,75,33,42,284.0,3.0
B_cldice_s1,B_cldice,02,50,0.849588060216538,0.8560373654919874,6,4,2,75,33,42,284.0,3.0
B_cldice_s1,B_cldice,02,100,0.8501391472365215,0.8560533262802371,3,4,1,75,33,42,284.0,3.0
B_cldice_s1,B_cldice,03,0,0.7955631874506892,0.7882324158411723,78,1,77,78,36,42,333.0,5.0
B_cldice_s1,B_cldice,03,2,0.7956549995357906,0.7886054736000365,63,1,62,78,36,42,333.0,5.0
B_cldice_s1,B_cldice,03,5,0.7958823529411765,0.7893285741122454,54,1,53,78,36,42,333.0,5.0
B_cldice_s1,B_cldice,03,10,0.7965150528632995,0.7911461032215543,40,1,39,78,36,42,333.0,5.0
B_cldice_s1,B_cldice,03,20,0.7981100991576264,0.7948689269439835,27,1,26,78,36,42,333.0,5.0
B_cldice_s1,B_cldice,03,50,0.7988272369514432,0.7911042933544897,10,1,9,78,36,42,333.0,5.0
B_cldice_s1,B_cldice,03,100,0.7982295866935484,0.7878382237469331,6,1,5,78,36,42,333.0,5.0
B_cldice_s1,B_cldice,04,0,0.8213036409321575,0.7950000719398655,59,1,58,59,34,25,197.0,4.0
B_cldice_s1,B_cldice,04,2,0.8212684176809737,0.7950056532275972,47,1,46,59,34,25,197.0,4.0
B_cldice_s1,B_cldice,04,5,0.8215841291234529,0.795935972501502,34,1,33,59,34,25,197.0,4.0
B_cldice_s1,B_cldice,04,10,0.8217623058699658,0.7965377015615042,26,1,25,59,34,25,197.0,4.0
B_cldice_s1,B_cldice,04,20,0.8219173564620915,0.7969461305316824,16,1,15,59,34,25,197.0,4.0
B_cldice_s1,B_cldice,04,50,0.82201719368571,0.7948597887097077,7,1,6,59,34,25,197.0,4.0
B_cldice_s1,B_cldice,04,100,0.8225766135079738,0.7922670734211275,1,1,0,59,34,25,197.0,4.0
B_cldice_s1,B_cldice,05,0,0.8115845539280959,0.7869752481396114,73,2,71,73,38,35,180.0,3.0
B_cldice_s1,B_cldice,05,2,0.8115927553602343,0.7870103051046626,65,2,63,73,38,35,180.0,3.0
B_cldice_s1,B_cldice,05,5,0.812109498658758,0.7887996525290348,45,2,43,73,38,35,180.0,3.0
B_cldice_s1,B_cldice,05,10,0.8127262717095713,0.790687866698321,33,2,31,73,38,35,180.0,3.0
B_cldice_s1,B_cldice,05,20,0.8129833606749473,0.7903420359853993,19,2,17,73,38,35,180.0,3.0
B_cldice_s1,B_cldice,05,50,0.8110049056794619,0.7832061875591266,7,2,5,73,38,35,180.0,3.0
B_cldice_s1,B_cldice,05,100,0.809831341639122,0.7784645562166193,3,2,1,73,38,35,180.0,3.0
B_cldice_s1,B_cldice,06,0,0.8032249114618184,0.7766454688139467,82,4,78,82,48,34,249.0,5.0
B_cldice_s1,B_cldice,06,2,0.8032843081242552,0.7768545539549245,70,4,66,82,48,34,249.0,5.0
B_cldice_s1,B_cldice,06,5,0.8032926112236232,0.7769485482650829,58,4,54,82,48,34,249.0,5.0
