run,config,image,radius,kind_before,bucket,thickness,kind_after,covered,n,betti0_err_raw,betti0_err_bridged,betti1_err_raw,betti1_err_bridged
B_cldice_s0,B_cldice,12,3,severs,7-12,3,severs,0,1,20,13,26,19
B_cldice_s0,B_cldice,12,3,intact,1-1,4-5,intact,1,5,20,13,26,19
B_cldice_s0,B_cldice,12,3,severs,2-2,4-5,intact,1,1,20,13,26,19
B_cldice_s0,B_cldice,12,3,severs,7-12,<=2,severs,0,1,20,13,26,19
B_cldice_s0,B_cldice,12,3,severs,1-1,4-5,severs,0,1,20,13,26,19
B_cldice_s0,B_cldice,12,3,intact,3-6,6+,intact,0,1,20,13,26,19
B_cldice_s0,B_cldice,12,3,intact,2-2,6+,intact,0,2,20,13,26,19
B_cldice_s0,B_cldice,12,3,severs,2-2,3,severs,0,1,20,13,26,19
B_cldice_s0,B_cldice,12,3,severs,13+,4-5,severs,0,1,20,13,26,19
B_cldice_s0,B_cldice,12,3,intact,7-12,3,intact,0,1,20,13,26,19
B_cldice_s0,B_cldice,12,6,intact,1-1,4-5,intact,0,4,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,3-6,3,intact,0,10,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,3-6,<=2,intact,0,47,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,1-1,3,intact,0,7,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,2-2,<=2,intact,1,5,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,13+,3,intact,0,3,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,13+,<=2,intact,0,21,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,1-1,6+,intact,0,4,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,13+,4-5,intact,0,3,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,13+,6+,intact,0,3,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,2-2,3,intact,0,8,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,1-1,<=2,intact,1,13,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,7-12,<=2,intact,0,13,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,1-1,<=2,intact,0,59,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,7-12,6+,intact,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,2-2,<=2,intact,0,31,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,13+,<=2,intact,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,3-6,<=2,severs,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,2-2,3,intact,1,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,3-6,4-5,intact,1,4,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,7-12,4-5,intact,1,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,13+,<=2,intact,1,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,13+,<=2,severs,0,2,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,2-2,4-5,intact,0,5,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,7-12,4-5,intact,0,2,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,7-12,4-5,severs,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,3-6,3,intact,1,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,13+,6+,intact,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,7-12,3,intact,1,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,7-12,3,intact,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,2-2,4-5,intact,1,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,1-1,4-5,intact,1,5,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,2-2,4-5,intact,1,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,7-12,<=2,severs,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,3-6,4-5,intact,0,2,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,1-1,4-5,severs,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,3-6,<=2,intact,1,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,3-6,6+,intact,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,2-2,6+,intact,0,2,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,2-2,3,severs,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,severs,13+,4-5,severs,0,1,20,9,26,22
B_cldice_s0,B_cldice,12,6,intact,7-12,3,intact,0,1,20,9,26,22
B_cldice_s0,B_cldice,13,1,intact,2-2,3,intact,0,4,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,1-1,4-5,intact,0,6,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,3-6,3,intact,0,10,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,7-12,3,intact,0,3,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,3-6,<=2,intact,0,39,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,1-1,6+,intact,0,6,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,1-1,<=2,intact,0,116,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,1-1,4-5,intact,1,2,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,13+,4-5,intact,0,10,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,2-2,<=2,intact,0,35,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,13+,<=2,intact,0,24,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,2-2,4-5,intact,0,6,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,1-1,3,intact,0,12,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,2-2,4-5,severs,0,3,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,13+,3,intact,0,13,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,13+,6+,intact,0,5,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,7-12,<=2,intact,0,15,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,7-12,4-5,intact,0,4,20,18,36,35
B_cldice_s0,B_cldice,13,1,absent,13+,none,absent,0,2,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,7-12,<=2,severs,0,2,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,7-12,6+,severs,0,1,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,13+,3,severs,0,1,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,7-12,4-5,severs,0,2,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,13+,<=2,severs,0,5,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,13+,6+,severs,0,1,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,3-6,<=2,severs,0,2,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,1-1,6+,intact,1,2,20,18,36,35
B_cldice_s0,B_cldice,13,1,intact,7-12,6+,intact,0,2,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,2-2,3,intact,0,1,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,13+,4-5,severs,0,1,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,13+,<=2,intact,0,1,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,2-2,6+,intact,0,1,20,18,36,35
B_cldice_s0,B_cldice,13,1,severs,7-12,3,severs,0,1,20,18,36,35
B_cldice_s0,B_cldice,13,2,intact,2-2,3,intact,0,4,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,1-1,4-5,intact,0,6,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,3-6,3,intact,0,10,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,7-12,3,intact,0,3,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,3-6,<=2,intact,0,39,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,1-1,6+,intact,0,6,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,1-1,<=2,intact,0,114,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,1-1,4-5,intact,1,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,13+,4-5,intact,0,10,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,2-2,<=2,intact,0,33,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,13+,<=2,intact,0,24,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,2-2,4-5,intact,0,4,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,1-1,3,intact,0,11,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,2-2,4-5,intact,1,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,13+,3,intact,0,13,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,13+,6+,intact,0,5,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,7-12,<=2,intact,0,15,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,7-12,4-5,intact,0,4,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,1-1,3,intact,1,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,absent,13+,none,absent,0,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,2-2,<=2,intact,1,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,7-12,<=2,severs,0,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,7-12,6+,severs,0,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,13+,3,severs,0,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,7-12,4-5,severs,0,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,13+,<=2,severs,0,5,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,13+,6+,severs,0,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,3-6,<=2,severs,0,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,1-1,6+,intact,1,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,7-12,6+,intact,1,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,1-1,<=2,intact,1,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,2-2,3,intact,0,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,7-12,6+,intact,0,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,13+,4-5,severs,0,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,intact,2-2,4-5,intact,1,2,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,13+,<=2,intact,0,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,2-2,4-5,severs,0,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,2-2,6+,intact,1,1,20,16,36,32
B_cldice_s0,B_cldice,13,2,severs,7-12,3,severs,0,1,20,16,36,32
B_cldice_s0,B_cldice,13,3,intact,2-2,3,intact,0,4,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,1-1,4-5,intact,0,5,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,3-6,3,intact,0,10,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,7-12,3,intact,0,3,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,3-6,<=2,intact,0,38,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,1-1,6+,intact,0,5,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,1-1,<=2,intact,0,107,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,1-1,4-5,intact,1,3,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,13+,4-5,intact,0,10,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,2-2,<=2,intact,0,34,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,13+,<=2,intact,0,24,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,2-2,4-5,intact,0,3,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,1-1,3,intact,0,11,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,2-2,4-5,intact,1,3,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,2-2,4-5,intact,1,2,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,13+,3,intact,0,13,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,13+,6+,intact,0,5,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,7-12,<=2,intact,0,15,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,7-12,4-5,intact,0,4,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,1-1,3,intact,1,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,absent,13+,none,absent,0,2,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,7-12,<=2,severs,0,2,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,7-12,6+,intact,0,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,13+,3,severs,0,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,7-12,4-5,intact,0,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,1-1,6+,intact,1,3,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,1-1,<=2,intact,1,9,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,2-2,<=2,intact,1,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,13+,<=2,intact,0,3,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,13+,6+,severs,0,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,3-6,<=2,severs,0,2,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,13+,<=2,severs,0,3,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,7-12,4-5,severs,0,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,7-12,6+,intact,1,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,3-6,<=2,intact,1,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,2-2,3,intact,1,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,intact,7-12,6+,intact,0,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,13+,4-5,severs,0,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,2-2,4-5,severs,0,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,2-2,6+,intact,1,1,20,13,36,35
B_cldice_s0,B_cldice,13,3,severs,7-12,3,severs,0,1,20,13,36,35
B_cldice_s0,B_cldice,13,6,intact,2-2,3,intact,0,3,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,1-1,4-5,intact,0,4,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,3-6,3,intact,0,9,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,7-12,3,intact,0,3,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,3-6,<=2,intact,0,36,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,1-1,6+,intact,0,5,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,1-1,<=2,intact,0,95,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,1-1,4-5,intact,1,4,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,13+,4-5,intact,0,9,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,2-2,<=2,intact,0,30,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,13+,<=2,intact,0,24,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,2-2,4-5,intact,1,4,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,1-1,3,intact,0,10,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,1-1,<=2,intact,1,21,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,2-2,4-5,intact,1,2,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,13+,3,intact,0,13,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,13+,6+,intact,0,5,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,7-12,<=2,intact,0,15,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,7-12,4-5,intact,0,4,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,2-2,3,intact,1,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,1-1,3,intact,1,2,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,2-2,4-5,intact,0,2,20,7,36,30
B_cldice_s0,B_cldice,13,6,absent,13+,none,absent,0,2,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,2-2,<=2,intact,1,5,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,7-12,<=2,severs,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,7-12,6+,intact,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,13+,3,intact,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,7-12,4-5,intact,1,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,7-12,<=2,intact,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,1-1,6+,intact,1,3,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,13+,<=2,intact,0,5,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,3-6,<=2,intact,1,3,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,13+,6+,intact,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,3-6,<=2,intact,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,7-12,4-5,intact,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,7-12,6+,intact,1,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,3-6,3,intact,1,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,13+,4-5,intact,1,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,13+,<=2,severs,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,2-2,3,intact,1,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,intact,7-12,6+,intact,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,13+,4-5,severs,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,2-2,4-5,severs,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,3-6,<=2,severs,0,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,2-2,6+,intact,1,1,20,7,36,30
B_cldice_s0,B_cldice,13,6,severs,7-12,3,severs,0,1,20,7,36,30
B_cldice_s0,B_cldice,14,1,intact,3-6,<=2,intact,0,41,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,3-6,3,intact,0,10,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,1-1,<=2,intact,0,84,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,13+,6+,intact,0,3,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,2-2,<=2,intact,0,31,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,1-1,3,intact,1,1,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,7-12,4-5,intact,0,5,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,13+,4-5,intact,0,3,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,13+,<=2,intact,0,12,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,3-6,4-5,severs,0,3,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,7-12,<=2,intact,0,18,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,2-2,4-5,severs,0,2,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,3-6,4-5,intact,0,7,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,1-1,3,intact,0,9,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,3-6,<=2,severs,0,4,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,2-2,3,intact,0,6,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,3-6,<=2,intact,0,1,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,13+,3,severs,0,1,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,2-2,6+,intact,0,4,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,13+,4-5,severs,0,2,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,7-12,3,severs,0,1,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,13+,<=2,severs,0,2,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,1-1,4-5,intact,0,4,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,3-6,3,severs,0,2,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,1-1,6+,intact,1,1,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,1-1,6+,intact,0,3,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,7-12,<=2,severs,0,1,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,2-2,4-5,intact,0,2,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,13+,3,intact,0,3,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,7-12,3,intact,0,1,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,2-2,<=2,severs,0,1,25,22,18,18
B_cldice_s0,B_cldice,14,1,intact,1-1,4-5,intact,1,1,25,22,18,18
B_cldice_s0,B_cldice,14,1,severs,1-1,3,intact,1,1,25,22,18,18
B_cldice_s0,B_cldice,14,2,intact,3-6,<=2,intact,0,41,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,3-6,3,intact,0,10,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,1-1,<=2,intact,0,83,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,13+,6+,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,2-2,<=2,intact,0,31,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,1-1,3,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,7-12,4-5,intact,0,5,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,13+,4-5,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,13+,<=2,intact,0,12,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,3-6,4-5,severs,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,7-12,<=2,intact,0,18,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,2-2,4-5,severs,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,3-6,4-5,intact,0,7,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,1-1,3,intact,0,9,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,3-6,<=2,severs,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,2-2,3,intact,0,6,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,3-6,<=2,intact,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,13+,3,severs,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,2-2,6+,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,13+,4-5,severs,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,7-12,3,severs,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,13+,<=2,severs,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,1-1,4-5,intact,0,4,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,2-2,6+,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,3-6,3,severs,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,1-1,6+,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,1-1,6+,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,1-1,<=2,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,7-12,<=2,severs,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,2-2,4-5,intact,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,13+,3,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,7-12,3,intact,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,2-2,<=2,severs,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,intact,1-1,4-5,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,2,severs,1-1,3,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,3-6,<=2,intact,0,41,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,3-6,3,intact,0,10,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,1-1,<=2,intact,0,82,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,13+,6+,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,2-2,<=2,intact,0,31,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,1-1,3,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,7-12,4-5,intact,0,5,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,13+,4-5,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,13+,<=2,intact,0,12,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,3-6,4-5,severs,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,7-12,<=2,intact,0,18,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,2-2,4-5,severs,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,3-6,4-5,intact,0,7,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,1-1,3,intact,0,9,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,3-6,<=2,severs,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,2-2,3,intact,0,6,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,3-6,<=2,intact,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,13+,3,severs,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,2-2,6+,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,13+,4-5,severs,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,7-12,3,severs,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,13+,<=2,severs,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,1-1,4-5,intact,0,4,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,2-2,6+,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,3-6,3,severs,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,1-1,6+,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,1-1,6+,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,7-12,<=2,severs,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,2-2,4-5,intact,0,2,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,3-6,<=2,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,13+,3,intact,0,3,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,7-12,3,intact,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,2-2,<=2,severs,0,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,1-1,<=2,intact,1,2,25,21,18,17
B_cldice_s0,B_cldice,14,3,intact,1-1,4-5,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,3,severs,1-1,3,intact,1,1,25,21,18,17
B_cldice_s0,B_cldice,14,6,intact,3-6,<=2,intact,0,40,25,18,18,14
