run,config,dataset,image,dice,cldice,betti0_err,betti1_err,b0_pred,b0_gt,hd95,erl,erl_ceiling,breaks,severs
F_gated_s2,F_gated,stare,im0003,0.7255586188282018,0.7763931114353548,102,10,111,9,15.264337522473747,781.17,4712.73,113,23
F_gated_s2,F_gated,stare,im0004,0.6232479551476517,0.7125166869882681,117,15,128,11,29.076617084940874,175.16,2264.78,138,30
F_gated_s2,F_gated,stare,im0005,0.758546239654552,0.7773721778834735,136,1,145,9,25.96150997149434,755.34,2831.52,109,16
F_gated_s2,F_gated,stare,im0044,0.7271122805891602,0.7592720321242178,116,6,132,16,21.470910553583888,784.57,1471.06,94,22
F_gated_s2,F_gated,stare,im0077,0.7736590050106492,0.8157766023473613,89,11,96,7,12.0,2617.13,7243.06,92,8
F_gated_s2,F_gated,stare,im0081,0.7218159618742533,0.7807337657443709,134,1,137,3,18.110770276274835,2658.62,4825.14,87,11
F_gated_s2,F_gated,stare,im0082,0.7786106946526736,0.8144393252962032,113,10,121,8,9.899494936611665,1422.88,6053.12,126,16
F_gated_s2,F_gated,stare,im0139,0.7787707505855993,0.8194416698426322,127,6,131,4,10.770329614269007,977.39,8206.02,124,24
F_gated_s2,F_gated,stare,im0162,0.7977914853775403,0.8401261936440761,101,13,105,4,6.708203932499369,7118.54,10366.0,176,8
F_gated_s2,F_gated,stare,im0163,0.7896367950829238,0.8503965130791685,84,8,85,1,11.0,5494.89,8302.0,59,5
F_gated_s2,F_gated,stare,im0235,0.8004841638087553,0.845553374430743,78,7,87,9,7.280109889280518,1520.49,7740.86,145,17
F_gated_s2,F_gated,stare,im0236,0.8028291732868639,0.8498941672768128,99,16,102,3,10.0,1662.04,7869.82,147,21
F_gated_s2,F_gated,stare,im0239,0.7112588405839544,0.7985778203939915,92,30,95,3,12.727922061357855,914.18,8654.32,189,24
F_gated_s2,F_gated,stare,im0240,0.707369788738553,0.7781702336753578,130,21,137,7,22.627416997969522,851.37,3646.87,105,14
F_gated_s2,F_gated,stare,im0255,0.82800730288851,0.8434362195206966,139,23,142,3,8.06225774829855,6533.48,10587.03,237,9
F_gated_s2,F_gated,stare,im0291,0.7808992814400039,0.797904186983005,65,11,70,5,31.064449134018133,468.19,4590.45,103,7
F_gated_s2,F_gated,stare,im0319,0.6954766644547666,0.7382384223566726,88,15,95,7,24.698178070456937,281.76,2075.24,132,21
F_gated_s2,F_gated,stare,im0324,0.5146045290449622,0.5707999467773514,79,13,84,5,60.8276253029822,63.16,3671.72,73,18
G_focal_s0,G_focal,stare,im0001,0.6649622213017582,0.7570421336442389,159,18,163,4,18.973665961010276,900.31,7318.51,111,24
G_focal_s0,G_focal,stare,im0002,0.7524815542226233,0.7837003146378044,87,17,89,2,17.72004514666935,1301.56,7020.85,120,22
G_focal_s0,G_focal,stare,im0003,0.732082494587717,0.7780611539850402,93,11,102,9,16.76305461424021,913.59,4712.73,99,19
G_focal_s0,G_focal,stare,im0004,0.6162946928416809,0.7317895498694903,121,15,132,11,26.419689627245813,215.44,2264.78,109,27
G_focal_s0,G_focal,stare,im0005,0.7376481135961618,0.7730148518407023,185,8,194,9,25.942243542145693,709.43,2831.52,74,12
G_focal_s0,G_focal,stare,im0044,0.7037905492491886,0.7553828043279174,138,6,154,16,22.627416997969522,664.86,1471.06,97,30
G_focal_s0,G_focal,stare,im0077,0.7484722737111491,0.8232814778951495,94,13,101,7,12.649110640673518,2813.49,7243.06,49,5
G_focal_s0,G_focal,stare,im0081,0.713511803550951,0.7894223660462765,148,1,151,3,17.46424919657298,2795.64,4825.14,65,15
G_focal_s0,G_focal,stare,im0082,0.7493834574937068,0.8182533984530812,136,15,144,8,13.038404810405298,1670.21,6053.12,90,15
G_focal_s0,G_focal,stare,im0139,0.7730010811924007,0.8264793869264915,120,19,124,4,11.045361017187261,1184.52,8206.02,95,25
G_focal_s0,G_focal,stare,im0162,0.7592989011274147,0.8413684756899893,98,20,102,4,8.06225774829855,4859.01,10366.0,83,5
G_focal_s0,G_focal,stare,im0163,0.7714206604913412,0.8488303547359006,92,6,93,1,14.142135623730951,3799.27,8302.0,45,5
G_focal_s0,G_focal,stare,im0235,0.7842300237972571,0.8527341167309969,82,6,91,9,8.48528137423857,1905.3,7740.86,79,12
G_focal_s0,G_focal,stare,im0236,0.7928708336444876,0.8505849861105238,117,19,120,3,10.63014581273465,2075.29,7869.82,105,20
G_focal_s0,G_focal,stare,im0239,0.712340177418683,0.8045146723955781,110,30,113,3,15.231546211727817,1214.99,8654.32,142,19
G_focal_s0,G_focal,stare,im0240,0.7018582551804772,0.7744942813202287,118,23,125,7,21.93171219946131,733.83,3646.87,111,25
G_focal_s0,G_focal,stare,im0255,0.810509883146996,0.8440630724864104,123,29,126,3,9.848857801796104,8688.02,10587.03,121,9
G_focal_s0,G_focal,stare,im0291,0.7673524546238263,0.7890278082609677,94,11,99,5,38.600518131237564,823.91,4590.45,88,11
G_focal_s0,G_focal,stare,im0319,0.6433972310969116,0.711880238556272,126,14,133,7,29.110128387197072,309.03,2075.24,108,29
G_focal_s0,G_focal,stare,im0324,0.4683976608187134,0.5471565371637391,106,12,111,5,47.265209192385896,55.57,3671.72,88,23
G_focal_s1,G_focal,stare,im0001,0.6306279881500602,0.7382571792653998,148,18,152,4,19.1049731745428,688.73,7318.51,106,30
G_focal_s1,G_focal,stare,im0002,0.7093680024063367,0.753599515663626,84,8,86,2,22.80350850198276,1401.23,7020.85,115,29
G_focal_s1,G_focal,stare,im0003,0.6444247896826213,0.7216080177362044,87,12,96,9,21.18962010041709,437.27,4712.73,99,30
G_focal_s1,G_focal,stare,im0004,0.6053533880164428,0.7097540111834102,126,15,137,11,31.0,190.38,2264.78,100,32
G_focal_s1,G_focal,stare,im0005,0.7422407127867162,0.7789587017573774,161,7,170,9,24.576386150438896,614.02,2831.52,63,18
G_focal_s1,G_focal,stare,im0044,0.6885909832977521,0.744706307506783,145,8,161,16,29.0,741.89,1471.06,94,22
G_focal_s1,G_focal,stare,im0077,0.7057107622254898,0.8061851340078112,93,4,100,7,16.278820596099706,2806.48,7243.06,43,6
G_focal_s1,G_focal,stare,im0081,0.6914564319211404,0.7821183097098547,146,1,149,3,18.110770276274835,2747.07,4825.14,63,13
G_focal_s1,G_focal,stare,im0082,0.7151862464183381,0.8133449693052286,120,11,128,8,12.041594578792296,1585.09,6053.12,67,16
G_focal_s1,G_focal,stare,im0139,0.7504646485220358,0.8085425141207941,119,13,123,4,13.0,1011.54,8206.02,103,23
G_focal_s1,G_focal,stare,im0162,0.7379338853327655,0.8225937848254322,131,7,135,4,12.041594578792296,8422.67,10366.0,88,1
G_focal_s1,G_focal,stare,im0163,0.7416807458857393,0.8271892617536819,118,3,119,1,15.723986448752582,3675.02,8302.0,52,6
G_focal_s1,G_focal,stare,im0235,0.7425359243541062,0.838579476397844,102,14,111,9,12.0,1895.41,7740.86,94,18
G_focal_s1,G_focal,stare,im0236,0.7402137008188536,0.8307230245622952,107,16,110,3,13.341664064126334,1955.34,7869.82,88,26
G_focal_s1,G_focal,stare,im0239,0.6727889077218039,0.7837934538202612,106,23,109,3,17.72004514666935,1205.4,8654.32,117,15
G_focal_s1,G_focal,stare,im0240,0.6696925881687308,0.7673365800450845,93,24,100,7,21.02379604162864,771.97,3646.87,88,26
G_focal_s1,G_focal,stare,im0255,0.8096655457602472,0.84696489226621,113,29,116,3,9.848857801796104,8276.21,10587.03,132,9
G_focal_s1,G_focal,stare,im0291,0.7568879437869822,0.7880598396533627,72,12,77,5,33.94112549695428,497.58,4590.45,86,17
G_focal_s1,G_focal,stare,im0319,0.6373526745240253,0.7135016448437321,101,16,108,7,32.526911934581186,357.54,2075.24,82,24
G_focal_s1,G_focal,stare,im0324,0.4141550115220516,0.5127290133013307,98,12,103,5,63.09634885244313,41.36,3671.72,71,30
G_focal_s2,G_focal,stare,im0001,0.6619467986662946,0.7446930195692235,149,13,153,4,16.1245154965971,826.04,7318.51,124,31
G_focal_s2,G_focal,stare,im0002,0.7532187685180197,0.7835284449216464,80,12,82,2,19.4164878389476,1186.53,7020.85,143,24
G_focal_s2,G_focal,stare,im0003,0.7149792498629708,0.7765569825835826,79,10,88,9,15.620499351813308,755.34,4712.73,110,28
G_focal_s2,G_focal,stare,im0004,0.6240157480314961,0.744245344293327,86,15,97,11,25.019992006393608,198.55,2264.78,130,29
G_focal_s2,G_focal,stare,im0005,0.7543238174619712,0.7863017182147812,140,5,149,9,23.345235059857504,917.35,2831.52,79,11
G_focal_s2,G_focal,stare,im0044,0.7182440647597108,0.7645089784159717,156,11,172,16,19.15195296653258,560.66,1471.06,107,20
G_focal_s2,G_focal,stare,im0077,0.7645414614667909,0.8282161734295164,94,10,101,7,11.180339887498949,1902.1,7243.06,74,8
G_focal_s2,G_focal,stare,im0081,0.7268585628494513,0.7885481811772102,123,10,126,3,17.0,2005.3,4825.14,64,12
G_focal_s2,G_focal,stare,im0082,0.7601358713067999,0.8214751144386642,103,12,111,8,10.63014581273465,2748.19,6053.12,98,12
G_focal_s2,G_focal,stare,im0139,0.7708973198924388,0.8190338602366419,114,12,118,4,12.727922061357855,1412.94,8206.02,108,22
G_focal_s2,G_focal,stare,im0162,0.7733076303524037,0.8390425418917429,120,9,124,4,7.810249675906654,7937.9,10366.0,124,10
G_focal_s2,G_focal,stare,im0163,0.7748367224345292,0.8517791878458332,82,1,83,1,10.63014581273465,5191.98,8302.0,53,8
G_focal_s2,G_focal,stare,im0235,0.7903010325754455,0.8555306070073742,78,5,87,9,7.810249675906654,1526.42,7740.86,123,16
G_focal_s2,G_focal,stare,im0236,0.7786581875993641,0.8421339763279923,104,25,107,3,9.486832980505138,1781.52,7869.82,123,25
G_focal_s2,G_focal,stare,im0239,0.7029439508919143,0.7950813675305791,101,26,104,3,17.69180601295413,954.6,8654.32,152,19
G_focal_s2,G_focal,stare,im0240,0.7033800330668921,0.7803471642427434,116,21,123,7,20.591260281974,889.79,3646.87,113,23
G_focal_s2,G_focal,stare,im0255,0.8194711425758358,0.8396402861614807,120,19,123,3,9.433981132056603,7858.28,10587.03,167,7
G_focal_s2,G_focal,stare,im0291,0.7690475623407245,0.791534244323176,65,6,70,5,38.948684188300895,901.87,4590.45,94,9
G_focal_s2,G_focal,stare,im0319,0.6887757835521029,0.7493110860483088,103,12,110,7,33.16772021924997,200.56,2075.24,112,25
G_focal_s2,G_focal,stare,im0324,0.45120645434398265,0.5414235319119117,94,13,99,5,54.907630700752485,41.38,3671.72,79,24
G_focal_s3,G_focal,stare,im0001,0.6702781083706105,0.7606039022268143,129,6,133,4,17.11724276862369,1088.36,7318.51,106,22
G_focal_s3,G_focal,stare,im0002,0.7236943228522739,0.7738148421114175,77,14,79,2,21.540659228538015,1385.7,7020.85,108,24
G_focal_s3,G_focal,stare,im0003,0.690344022276116,0.7670414342757483,100,11,109,9,22.47220505424423,932.69,4712.73,89,30
G_focal_s3,G_focal,stare,im0004,0.6178861788617886,0.7256152828165566,98,14,109,11,28.635642126552707,255.46,2264.78,97,23
G_focal_s3,G_focal,stare,im0005,0.7416043391378818,0.7777277371642976,134,1,143,9,25.0,1436.34,2831.52,61,5
G_focal_s3,G_focal,stare,im0044,0.7410911865700115,0.7981186173367562,145,3,161,16,16.64331697709324,830.85,1471.06,80,20
G_focal_s3,G_focal,stare,im0077,0.7346037701317716,0.8129855204594182,99,5,106,7,14.0,3213.5,7243.06,35,4
G_focal_s3,G_focal,stare,im0081,0.7100588719377097,0.7887552769732833,137,2,140,3,18.0,2918.82,4825.14,59,13
G_focal_s3,G_focal,stare,im0082,0.7477147856732052,0.8280867692113346,111,9,119,8,11.704699910719626,2508.95,6053.12,66,9
G_focal_s3,G_focal,stare,im0139,0.7479514361004488,0.8125308390206731,155,10,159,4,14.142135623730951,1523.1,8206.02,97,25
G_focal_s3,G_focal,stare,im0162,0.7409497417810808,0.8285087702600604,98,17,102,4,10.0,8742.25,10366.0,80,4
G_focal_s3,G_focal,stare,im0163,0.7483735216581614,0.8351009628399549,82,2,83,1,14.866068747318506,6589.45,8302.0,29,4
G_focal_s3,G_focal,stare,im0235,0.7933667128298001,0.8632513587354613,82,6,91,9,7.810249675906654,2424.94,7740.86,85,18
G_focal_s3,G_focal,stare,im0236,0.793855658253915,0.8542852728871516,92,8,95,3,11.661903789690601,2487.84,7869.82,93,14
G_focal_s3,G_focal,stare,im0239,0.7097468167211219,0.8112550867152974,108,22,111,3,14.142135623730951,1579.99,8654.32,111,15
G_focal_s3,G_focal,stare,im0240,0.6917493774562449,0.7693072769962047,132,20,139,7,21.470910553583888,871.22,3646.87,106,15
G_focal_s3,G_focal,stare,im0255,0.7955181448241262,0.8395676896922517,99,20,102,3,10.63014581273465,8938.52,10587.03,106,3
G_focal_s3,G_focal,stare,im0291,0.755393295718553,0.7875301339025276,68,10,73,5,37.97629936490921,1103.57,4590.45,78,5
G_focal_s3,G_focal,stare,im0319,0.6576419213973799,0.7397767619390542,99,13,106,7,33.06055050963308,436.05,2075.24,85,19
G_focal_s3,G_focal,stare,im0324,0.5366141400522457,0.6258131213898986,118,9,123,5,39.81205847478876,90.22,3671.72,102,28
G_focal_s4,G_focal,stare,im0001,0.6194237784735587,0.7271994500917486,139,13,143,4,17.115781004724173,664.0,7318.51,113,34
G_focal_s4,G_focal,stare,im0002,0.7311791575029606,0.7869598719122224,88,12,90,2,19.697715603592208,925.3,7020.85,120,28
G_focal_s4,G_focal,stare,im0003,0.6986908238472694,0.7621489447479748,101,10,110,9,13.971355310873543,504.11,4712.73,105,39
G_focal_s4,G_focal,stare,im0004,0.6298043749883445,0.7362204088241521,123,15,134,11,31.575306807693888,214.32,2264.78,109,30
G_focal_s4,G_focal,stare,im0005,0.7264314069311513,0.7685631702524159,158,10,167,9,28.861739379323623,507.27,2831.52,79,24
G_focal_s4,G_focal,stare,im0044,0.688145673032709,0.741904154057902,164,8,180,16,28.178005607210743,638.79,1471.06,93,29
G_focal_s4,G_focal,stare,im0077,0.734270166836094,0.8180003011032904,100,6,107,7,12.041594578792296,1856.01,7243.06,56,14
G_focal_s4,G_focal,stare,im0081,0.6989604407629373,0.7959636372301714,149,4,152,3,19.0,1876.39,4825.14,59,19
G_focal_s4,G_focal,stare,im0082,0.7406643440200233,0.8290027304632374,119,6,127,8,10.770329614269007,2342.69,6053.12,70,13
G_focal_s4,G_focal,stare,im0139,0.7461053046736343,0.8051451620507974,120,12,124,4,13.0,1611.19,8206.02,97,18
G_focal_s4,G_focal,stare,im0162,0.7481522001857341,0.8359849010627999,103,18,107,4,8.94427190999916,4287.76,10366.0,86,7
G_focal_s4,G_focal,stare,im0163,0.7498131818861157,0.8455594985351844,91,6,92,1,13.0,5761.57,8302.0,36,6
G_focal_s4,G_focal,stare,im0235,0.7746898322863791,0.8411585810926419,82,8,91,9,10.295630140987,1825.92,7740.86,94,23
G_focal_s4,G_focal,stare,im0236,0.7583649577101471,0.831712318663435,112,16,115,3,12.041594578792296,1958.36,7869.82,97,28
G_focal_s4,G_focal,stare,im0239,0.6767942954580685,0.7862718881312184,123,30,126,3,18.24828759089466,1111.87,8654.32,142,25
G_focal_s4,G_focal,stare,im0240,0.6887106241440031,0.7758459463343402,116,23,123,7,20.248456731316587,791.87,3646.87,119,29
G_focal_s4,G_focal,stare,im0255,0.8041351762329497,0.8414150939232352,107,26,110,3,10.63014581273465,8350.59,10587.03,126,6
G_focal_s4,G_focal,stare,im0291,0.7715472008030296,0.810839970198355,66,6,71,5,35.22782990761707,913.44,4590.45,79,8
G_focal_s4,G_focal,stare,im0319,0.6399158478076814,0.7151006007366141,102,16,109,7,43.93176527297759,299.6,2075.24,93,32
G_focal_s4,G_focal,stare,im0324,0.3662897843303282,0.45905974382953657,104,12,109,5,50.79172954977101,33.41,3671.72,68,20
G_focal_s5,G_focal,stare,im0001,0.6440800144170121,0.7582591456173766,115,16,119,4,16.0,611.59,7318.51,123,40
G_focal_s5,G_focal,stare,im0002,0.7328216573222289,0.7809898027511774,53,11,55,2,20.615528128088304,1128.26,7020.85,95,25
G_focal_s5,G_focal,stare,im0003,0.7272547741769853,0.8036233371359336,64,10,73,9,13.038404810405298,659.64,4712.73,96,25
G_focal_s5,G_focal,stare,im0004,0.5782310209946515,0.7102710903300418,101,15,112,11,31.248998959901094,193.45,2264.78,87,27
G_focal_s5,G_focal,stare,im0005,0.7521376081323001,0.8086792920371096,99,5,108,9,19.026297590440446,545.18,2831.52,75,16
G_focal_s5,G_focal,stare,im0044,0.7377484955723348,0.8062713845430565,83,5,99,16,16.97056274847714,652.04,1471.06,87,26
G_focal_s5,G_focal,stare,im0077,0.7340627692598232,0.835782933062965,64,2,71,7,11.40175425099138,2919.45,7243.06,40,7
G_focal_s5,G_focal,stare,im0081,0.708405046910385,0.8168971951196081,88,1,91,3,16.64331697709324,3007.55,4825.14,48,11
G_focal_s5,G_focal,stare,im0082,0.745853207991194,0.8452961296575632,76,16,84,8,9.433981132056603,1658.68,6053.12,64,12
G_focal_s5,G_focal,stare,im0139,0.768985264783476,0.8297320422529704,78,14,82,4,10.198039027185569,1128.88,8206.02,93,22
G_focal_s5,G_focal,stare,im0162,0.7323811290422308,0.8516021222803591,70,15,74,4,7.280109889280518,8302.76,10366.0,39,6
G_focal_s5,G_focal,stare,im0163,0.766008242862887,0.8662611344519889,54,1,55,1,8.54400374531753,4801.17,8302.0,38,11
G_focal_s5,G_focal,stare,im0235,0.7748478201937058,0.8565416688707855,64,7,73,9,8.246211251235321,1806.98,7740.86,86,22
G_focal_s5,G_focal,stare,im0236,0.7605078643168467,0.8404101304923345,92,16,95,3,11.180339887498949,1754.14,7869.82,101,24
G_focal_s5,G_focal,stare,im0239,0.6968996617812853,0.813792378633549,80,31,83,3,16.679238268237242,1199.86,8654.32,120,18
G_focal_s5,G_focal,stare,im0240,0.6925887659703147,0.7845918416383162,105,26,112,7,21.540659228538015,1144.49,3646.87,86,24
G_focal_s5,G_focal,stare,im0255,0.8013476388056664,0.8657312572457855,78,24,81,3,7.810249675906654,9308.35,10587.03,88,5
G_focal_s5,G_focal,stare,im0291,0.7865602287620637,0.8387860234708588,37,9,42,5,18.0,507.66,4590.45,65,14
G_focal_s5,G_focal,stare,im0319,0.6939178515007899,0.7699768708498096,78,14,85,7,24.166091947189145,310.27,2075.24,81,28
G_focal_s5,G_focal,stare,im0324,0.4185717533533736,0.5387405981041948,82,14,87,5,62.0,65.17,3671.72,54,19
H_aug_s0,H_aug,stare,im0001,0.6920080673717919,0.7775341384996151,121,13,125,4,15.293786438947823,675.92,7318.51,128,19
H_aug_s0,H_aug,stare,im0002,0.7839229486942026,0.8259204683655075,58,19,60,2,13.892443989449804,1016.47,7020.85,105,29
H_aug_s0,H_aug,stare,im0003,0.7400255572909271,0.7869406955379672,96,10,105,9,16.55294535724685,540.58,4712.73,113,30
H_aug_s0,H_aug,stare,im0004,0.652040620808584,0.7775011472004558,71,15,82,11,21.32478831099867,260.05,2264.78,100,23
H_aug_s0,H_aug,stare,im0005,0.7839776754293899,0.8073361149838387,120,5,129,9,21.0,1032.7,2831.52,83,8
H_aug_s0,H_aug,stare,im0044,0.7620727673649393,0.8220549188898743,89,6,105,16,14.317821063276353,700.41,1471.06,99,15
H_aug_s0,H_aug,stare,im0077,0.775393487925027,0.8340929709467447,66,5,73,7,11.40175425099138,6519.31,7243.06,52,2
H_aug_s0,H_aug,stare,im0081,0.7464391292663263,0.8164999657135659,106,5,109,3,16.278820596099706,2333.03,4825.14,53,9
H_aug_s0,H_aug,stare,im0082,0.7729264475743349,0.8351601595512745,108,15,116,8,9.899494936611665,4121.21,6053.12,77,5
H_aug_s0,H_aug,stare,im0139,0.7779564704620993,0.8311542401411068,93,16,97,4,12.083045973594572,949.98,8206.02,115,24
H_aug_s0,H_aug,stare,im0162,0.7875150380965111,0.8460603858778104,106,12,110,4,7.0710678118654755,8523.77,10366.0,106,3
H_aug_s0,H_aug,stare,im0163,0.7838007956090438,0.8577726286432502,81,3,82,1,11.180339887498949,6553.7,8302.0,30,3
H_aug_s0,H_aug,stare,im0235,0.8106143485765687,0.8656791763278718,61,8,70,9,6.708203932499369,2747.97,7740.86,93,10
H_aug_s0,H_aug,stare,im0236,0.8094815850932298,0.8652633071004308,54,15,57,3,8.06225774829855,1830.95,7869.82,115,12
H_aug_s0,H_aug,stare,im0239,0.7844422622681069,0.8476652688121378,74,20,77,3,8.06225774829855,2483.82,8654.32,165,6
H_aug_s0,H_aug,stare,im0240,0.7082814524940919,0.8013704422829283,102,25,109,7,21.213203435596427,767.05,3646.87,102,18
H_aug_s0,H_aug,stare,im0255,0.8506905696149369,0.8704527533600995,93,29,96,3,6.082762530298219,8487.88,10587.03,136,4
H_aug_s0,H_aug,stare,im0291,0.8233477174653645,0.8689790157774588,30,10,35,5,14.249473134455302,2658.6,4590.45,79,5
H_aug_s0,H_aug,stare,im0319,0.7435621216784651,0.7915197263904051,67,16,74,7,22.561028345356956,248.07,2075.24,98,18
H_aug_s0,H_aug,stare,im0324,0.5217532092055048,0.6260679761135631,84,8,89,5,31.04834939252005,62.12,3671.72,84,16
H_aug_s1,H_aug,stare,im0001,0.7249366114925501,0.806121241027718,113,10,117,4,14.317821063276353,1403.61,7318.51,95,16
H_aug_s1,H_aug,stare,im0002,0.809469440182681,0.8508064584384497,76,18,78,2,11.045361017187261,1505.92,7020.85,102,19
H_aug_s1,H_aug,stare,im0003,0.7863181885016909,0.8394217014473242,73,10,82,9,11.0,1067.97,4712.73,106,16
H_aug_s1,H_aug,stare,im0004,0.6732805459231924,0.7834891903044541,82,14,93,11,22.444323734432647,284.47,2264.78,92,19
H_aug_s1,H_aug,stare,im0005,0.7864933231366551,0.8107025647431051,125,2,134,9,22.561028345356956,1850.09,2831.52,64,7
H_aug_s1,H_aug,stare,im0044,0.7730152592284125,0.8388253292516317,83,5,99,16,14.866068747318506,906.25,1471.06,71,11
H_aug_s1,H_aug,stare,im0077,0.768030406761255,0.8376827621103438,71,10,78,7,12.0,5867.06,7243.06,42,5
H_aug_s1,H_aug,stare,im0081,0.7434101025740275,0.8148292718557779,119,1,122,3,17.26267650163207,3335.7,4825.14,38,4
H_aug_s1,H_aug,stare,im0082,0.7896731584674848,0.8435867124882123,94,13,102,8,9.848857801796104,5045.0,6053.12,74,5
H_aug_s1,H_aug,stare,im0139,0.78595057891835,0.8546227531501536,70,5,74,4,10.46878240448375,5044.36,8206.02,85,11
H_aug_s1,H_aug,stare,im0162,0.7868922339150126,0.8536354985748927,89,16,93,4,7.0,8880.81,10366.0,96,2
H_aug_s1,H_aug,stare,im0163,0.7839586345479942,0.8582481050220401,78,1,79,1,12.36931687685298,7051.48,8302.0,35,5
H_aug_s1,H_aug,stare,im0235,0.8092746364914187,0.8695810113028073,74,12,83,9,7.0,5526.89,7740.86,92,7
H_aug_s1,H_aug,stare,im0236,0.8266454554088707,0.8760067643806353,66,7,69,3,8.0,2563.5,7869.82,112,9
H_aug_s1,H_aug,stare,im0239,0.8140416498180347,0.8659382068347673,92,14,95,3,5.385164807134504,5082.63,8654.32,157,9
H_aug_s1,H_aug,stare,im0240,0.7673408168366922,0.83564550034396,91,16,98,7,15.231546211727817,1653.28,3646.87,73,10
H_aug_s1,H_aug,stare,im0255,0.8483868666936116,0.8698382184806963,105,22,108,3,7.0,8735.01,10587.03,132,3
H_aug_s1,H_aug,stare,im0291,0.823559023408004,0.8636415079315565,55,7,60,5,14.845819609901412,1426.26,4590.45,76,3
H_aug_s1,H_aug,stare,im0319,0.7615390260010273,0.8089495330157207,80,15,87,7,22.360679774997898,393.9,2075.24,96,11
H_aug_s1,H_aug,stare,im0324,0.6223711909092767,0.7042960913727735,85,5,90,5,23.323807579381203,110.52,3671.72,109,18
H_aug_s2,H_aug,stare,im0001,0.6839697810305141,0.7717313690821362,116,18,120,4,15.231546211727817,685.5,7318.51,116,23
H_aug_s2,H_aug,stare,im0002,0.7917899861648657,0.8282873791580627,56,13,58,2,15.231546211727817,1446.04,7020.85,95,15
H_aug_s2,H_aug,stare,im0003,0.7435693963264753,0.8096989951270049,60,11,69,9,15.524174696260024,640.89,4712.73,106,22
H_aug_s2,H_aug,stare,im0004,0.669972410707628,0.7843588401792418,66,14,77,11,23.259406699226016,274.3,2264.78,82,16
H_aug_s2,H_aug,stare,im0005,0.7798851740889722,0.8021862592256274,105,5,114,9,23.430749027719962,1235.99,2831.52,60,8
H_aug_s2,H_aug,stare,im0044,0.7525555435637306,0.8285843729626396,85,4,101,16,13.44804161976241,629.52,1471.06,78,20
H_aug_s2,H_aug,stare,im0077,0.7656648345222781,0.8354044542897548,66,5,73,7,11.40175425099138,6749.75,7243.06,36,3
H_aug_s2,H_aug,stare,im0081,0.7169400055149231,0.803941076143822,106,1,109,3,18.027756377319946,2350.03,4825.14,42,7
H_aug_s2,H_aug,stare,im0082,0.7740884347727244,0.8450813573969186,75,8,83,8,9.219544457292887,2518.3,6053.12,63,7
H_aug_s2,H_aug,stare,im0139,0.7666235348802151,0.8274345648507034,60,11,64,4,13.038404810405298,2269.08,8206.02,86,13
H_aug_s2,H_aug,stare,im0162,0.7734661157240247,0.841682174987282,91,15,95,4,8.0,9095.17,10366.0,87,1
H_aug_s2,H_aug,stare,im0163,0.7717494017303799,0.856595426597711,77,4,78,1,12.041594578792296,6964.87,8302.0,25,4
H_aug_s2,H_aug,stare,im0235,0.8017994554279626,0.8739466719010157,48,6,57,9,7.0,2843.2,7740.86,85,6
H_aug_s2,H_aug,stare,im0236,0.8040816818845212,0.868066678670296,55,8,58,3,8.54400374531753,2660.22,7869.82,108,9
H_aug_s2,H_aug,stare,im0239,0.775351644483842,0.8423236544168837,79,22,82,3,9.219544457292887,2341.49,8654.32,136,9
H_aug_s2,H_aug,stare,im0240,0.7270497972661276,0.8091943762871364,78,21,85,7,18.35755975068582,841.72,3646.87,101,18
H_aug_s2,H_aug,stare,im0255,0.8395125080179602,0.8641526424369412,101,23,104,3,7.615773105863909,8731.55,10587.03,125,2
H_aug_s2,H_aug,stare,im0291,0.820942790093641,0.8639085160611321,31,7,36,5,14.7648230602334,2447.85,4590.45,83,5
H_aug_s2,H_aug,stare,im0319,0.7572945613338626,0.8105209548619602,68,13,75,7,20.8806130178211,392.81,2075.24,81,11
H_aug_s2,H_aug,stare,im0324,0.4950403903247336,0.5989591121303087,68,13,73,5,41.877798094787046,74.48,3671.72,70,17
H_aug_s3,H_aug,stare,im0001,0.7277751663034343,0.8016655198272212,110,7,114,4,14.7648230602334,851.28,7318.51,130,18
H_aug_s3,H_aug,stare,im0002,0.8022348687965958,0.8412739907441189,82,9,84,2,12.649110640673518,3116.53,7020.85,116,17
H_aug_s3,H_aug,stare,im0003,0.797015197015197,0.8429252058534963,51,12,60,9,10.44030650891055,1184.32,4712.73,96,7
H_aug_s3,H_aug,stare,im0004,0.705207256656093,0.8046146684520646,66,14,77,11,20.248456731316587,422.23,2264.78,93,19
H_aug_s3,H_aug,stare,im0005,0.7867507813135362,0.7951139674230242,103,7,112,9,22.847319317591726,2288.5,2831.52,58,3
H_aug_s3,H_aug,stare,im0044,0.7659599186755737,0.8291583491224717,91,1,107,16,16.1245154965971,977.6,1471.06,78,8
H_aug_s3,H_aug,stare,im0077,0.7782702201732394,0.831031213323508,64,5,71,7,12.529964086141668,6568.35,7243.06,42,3
H_aug_s3,H_aug,stare,im0081,0.7728365074032921,0.8219928637415964,102,1,105,3,15.0,3998.75,4825.14,52,4
H_aug_s3,H_aug,stare,im0082,0.7989020259635603,0.844618937660699,77,4,85,8,9.486832980505138,5055.91,6053.12,68,3
H_aug_s3,H_aug,stare,im0139,0.784172571957057,0.8391628154265287,94,12,98,4,12.0,4531.78,8206.02,85,10
