run,config,image,min_size,band,breaks,gt_px,skel_px,dice,cldice,tprec,tsens
D_blurpool_s0,D_blurpool,06,0,Q3,1,7891,2229,0.94274,0.98459,0.9778,0.99148
D_blurpool_s0,D_blurpool,06,0,Q4_clearest,1,5502,1401,0.98097,0.99823,0.99718,0.99929
D_blurpool_s0,D_blurpool,06,20,Q1_dimmest,339,10790,3981,0.45873,0.41896,0.66433,0.30595
D_blurpool_s0,D_blurpool,06,20,Q2,45,7933,2378,0.82201,0.80859,0.85283,0.76871
D_blurpool_s0,D_blurpool,06,20,Q3,1,7891,2229,0.94271,0.98433,0.97904,0.98968
D_blurpool_s0,D_blurpool,06,20,Q4_clearest,1,5502,1401,0.98097,0.99823,0.99718,0.99929
D_blurpool_s0,D_blurpool,07,0,Q1_dimmest,220,8316,2808,0.4474,0.40763,0.61211,0.30556
D_blurpool_s0,D_blurpool,07,0,Q2,52,7149,2172,0.80058,0.80397,0.84407,0.7675
D_blurpool_s0,D_blurpool,07,0,Q3,12,7254,1955,0.91644,0.95871,0.9503,0.96726
D_blurpool_s0,D_blurpool,07,0,Q4_clearest,0,7433,2033,0.97113,0.99685,0.99518,0.99852
D_blurpool_s0,D_blurpool,07,20,Q1_dimmest,186,8316,2808,0.44245,0.39439,0.67762,0.27813
D_blurpool_s0,D_blurpool,07,20,Q2,47,7149,2172,0.79869,0.79988,0.86111,0.74678
D_blurpool_s0,D_blurpool,07,20,Q3,11,7254,1955,0.91678,0.95988,0.95459,0.96522
D_blurpool_s0,D_blurpool,07,20,Q4_clearest,0,7433,2033,0.97113,0.99685,0.99518,0.99852
D_blurpool_s0,D_blurpool,08,0,Q1_dimmest,290,9976,3245,0.5048,0.46388,0.60152,0.3775
D_blurpool_s0,D_blurpool,08,0,Q2,60,8461,2479,0.83487,0.8353,0.83,0.84066
D_blurpool_s0,D_blurpool,08,0,Q3,7,6640,1970,0.9301,0.96864,0.9588,0.97868
D_blurpool_s0,D_blurpool,08,0,Q4_clearest,0,3312,891,0.97323,0.99108,0.99114,0.99102
D_blurpool_s0,D_blurpool,08,20,Q1_dimmest,267,9976,3245,0.50415,0.46315,0.64342,0.36179
D_blurpool_s0,D_blurpool,08,20,Q2,58,8461,2479,0.83575,0.8389,0.84488,0.833
D_blurpool_s0,D_blurpool,08,20,Q3,7,6640,1970,0.9311,0.97128,0.96399,0.97868
D_blurpool_s0,D_blurpool,08,20,Q4_clearest,0,3312,891,0.97337,0.99163,0.99224,0.99102
D_blurpool_s0,D_blurpool,09,0,Q1_dimmest,315,9368,3406,0.50286,0.50058,0.6465,0.4084
D_blurpool_s0,D_blurpool,09,0,Q2,53,7639,2383,0.8316,0.85289,0.83498,0.87159
D_blurpool_s0,D_blurpool,09,0,Q3,4,6249,1936,0.92725,0.97108,0.97161,0.97056
D_blurpool_s0,D_blurpool,09,0,Q4_clearest,3,3485,1001,0.9637,0.97703,0.99896,0.95604
D_blurpool_s0,D_blurpool,09,20,Q1_dimmest,292,9368,3406,0.49878,0.49237,0.66363,0.39137
D_blurpool_s0,D_blurpool,09,20,Q2,48,7639,2383,0.83146,0.85385,0.84309,0.86488
D_blurpool_s0,D_blurpool,09,20,Q3,4,6249,1936,0.92695,0.97182,0.97309,0.97056
D_blurpool_s0,D_blurpool,09,20,Q4_clearest,3,3485,1001,0.96295,0.97651,0.99896,0.95504
D_blurpool_s0,D_blurpool,10,0,Q1_dimmest,318,7560,3177,0.50969,0.45709,0.55207,0.38999
D_blurpool_s0,D_blurpool,10,0,Q2,67,6756,2369,0.8063,0.79274,0.75152,0.83875
D_blurpool_s0,D_blurpool,10,0,Q3,5,6741,2035,0.90678,0.96051,0.93301,0.98968
D_blurpool_s0,D_blurpool,10,0,Q4_clearest,0,6099,1556,0.95978,0.99547,0.99161,0.99936
D_blurpool_s0,D_blurpool,10,20,Q1_dimmest,289,7560,3177,0.50771,0.45063,0.57354,0.3711
D_blurpool_s0,D_blurpool,10,20,Q2,64,6756,2369,0.80628,0.79296,0.76275,0.82566
D_blurpool_s0,D_blurpool,10,20,Q3,4,6741,2035,0.90678,0.96047,0.93469,0.98771
D_blurpool_s0,D_blurpool,10,20,Q4_clearest,0,6099,1556,0.95978,0.99547,0.99161,0.99936
D_blurpool_s0,D_blurpool,11,0,Q1_dimmest,317,6386,2930,0.4483,0.36539,0.49052,0.29113
D_blurpool_s0,D_blurpool,11,0,Q2,81,5601,2186,0.76745,0.72682,0.72,0.73376
D_blurpool_s0,D_blurpool,11,0,Q3,21,6593,2129,0.86297,0.9082,0.87695,0.94176
D_blurpool_s0,D_blurpool,11,0,Q4_clearest,1,10959,3211,0.94422,0.98506,0.97382,0.99657
D_blurpool_s0,D_blurpool,11,20,Q1_dimmest,274,6386,2930,0.43898,0.34257,0.50823,0.25836
D_blurpool_s0,D_blurpool,11,20,Q2,75,5601,2186,0.76587,0.72416,0.73647,0.71226
D_blurpool_s0,D_blurpool,11,20,Q3,21,6593,2129,0.86335,0.90971,0.88183,0.93941
D_blurpool_s0,D_blurpool,11,20,Q4_clearest,1,10959,3211,0.94422,0.98506,0.97382,0.99657
D_blurpool_s0,D_blurpool,12,0,Q1_dimmest,236,6741,2151,0.51863,0.51482,0.61255,0.44398
D_blurpool_s0,D_blurpool,12,0,Q2,75,7686,2661,0.8029,0.81804,0.81132,0.82488
D_blurpool_s0,D_blurpool,12,0,Q3,6,7976,2374,0.89529,0.95123,0.93861,0.9642
D_blurpool_s0,D_blurpool,12,0,Q4_clearest,0,6087,1526,0.95834,0.99408,0.99275,0.99541
D_blurpool_s0,D_blurpool,12,20,Q1_dimmest,218,6741,2151,0.51549,0.50669,0.63891,0.4198
D_blurpool_s0,D_blurpool,12,20,Q2,74,7686,2661,0.80269,0.81766,0.82175,0.8136
D_blurpool_s0,D_blurpool,12,20,Q3,5,7976,2374,0.89563,0.95237,0.94122,0.96377
D_blurpool_s0,D_blurpool,12,20,Q4_clearest,0,6087,1526,0.95834,0.99408,0.99275,0.99541
D_blurpool_s0,D_blurpool,13,0,Q1_dimmest,302,8947,3161,0.5165,0.46357,0.5921,0.38089
D_blurpool_s0,D_blurpool,13,0,Q2,83,7970,2798,0.80282,0.78775,0.78425,0.79128
D_blurpool_s0,D_blurpool,13,0,Q3,8,7295,2120,0.90954,0.95467,0.94583,0.96368
D_blurpool_s0,D_blurpool,13,0,Q4_clearest,0,8047,2107,0.97557,0.99834,0.99669,1.0
D_blurpool_s0,D_blurpool,13,20,Q1_dimmest,266,8947,3161,0.51434,0.45535,0.63095,0.35622
D_blurpool_s0,D_blurpool,13,20,Q2,74,7970,2798,0.8035,0.78888,0.80343,0.77484
D_blurpool_s0,D_blurpool,13,20,Q3,8,7295,2120,0.90974,0.95577,0.94891,0.96274
D_blurpool_s0,D_blurpool,13,20,Q4_clearest,0,8047,2107,0.97557,0.99834,0.99669,1.0
D_blurpool_s0,D_blurpool,14,0,Q1_dimmest,210,4886,1623,0.49473,0.48348,0.50766,0.46149
D_blurpool_s0,D_blurpool,14,0,Q2,89,6453,2243,0.76316,0.74398,0.6961,0.79893
D_blurpool_s0,D_blurpool,14,0,Q3,7,8104,2470,0.87821,0.93054,0.88275,0.98381
D_blurpool_s0,D_blurpool,14,0,Q4_clearest,0,7234,2022,0.95205,0.99313,0.98635,1.0
D_blurpool_s0,D_blurpool,14,20,Q1_dimmest,186,4886,1623,0.49498,0.48771,0.55297,0.43623
D_blurpool_s0,D_blurpool,14,20,Q2,87,6453,2243,0.76661,0.75309,0.72245,0.78645
D_blurpool_s0,D_blurpool,14,20,Q3,7,8104,2470,0.88019,0.93695,0.89503,0.983
D_blurpool_s0,D_blurpool,14,20,Q4_clearest,0,7234,2022,0.95205,0.99313,0.98635,1.0
D_blurpool_s0,D_blurpool,15,0,Q1_dimmest,191,4357,1638,0.47672,0.46325,0.4532,0.47375
D_blurpool_s0,D_blurpool,15,0,Q2,57,5141,1751,0.74464,0.75532,0.67437,0.85837
D_blurpool_s0,D_blurpool,15,0,Q3,4,6066,1760,0.84673,0.91616,0.85486,0.98693
D_blurpool_s0,D_blurpool,15,0,Q4_clearest,1,8050,2502,0.93671,0.98176,0.96491,0.9992
D_blurpool_s0,D_blurpool,15,20,Q1_dimmest,185,4357,1638,0.48269,0.47595,0.48991,0.46276
D_blurpool_s0,D_blurpool,15,20,Q2,54,5141,1751,0.74777,0.76289,0.68986,0.85323
D_blurpool_s0,D_blurpool,15,20,Q3,4,6066,1760,0.85047,0.92742,0.87513,0.98636
D_blurpool_s0,D_blurpool,15,20,Q4_clearest,1,8050,2502,0.93753,0.98449,0.97021,0.9992
D_blurpool_s0,D_blurpool,16,0,Q1_dimmest,271,6445,1959,0.54636,0.55728,0.68301,0.47065
D_blurpool_s0,D_blurpool,16,0,Q2,80,6977,2256,0.8182,0.85557,0.89276,0.82137
D_blurpool_s0,D_blurpool,16,0,Q3,9,7630,2131,0.88633,0.95045,0.92403,0.97841
D_blurpool_s0,D_blurpool,16,0,Q4_clearest,2,8739,2466,0.93494,0.98004,0.97002,0.99027
D_blurpool_s0,D_blurpool,16,20,Q1_dimmest,251,6445,1959,0.54571,0.56282,0.73808,0.45482
D_blurpool_s0,D_blurpool,16,20,Q2,77,6977,2256,0.81794,0.85975,0.91005,0.81472
D_blurpool_s0,D_blurpool,16,20,Q3,9,7630,2131,0.88774,0.95461,0.93278,0.97748
D_blurpool_s0,D_blurpool,16,20,Q4_clearest,2,8739,2466,0.93564,0.98163,0.97314,0.99027
D_blurpool_s0,D_blurpool,17,0,Q1_dimmest,265,7862,2585,0.52024,0.53172,0.70013,0.42863
D_blurpool_s0,D_blurpool,17,0,Q2,54,7104,2140,0.81419,0.84402,0.87524,0.81495
D_blurpool_s0,D_blurpool,17,0,Q3,10,7222,1826,0.90323,0.96287,0.95491,0.97097
D_blurpool_s0,D_blurpool,17,0,Q4_clearest,1,5664,1433,0.92822,0.98405,0.97864,0.98953
D_blurpool_s0,D_blurpool,17,20,Q1_dimmest,241,7862,2585,0.51724,0.52765,0.75273,0.40619
D_blurpool_s0,D_blurpool,17,20,Q2,51,7104,2140,0.81447,0.84728,0.89178,0.80701
D_blurpool_s0,D_blurpool,17,20,Q3,10,7222,1826,0.90363,0.96513,0.9615,0.96878
D_blurpool_s0,D_blurpool,17,20,Q4_clearest,1,5664,1433,0.92921,0.98816,0.98679,0.98953
D_blurpool_s0,D_blurpool,18,0,Q1_dimmest,215,4966,1759,0.55466,0.5525,0.65862,0.47584
D_blurpool_s0,D_blurpool,18,0,Q2,59,6044,1968,0.79658,0.84128,0.83608,0.84654
D_blurpool_s0,D_blurpool,18,0,Q3,6,7429,2081,0.85294,0.95928,0.93694,0.9827
D_blurpool_s0,D_blurpool,18,0,Q4_clearest,0,7705,1851,0.90191,0.98495,0.97188,0.99838
D_blurpool_s0,D_blurpool,18,20,Q1_dimmest,199,4966,1759,0.55543,0.55565,0.70572,0.45821
D_blurpool_s0,D_blurpool,18,20,Q2,52,6044,1968,0.79747,0.84527,0.85381,0.83689
D_blurpool_s0,D_blurpool,18,20,Q3,6,7429,2081,0.85322,0.96069,0.94141,0.98078
D_blurpool_s0,D_blurpool,18,20,Q4_clearest,0,7705,1851,0.90255,0.98703,0.97594,0.99838
D_blurpool_s0,D_blurpool,19,0,Q1_dimmest,174,3731,1722,0.61927,0.62562,0.68124,0.5784
D_blurpool_s0,D_blurpool,19,0,Q2,60,6957,2067,0.77362,0.82333,0.75372,0.90711
D_blurpool_s0,D_blurpool,19,0,Q3,7,8771,2610,0.88783,0.95842,0.92876,0.99004
D_blurpool_s0,D_blurpool,19,0,Q4_clearest,0,7909,2077,0.96443,0.99504,0.9906,0.99952
D_blurpool_s0,D_blurpool,19,20,Q1_dimmest,159,3731,1722,0.61448,0.61985,0.69976,0.55633
D_blurpool_s0,D_blurpool,19,20,Q2,52,6957,2067,0.77931,0.83939,0.79066,0.89453
D_blurpool_s0,D_blurpool,19,20,Q3,6,8771,2610,0.88925,0.96366,0.94281,0.98544
D_blurpool_s0,D_blurpool,19,20,Q4_clearest,0,7909,2077,0.96443,0.99504,0.9906,0.99952
D_blurpool_s0,D_blurpool,20,0,Q1_dimmest,194,5411,1924,0.58097,0.59401,0.6104,0.57848
D_blurpool_s0,D_blurpool,20,0,Q2,41,7210,2225,0.78516,0.84002,0.78429,0.90427
D_blurpool_s0,D_blurpool,20,0,Q3,1,6951,2027,0.86892,0.95101,0.91486,0.99013
D_blurpool_s0,D_blurpool,20,0,Q4_clearest,0,4693,1197,0.9409,0.99042,0.98103,1.0
D_blurpool_s0,D_blurpool,20,20,Q1_dimmest,187,5411,1924,0.58503,0.60312,0.64816,0.56393
D_blurpool_s0,D_blurpool,20,20,Q2,40,7210,2225,0.79102,0.85815,0.82095,0.89888
D_blurpool_s0,D_blurpool,20,20,Q3,1,6951,2027,0.87298,0.96297,0.93725,0.99013
D_blurpool_s0,D_blurpool,20,20,Q4_clearest,0,4693,1197,0.9409,0.99042,0.98103,1.0
A_dice_s1,A_dice,01,0,Q1_dimmest,217,4597,1791,0.56117,0.54609,0.56207,0.53099
A_dice_s1,A_dice,01,0,Q2,66,6946,2500,0.77494,0.8214,0.77352,0.8756
A_dice_s1,A_dice,01,0,Q3,11,8473,2538,0.85638,0.95525,0.9383,0.97281
A_dice_s1,A_dice,01,0,Q4_clearest,0,9424,2483,0.92192,0.9869,0.97529,0.99879
A_dice_s1,A_dice,01,20,Q1_dimmest,197,4597,1791,0.56537,0.55548,0.60239,0.51535
A_dice_s1,A_dice,01,20,Q2,64,6946,2500,0.77533,0.82334,0.78403,0.8668
A_dice_s1,A_dice,01,20,Q3,9,8473,2538,0.85666,0.95774,0.94685,0.96887
A_dice_s1,A_dice,01,20,Q4_clearest,0,9424,2483,0.92223,0.98711,0.97569,0.99879
A_dice_s1,A_dice,02,0,Q1_dimmest,240,5691,1790,0.52623,0.46819,0.48759,0.45028
A_dice_s1,A_dice,02,0,Q2,50,6606,1861,0.80301,0.77926,0.71366,0.85814
A_dice_s1,A_dice,02,0,Q3,5,8662,2260,0.89694,0.95373,0.92211,0.98761
A_dice_s1,A_dice,02,0,Q4_clearest,1,12831,3378,0.96103,0.99184,0.98525,0.99852
A_dice_s1,A_dice,02,20,Q1_dimmest,215,5691,1790,0.52537,0.46354,0.52215,0.41676
A_dice_s1,A_dice,02,20,Q2,46,6606,1861,0.80353,0.78087,0.73248,0.83611
A_dice_s1,A_dice,02,20,Q3,5,8662,2260,0.89775,0.95675,0.92776,0.98761
A_dice_s1,A_dice,02,20,Q4_clearest,1,12831,3378,0.96103,0.99184,0.98525,0.99852
A_dice_s1,A_dice,03,0,Q1_dimmest,295,10358,3377,0.49462,0.459,0.5383,0.40006
A_dice_s1,A_dice,03,0,Q2,51,9353,2708,0.81526,0.83083,0.81076,0.85192
A_dice_s1,A_dice,03,0,Q3,5,8095,2089,0.93253,0.96998,0.96584,0.97415
A_dice_s1,A_dice,03,0,Q4_clearest,0,5087,1047,0.98959,1.0,1.0,1.0
A_dice_s1,A_dice,03,20,Q1_dimmest,271,10358,3377,0.4915,0.45307,0.55047,0.38496
A_dice_s1,A_dice,03,20,Q2,45,9353,2708,0.8157,0.83189,0.82136,0.84269
A_dice_s1,A_dice,03,20,Q3,5,8095,2089,0.93294,0.97133,0.96994,0.97271
A_dice_s1,A_dice,03,20,Q4_clearest,0,5087,1047,0.98959,1.0,1.0,1.0
A_dice_s1,A_dice,04,0,Q1_dimmest,252,7750,3035,0.51008,0.44527,0.57551,0.3631
A_dice_s1,A_dice,04,0,Q2,37,6017,1865,0.80383,0.81402,0.77138,0.86166
A_dice_s1,A_dice,04,0,Q3,7,6293,1680,0.9068,0.95285,0.9306,0.97619
A_dice_s1,A_dice,04,0,Q4_clearest,1,10294,2346,0.97223,0.99297,0.98854,0.99744
A_dice_s1,A_dice,04,20,Q1_dimmest,232,7750,3035,0.50975,0.44572,0.61889,0.34827
A_dice_s1,A_dice,04,20,Q2,35,6017,1865,0.80341,0.81283,0.77844,0.8504
A_dice_s1,A_dice,04,20,Q3,6,6293,1680,0.90703,0.95482,0.93437,0.97619
A_dice_s1,A_dice,04,20,Q4_clearest,1,10294,2346,0.97279,0.99446,0.99149,0.99744
A_dice_s1,A_dice,05,0,Q1_dimmest,292,9685,3539,0.49256,0.42809,0.59244,0.33512
A_dice_s1,A_dice,05,0,Q2,36,7440,2198,0.83877,0.84039,0.82219,0.85942
A_dice_s1,A_dice,05,0,Q3,2,7606,2186,0.93301,0.98207,0.97434,0.98994
A_dice_s1,A_dice,05,0,Q4_clearest,1,6179,1663,0.97485,0.99673,0.99767,0.99579
A_dice_s1,A_dice,05,20,Q1_dimmest,264,9685,3539,0.48968,0.42018,0.62168,0.31732
A_dice_s1,A_dice,05,20,Q2,34,7440,2198,0.83896,0.84126,0.8298,0.85305
A_dice_s1,A_dice,05,20,Q3,2,7606,2186,0.9333,0.98253,0.97523,0.98994
A_dice_s1,A_dice,05,20,Q4_clearest,1,6179,1663,0.97485,0.99673,0.99767,0.99579
A_dice_s1,A_dice,06,0,Q1_dimmest,350,10790,3981,0.49158,0.46829,0.63178,0.37202
A_dice_s1,A_dice,06,0,Q2,54,7933,2378,0.82875,0.81589,0.82854,0.80362
A_dice_s1,A_dice,06,0,Q3,1,7891,2229,0.94425,0.98252,0.97114,0.99417
A_dice_s1,A_dice,06,0,Q4_clearest,1,5502,1401,0.98124,0.99822,0.99858,0.99786
A_dice_s1,A_dice,06,20,Q1_dimmest,310,10790,3981,0.48702,0.45839,0.66344,0.35016
A_dice_s1,A_dice,06,20,Q2,43,7933,2378,0.82702,0.81297,0.84191,0.78595
A_dice_s1,A_dice,06,20,Q3,1,7891,2229,0.94463,0.98337,0.97409,0.99282
A_dice_s1,A_dice,06,20,Q4_clearest,1,5502,1401,0.98124,0.99822,0.99858,0.99786
A_dice_s1,A_dice,07,0,Q1_dimmest,229,8316,2808,0.48479,0.43007,0.59449,0.33689
A_dice_s1,A_dice,07,0,Q2,51,7149,2172,0.81645,0.80375,0.81018,0.79742
A_dice_s1,A_dice,07,0,Q3,6,7254,1955,0.92033,0.96198,0.95131,0.97289
A_dice_s1,A_dice,07,0,Q4_clearest,0,7433,2033,0.97114,0.99706,0.9956,0.99852
A_dice_s1,A_dice,07,20,Q1_dimmest,213,8316,2808,0.48309,0.42633,0.63508,0.32087
A_dice_s1,A_dice,07,20,Q2,44,7149,2172,0.81649,0.80227,0.81782,0.78729
A_dice_s1,A_dice,07,20,Q3,6,7254,1955,0.92063,0.96269,0.95368,0.97187
A_dice_s1,A_dice,07,20,Q4_clearest,0,7433,2033,0.97114,0.99706,0.9956,0.99852
A_dice_s1,A_dice,08,0,Q1_dimmest,297,9976,3245,0.52751,0.47724,0.60546,0.39384
A_dice_s1,A_dice,08,0,Q2,45,8461,2479,0.83508,0.83051,0.80296,0.86002
A_dice_s1,A_dice,08,0,Q3,5,6640,1970,0.92803,0.96944,0.95988,0.97919
A_dice_s1,A_dice,08,0,Q4_clearest,1,3312,891,0.97267,0.98941,0.98893,0.9899
A_dice_s1,A_dice,08,20,Q1_dimmest,247,9976,3245,0.52594,0.47368,0.66168,0.36888
A_dice_s1,A_dice,08,20,Q2,39,8461,2479,0.83588,0.83288,0.8214,0.8447
A_dice_s1,A_dice,08,20,Q3,5,6640,1970,0.9288,0.97212,0.96614,0.97817
A_dice_s1,A_dice,08,20,Q4_clearest,1,3312,891,0.97267,0.98941,0.98893,0.9899
A_dice_s1,A_dice,09,0,Q1_dimmest,279,9368,3406,0.55073,0.52618,0.63914,0.44715
A_dice_s1,A_dice,09,0,Q2,37,7639,2383,0.84338,0.86111,0.83473,0.88922
A_dice_s1,A_dice,09,0,Q3,5,6249,1936,0.93452,0.97849,0.96608,0.99122
A_dice_s1,A_dice,09,0,Q4_clearest,1,3485,1001,0.97728,0.998,1.0,0.996
A_dice_s1,A_dice,09,20,Q1_dimmest,258,9368,3406,0.54965,0.52528,0.66532,0.43394
A_dice_s1,A_dice,09,20,Q2,35,7639,2383,0.84345,0.86225,0.84253,0.88292
A_dice_s1,A_dice,09,20,Q3,5,6249,1936,0.93457,0.97876,0.96759,0.99019
A_dice_s1,A_dice,09,20,Q4_clearest,1,3485,1001,0.97728,0.998,1.0,0.996
A_dice_s1,A_dice,10,0,Q1_dimmest,316,7560,3177,0.52752,0.48327,0.55218,0.42965
A_dice_s1,A_dice,10,0,Q2,44,6756,2369,0.80465,0.80286,0.75069,0.86281
A_dice_s1,A_dice,10,0,Q3,3,6741,2035,0.90123,0.95626,0.92459,0.99017
A_dice_s1,A_dice,10,0,Q4_clearest,1,6099,1556,0.95712,0.99476,0.99148,0.99807
A_dice_s1,A_dice,10,20,Q1_dimmest,283,7560,3177,0.52602,0.47936,0.57733,0.40982
A_dice_s1,A_dice,10,20,Q2,39,6756,2369,0.80399,0.8009,0.75941,0.84719
A_dice_s1,A_dice,10,20,Q3,2,6741,2035,0.90236,0.95958,0.93301,0.98771
A_dice_s1,A_dice,10,20,Q4_clearest,1,6099,1556,0.95712,0.99476,0.99148,0.99807
A_dice_s1,A_dice,11,0,Q1_dimmest,311,6386,2930,0.4729,0.40087,0.49346,0.33754
A_dice_s1,A_dice,11,0,Q2,66,5601,2186,0.77178,0.74302,0.71209,0.77676
A_dice_s1,A_dice,11,0,Q3,12,6593,2129,0.8601,0.90224,0.85024,0.96101
A_dice_s1,A_dice,11,0,Q4_clearest,2,10959,3211,0.93601,0.98275,0.96931,0.99657
A_dice_s1,A_dice,11,20,Q1_dimmest,288,6386,2930,0.47158,0.39848,0.52482,0.32116
A_dice_s1,A_dice,11,20,Q2,64,5601,2186,0.77169,0.74302,0.72116,0.76624
A_dice_s1,A_dice,11,20,Q3,12,6593,2129,0.86149,0.90657,0.85796,0.96101
A_dice_s1,A_dice,11,20,Q4_clearest,2,10959,3211,0.93637,0.98322,0.97021,0.99657
A_dice_s1,A_dice,12,0,Q1_dimmest,222,6741,2151,0.56754,0.57068,0.63336,0.51929
A_dice_s1,A_dice,12,0,Q2,63,7686,2661,0.80775,0.82879,0.79927,0.86058
A_dice_s1,A_dice,12,0,Q3,8,7976,2374,0.89368,0.95123,0.92618,0.97767
A_dice_s1,A_dice,12,0,Q4_clearest,3,6087,1526,0.95944,0.99452,0.99168,0.99738
A_dice_s1,A_dice,12,20,Q1_dimmest,208,6741,2151,0.56793,0.57462,0.66349,0.50674
A_dice_s1,A_dice,12,20,Q2,60,7686,2661,0.8078,0.82853,0.8108,0.84705
A_dice_s1,A_dice,12,20,Q3,7,7976,2374,0.89413,0.9524,0.92877,0.97725
A_dice_s1,A_dice,12,20,Q4_clearest,3,6087,1526,0.95975,0.99548,0.99359,0.99738
A_dice_s1,A_dice,13,0,Q1_dimmest,293,8947,3161,0.54403,0.48422,0.54454,0.43594
A_dice_s1,A_dice,13,0,Q2,70,7970,2798,0.80271,0.78554,0.74569,0.82988
A_dice_s1,A_dice,13,0,Q3,5,7295,2120,0.91084,0.95685,0.93373,0.98113
A_dice_s1,A_dice,13,0,Q4_clearest,1,8047,2107,0.97449,0.99858,0.99763,0.99953
A_dice_s1,A_dice,13,20,Q1_dimmest,249,8947,3161,0.54004,0.47291,0.57208,0.40304
A_dice_s1,A_dice,13,20,Q2,58,7970,2798,0.80247,0.78435,0.76422,0.80558
A_dice_s1,A_dice,13,20,Q3,4,7295,2120,0.91169,0.95838,0.93969,0.97783
A_dice_s1,A_dice,13,20,Q4_clearest,1,8047,2107,0.97442,0.99858,0.99763,0.99953
A_dice_s1,A_dice,14,0,Q1_dimmest,203,4886,1623,0.52091,0.48866,0.47476,0.50339
A_dice_s1,A_dice,14,0,Q2,75,6453,2243,0.77762,0.75686,0.68694,0.84262
A_dice_s1,A_dice,14,0,Q3,7,8104,2470,0.87815,0.93025,0.88287,0.983
A_dice_s1,A_dice,14,0,Q4_clearest,0,7234,2022,0.94798,0.98975,0.97971,1.0
A_dice_s1,A_dice,14,20,Q1_dimmest,186,4886,1623,0.52555,0.50095,0.51192,0.49045
A_dice_s1,A_dice,14,20,Q2,69,6453,2243,0.77881,0.76357,0.70688,0.83014
A_dice_s1,A_dice,14,20,Q3,7,8104,2470,0.87915,0.93379,0.8906,0.98138
A_dice_s1,A_dice,14,20,Q4_clearest,0,7234,2022,0.94798,0.98975,0.97971,1.0
A_dice_s1,A_dice,15,0,Q1_dimmest,165,4357,1638,0.49651,0.49373,0.44867,0.54884
A_dice_s1,A_dice,15,0,Q2,33,5141,1751,0.73628,0.76402,0.66464,0.89834
A_dice_s1,A_dice,15,0,Q3,5,6066,1760,0.83927,0.9176,0.85187,0.99432
A_dice_s1,A_dice,15,0,Q4_clearest,2,8050,2502,0.93418,0.97929,0.9609,0.9984
A_dice_s1,A_dice,15,20,Q1_dimmest,158,4357,1638,0.50596,0.5182,0.49837,0.53968
A_dice_s1,A_dice,15,20,Q2,33,5141,1751,0.74151,0.77842,0.68707,0.89777
A_dice_s1,A_dice,15,20,Q3,5,6066,1760,0.84227,0.92511,0.86491,0.99432
A_dice_s1,A_dice,15,20,Q4_clearest,2,8050,2502,0.93461,0.97987,0.96202,0.9984
A_dice_s1,A_dice,16,0,Q1_dimmest,233,6445,1959,0.5885,0.60467,0.70499,0.52935
A_dice_s1,A_dice,16,0,Q2,51,6977,2256,0.83397,0.88247,0.88734,0.87766
A_dice_s1,A_dice,16,0,Q3,4,7630,2131,0.88595,0.95636,0.92358,0.99155
A_dice_s1,A_dice,16,0,Q4_clearest,0,8739,2466,0.93554,0.98174,0.96451,0.99959
A_dice_s1,A_dice,16,20,Q1_dimmest,221,6445,1959,0.59356,0.62003,0.76625,0.52067
A_dice_s1,A_dice,16,20,Q2,50,6977,2256,0.83484,0.88677,0.91135,0.86348
A_dice_s1,A_dice,16,20,Q3,3,7630,2131,0.88748,0.96234,0.93689,0.98921
A_dice_s1,A_dice,16,20,Q4_clearest,0,8739,2466,0.93609,0.98394,0.96876,0.99959
A_dice_s1,A_dice,17,0,Q1_dimmest,274,7862,2585,0.5668,0.57369,0.68328,0.49439
A_dice_s1,A_dice,17,0,Q2,51,7104,2140,0.83234,0.86777,0.85997,0.8757
A_dice_s1,A_dice,17,0,Q3,3,7222,1826,0.90477,0.97219,0.95641,0.9885
A_dice_s1,A_dice,17,0,Q4_clearest,1,5664,1433,0.92391,0.9895,0.98531,0.99372
A_dice_s1,A_dice,17,20,Q1_dimmest,251,7862,2585,0.5678,0.57914,0.73333,0.47853
A_dice_s1,A_dice,17,20,Q2,45,7104,2140,0.83402,0.87394,0.88507,0.86308
A_dice_s1,A_dice,17,20,Q3,3,7222,1826,0.90508,0.97369,0.96035,0.9874
A_dice_s1,A_dice,17,20,Q4_clearest,1,5664,1433,0.92364,0.98879,0.98528,0.99232
A_dice_s1,A_dice,18,0,Q1_dimmest,172,4966,1759,0.61196,0.6113,0.64422,0.58158
A_dice_s1,A_dice,18,0,Q2,53,6044,1968,0.80528,0.8601,0.82886,0.8938
A_dice_s1,A_dice,18,0,Q3,4,7429,2081,0.84977,0.96288,0.93387,0.99375
A_dice_s1,A_dice,18,0,Q4_clearest,0,7705,1851,0.89213,0.98795,0.97618,1.0
A_dice_s1,A_dice,18,20,Q1_dimmest,165,4966,1759,0.61878,0.62907,0.69225,0.57646
A_dice_s1,A_dice,18,20,Q2,52,6044,1968,0.80865,0.86895,0.85098,0.8877
A_dice_s1,A_dice,18,20,Q3,4,7429,2081,0.85225,0.97131,0.95029,0.99327
A_dice_s1,A_dice,18,20,Q4_clearest,0,7705,1851,0.89219,0.9882,0.97668,1.0
A_dice_s1,A_dice,19,0,Q1_dimmest,147,3731,1722,0.62584,0.64485,0.64686,0.64286
