run,config,image,operation,width_fraction,radius_px,dice,cldice,betti0_err,betti1_err,betti1_signed
C_boundary_s0,C_boundary,14,bridge_only,0.25,1,0.82194,0.83751,28,22,-22
C_boundary_s0,C_boundary,14,bridge_only,0.5,1,0.82194,0.83751,28,22,-22
C_boundary_s0,C_boundary,14,bridge_only,0.75,2,0.8214,0.83797,25,22,-22
C_boundary_s0,C_boundary,14,bridge_only,1.0,3,0.81934,0.83621,25,19,-19
C_boundary_s0,C_boundary,14,bridge_only,1.5,4,0.8151,0.83286,24,19,-19
C_boundary_s0,C_boundary,14,bridge_only,2.0,6,0.79688,0.82175,24,18,-18
C_boundary_s0,C_boundary,15,closing,0.0,0,0.79954,0.83856,21,17,-17
C_boundary_s0,C_boundary,15,closing,0.25,1,0.79806,0.83933,17,21,-21
C_boundary_s0,C_boundary,15,closing,0.5,1,0.79806,0.83933,17,21,-21
C_boundary_s0,C_boundary,15,closing,0.75,2,0.79269,0.83442,13,20,-20
C_boundary_s0,C_boundary,15,closing,1.0,3,0.77482,0.81361,13,16,-16
C_boundary_s0,C_boundary,15,closing,1.5,4,0.75258,0.79163,10,21,-21
C_boundary_s0,C_boundary,15,closing,2.0,6,0.67683,0.73134,6,18,-18
C_boundary_s0,C_boundary,15,bridge_only,0.0,0,0.79954,0.83856,21,17,-17
C_boundary_s0,C_boundary,15,bridge_only,0.25,1,0.79841,0.83864,17,14,-14
C_boundary_s0,C_boundary,15,bridge_only,0.5,1,0.79841,0.83864,17,14,-14
C_boundary_s0,C_boundary,15,bridge_only,0.75,2,0.7953,0.83533,13,14,-14
C_boundary_s0,C_boundary,15,bridge_only,1.0,3,0.78588,0.82543,13,12,-12
C_boundary_s0,C_boundary,15,bridge_only,1.5,4,0.77066,0.81684,10,11,-11
C_boundary_s0,C_boundary,15,bridge_only,2.0,6,0.70618,0.77528,6,6,-6
C_boundary_s0,C_boundary,16,closing,0.0,0,0.83449,0.87081,22,15,-15
C_boundary_s0,C_boundary,16,closing,0.25,1,0.83318,0.87065,20,18,-18
C_boundary_s0,C_boundary,16,closing,0.5,1,0.83318,0.87065,20,18,-18
C_boundary_s0,C_boundary,16,closing,0.75,2,0.82732,0.86633,16,21,-21
C_boundary_s0,C_boundary,16,closing,1.0,3,0.81365,0.85412,13,21,-21
C_boundary_s0,C_boundary,16,closing,1.5,4,0.80045,0.84419,12,21,-21
C_boundary_s0,C_boundary,16,closing,2.0,6,0.75811,0.81184,9,24,-24
C_boundary_s0,C_boundary,16,bridge_only,0.0,0,0.83449,0.87081,22,15,-15
C_boundary_s0,C_boundary,16,bridge_only,0.25,1,0.83398,0.87126,20,14,-14
C_boundary_s0,C_boundary,16,bridge_only,0.5,1,0.83398,0.87126,20,14,-14
C_boundary_s0,C_boundary,16,bridge_only,0.75,2,0.83198,0.87041,17,14,-14
C_boundary_s0,C_boundary,16,bridge_only,1.0,3,0.82615,0.86626,15,12,-12
C_boundary_s0,C_boundary,16,bridge_only,1.5,4,0.81841,0.86092,14,11,-11
C_boundary_s0,C_boundary,16,bridge_only,2.0,6,0.79079,0.83749,11,11,-11
C_boundary_s0,C_boundary,17,closing,0.0,0,0.8104,0.83202,18,21,-21
C_boundary_s0,C_boundary,17,closing,0.25,1,0.8109,0.83246,14,31,-31
C_boundary_s0,C_boundary,17,closing,0.5,1,0.8109,0.83246,14,31,-31
C_boundary_s0,C_boundary,17,closing,0.75,2,0.8093,0.83296,13,33,-33
C_boundary_s0,C_boundary,17,closing,1.0,3,0.8021,0.82404,12,37,-37
C_boundary_s0,C_boundary,17,closing,1.5,4,0.79109,0.81648,7,35,-35
C_boundary_s0,C_boundary,17,closing,2.0,6,0.7504,0.78976,7,35,-35
C_boundary_s0,C_boundary,17,bridge_only,0.0,0,0.8104,0.83202,18,21,-21
C_boundary_s0,C_boundary,17,bridge_only,0.25,1,0.81056,0.83292,14,20,-20
C_boundary_s0,C_boundary,17,bridge_only,0.5,1,0.81056,0.83292,14,20,-20
C_boundary_s0,C_boundary,17,bridge_only,0.75,2,0.80941,0.83364,13,19,-19
C_boundary_s0,C_boundary,17,bridge_only,1.0,3,0.80573,0.8298,12,19,-19
C_boundary_s0,C_boundary,17,bridge_only,1.5,4,0.7968,0.82447,7,17,-17
C_boundary_s0,C_boundary,17,bridge_only,2.0,6,0.76136,0.80409,7,16,-16
C_boundary_s0,C_boundary,18,closing,0.0,0,0.82013,0.87921,11,1,1
C_boundary_s0,C_boundary,18,closing,0.25,1,0.8181,0.87569,9,11,-11
C_boundary_s0,C_boundary,18,closing,0.5,1,0.8181,0.87569,9,11,-11
C_boundary_s0,C_boundary,18,closing,0.75,2,0.81118,0.86648,7,18,-18
C_boundary_s0,C_boundary,18,closing,1.0,3,0.79942,0.85345,5,23,-23
C_boundary_s0,C_boundary,18,closing,1.5,4,0.7841,0.84573,2,19,-19
C_boundary_s0,C_boundary,18,closing,2.0,6,0.74055,0.81928,1,17,-17
C_boundary_s0,C_boundary,18,bridge_only,0.0,0,0.82013,0.87921,11,1,1
C_boundary_s0,C_boundary,18,bridge_only,0.25,1,0.81984,0.87905,9,2,2
C_boundary_s0,C_boundary,18,bridge_only,0.5,1,0.81984,0.87905,9,2,2
C_boundary_s0,C_boundary,18,bridge_only,0.75,2,0.81682,0.8776,7,3,3
C_boundary_s0,C_boundary,18,bridge_only,1.0,3,0.81175,0.87186,5,2,2
C_boundary_s0,C_boundary,18,bridge_only,1.5,4,0.80206,0.86524,2,6,6
C_boundary_s0,C_boundary,18,bridge_only,2.0,6,0.76646,0.84151,1,9,9
C_boundary_s0,C_boundary,19,closing,0.0,0,0.85127,0.88583,15,6,-6
C_boundary_s0,C_boundary,19,closing,0.25,1,0.84905,0.88451,13,6,-6
C_boundary_s0,C_boundary,19,closing,0.5,1,0.84905,0.88451,13,6,-6
C_boundary_s0,C_boundary,19,closing,0.75,2,0.83927,0.87659,5,8,-8
C_boundary_s0,C_boundary,19,closing,1.0,3,0.82246,0.86569,4,10,-10
C_boundary_s0,C_boundary,19,closing,1.5,4,0.80232,0.8502,4,11,-11
C_boundary_s0,C_boundary,19,closing,2.0,6,0.7424,0.80374,0,14,-14
C_boundary_s0,C_boundary,19,bridge_only,0.0,0,0.85127,0.88583,15,6,-6
C_boundary_s0,C_boundary,19,bridge_only,0.25,1,0.85052,0.88573,14,3,-3
C_boundary_s0,C_boundary,19,bridge_only,0.5,1,0.85052,0.88573,14,3,-3
C_boundary_s0,C_boundary,19,bridge_only,0.75,2,0.84494,0.88094,8,4,-4
C_boundary_s0,C_boundary,19,bridge_only,1.0,3,0.83772,0.87401,7,4,-4
C_boundary_s0,C_boundary,19,bridge_only,1.5,4,0.82881,0.86801,7,5,-5
C_boundary_s0,C_boundary,19,bridge_only,2.0,6,0.79702,0.84636,3,3,-3
C_boundary_s0,C_boundary,20,closing,0.0,0,0.80857,0.84972,25,7,-7
C_boundary_s0,C_boundary,20,closing,0.25,1,0.80679,0.84673,21,13,-13
C_boundary_s0,C_boundary,20,closing,0.5,1,0.80679,0.84673,21,13,-13
C_boundary_s0,C_boundary,20,closing,0.75,2,0.79923,0.83984,12,10,-10
C_boundary_s0,C_boundary,20,closing,1.0,3,0.78163,0.82185,11,13,-13
C_boundary_s0,C_boundary,20,closing,1.5,4,0.76274,0.80945,11,16,-16
C_boundary_s0,C_boundary,20,closing,2.0,6,0.716,0.77567,6,19,-19
C_boundary_s0,C_boundary,20,bridge_only,0.0,0,0.80857,0.84972,25,7,-7
C_boundary_s0,C_boundary,20,bridge_only,0.25,1,0.80815,0.84948,21,6,-6
C_boundary_s0,C_boundary,20,bridge_only,0.5,1,0.80815,0.84948,21,6,-6
C_boundary_s0,C_boundary,20,bridge_only,0.75,2,0.80438,0.84659,13,3,-3
C_boundary_s0,C_boundary,20,bridge_only,1.0,3,0.7976,0.84148,13,2,-2
C_boundary_s0,C_boundary,20,bridge_only,1.5,4,0.78864,0.83912,13,4,-4
C_boundary_s0,C_boundary,20,bridge_only,2.0,6,0.75796,0.82058,8,2,-2
D_blurpool_s0,D_blurpool,01,closing,0.0,0,0.81619,0.85026,17,27,-27
D_blurpool_s0,D_blurpool,01,closing,0.25,1,0.81434,0.84835,14,35,-35
D_blurpool_s0,D_blurpool,01,closing,0.5,1,0.81434,0.84835,14,35,-35
D_blurpool_s0,D_blurpool,01,closing,0.75,2,0.809,0.84068,11,33,-33
D_blurpool_s0,D_blurpool,01,closing,1.0,3,0.79412,0.8236,9,28,-28
D_blurpool_s0,D_blurpool,01,closing,1.5,4,0.76937,0.80287,4,33,-33
D_blurpool_s0,D_blurpool,01,closing,2.0,6,0.71674,0.75733,1,30,-30
D_blurpool_s0,D_blurpool,01,bridge_only,0.0,0,0.81619,0.85026,17,27,-27
D_blurpool_s0,D_blurpool,01,bridge_only,0.25,1,0.81603,0.85094,15,27,-27
D_blurpool_s0,D_blurpool,01,bridge_only,0.5,1,0.81603,0.85094,15,27,-27
D_blurpool_s0,D_blurpool,01,bridge_only,0.75,2,0.81398,0.8489,13,22,-22
D_blurpool_s0,D_blurpool,01,bridge_only,1.0,3,0.80435,0.83937,12,19,-19
D_blurpool_s0,D_blurpool,01,bridge_only,1.5,4,0.79172,0.83188,11,20,-20
D_blurpool_s0,D_blurpool,01,bridge_only,2.0,6,0.75905,0.80802,8,18,-18
D_blurpool_s0,D_blurpool,02,closing,0.0,0,0.84672,0.84723,15,7,-7
D_blurpool_s0,D_blurpool,02,closing,0.25,1,0.84607,0.84504,12,21,-21
D_blurpool_s0,D_blurpool,02,closing,0.5,1,0.84607,0.84504,12,21,-21
D_blurpool_s0,D_blurpool,02,closing,0.75,2,0.84043,0.84068,11,21,-21
D_blurpool_s0,D_blurpool,02,closing,1.0,3,0.82838,0.82802,9,20,-20
D_blurpool_s0,D_blurpool,02,closing,1.5,4,0.81011,0.81309,5,23,-23
D_blurpool_s0,D_blurpool,02,closing,2.0,6,0.76276,0.77266,1,27,-27
D_blurpool_s0,D_blurpool,02,bridge_only,0.0,0,0.84672,0.84723,15,7,-7
D_blurpool_s0,D_blurpool,02,bridge_only,0.25,1,0.84647,0.84703,14,6,-6
D_blurpool_s0,D_blurpool,02,bridge_only,0.5,1,0.84647,0.84703,14,6,-6
D_blurpool_s0,D_blurpool,02,bridge_only,0.75,2,0.84339,0.84563,13,3,-3
D_blurpool_s0,D_blurpool,02,bridge_only,1.0,3,0.83836,0.84108,12,2,-2
D_blurpool_s0,D_blurpool,02,bridge_only,1.5,4,0.82769,0.83402,8,2,-2
D_blurpool_s0,D_blurpool,02,bridge_only,2.0,6,0.79988,0.81616,4,2,-2
D_blurpool_s0,D_blurpool,03,closing,0.0,0,0.78499,0.76785,20,40,-40
D_blurpool_s0,D_blurpool,03,closing,0.25,1,0.78703,0.76889,18,49,-49
D_blurpool_s0,D_blurpool,03,closing,0.5,1,0.78703,0.76889,18,49,-49
D_blurpool_s0,D_blurpool,03,closing,0.75,2,0.78917,0.76851,17,49,-49
D_blurpool_s0,D_blurpool,03,closing,1.0,3,0.7854,0.76412,13,51,-51
D_blurpool_s0,D_blurpool,03,closing,1.5,4,0.77737,0.75378,10,53,-53
D_blurpool_s0,D_blurpool,03,closing,2.0,6,0.74994,0.73279,8,56,-56
D_blurpool_s0,D_blurpool,03,bridge_only,0.0,0,0.78499,0.76785,20,40,-40
D_blurpool_s0,D_blurpool,03,bridge_only,0.25,1,0.78593,0.76848,18,40,-40
D_blurpool_s0,D_blurpool,03,bridge_only,0.5,1,0.78593,0.76848,18,40,-40
D_blurpool_s0,D_blurpool,03,bridge_only,0.75,2,0.78612,0.76856,17,38,-38
D_blurpool_s0,D_blurpool,03,bridge_only,1.0,3,0.78372,0.7648,15,38,-38
D_blurpool_s0,D_blurpool,03,bridge_only,1.5,4,0.77824,0.75911,12,39,-39
D_blurpool_s0,D_blurpool,03,bridge_only,2.0,6,0.76426,0.75078,10,36,-36
D_blurpool_s0,D_blurpool,04,closing,0.0,0,0.81566,0.78765,15,39,-39
D_blurpool_s0,D_blurpool,04,closing,0.25,1,0.81522,0.78776,11,47,-47
D_blurpool_s0,D_blurpool,04,closing,0.5,1,0.81522,0.78776,11,47,-47
D_blurpool_s0,D_blurpool,04,closing,0.75,2,0.81418,0.78771,7,44,-44
D_blurpool_s0,D_blurpool,04,closing,1.0,3,0.80787,0.78238,4,43,-43
D_blurpool_s0,D_blurpool,04,closing,1.5,4,0.79984,0.77649,4,42,-42
D_blurpool_s0,D_blurpool,04,closing,2.0,6,0.76089,0.75191,3,40,-40
D_blurpool_s0,D_blurpool,04,bridge_only,0.0,0,0.81566,0.78765,15,39,-39
D_blurpool_s0,D_blurpool,04,bridge_only,0.25,1,0.81545,0.78756,11,39,-39
D_blurpool_s0,D_blurpool,04,bridge_only,0.5,1,0.81545,0.78756,11,39,-39
D_blurpool_s0,D_blurpool,04,bridge_only,0.75,2,0.81493,0.78783,7,35,-35
D_blurpool_s0,D_blurpool,04,bridge_only,1.0,3,0.8123,0.78616,6,35,-35
D_blurpool_s0,D_blurpool,04,bridge_only,1.5,4,0.80823,0.7826,6,34,-34
D_blurpool_s0,D_blurpool,04,bridge_only,2.0,6,0.78391,0.76959,5,32,-32
D_blurpool_s0,D_blurpool,05,closing,0.0,0,0.79896,0.77085,23,38,-38
D_blurpool_s0,D_blurpool,05,closing,0.25,1,0.79929,0.77101,22,40,-40
D_blurpool_s0,D_blurpool,05,closing,0.5,1,0.79929,0.77101,22,40,-40
D_blurpool_s0,D_blurpool,05,closing,0.75,2,0.79835,0.76961,15,44,-44
D_blurpool_s0,D_blurpool,05,closing,1.0,3,0.79483,0.76694,13,44,-44
D_blurpool_s0,D_blurpool,05,closing,1.5,4,0.78242,0.75834,11,46,-46
D_blurpool_s0,D_blurpool,05,closing,2.0,6,0.74676,0.73597,4,48,-48
D_blurpool_s0,D_blurpool,05,bridge_only,0.0,0,0.79896,0.77085,23,38,-38
D_blurpool_s0,D_blurpool,05,bridge_only,0.25,1,0.7992,0.7713,22,37,-37
D_blurpool_s0,D_blurpool,05,bridge_only,0.5,1,0.7992,0.7713,22,37,-37
D_blurpool_s0,D_blurpool,05,bridge_only,0.75,2,0.79874,0.77063,17,38,-38
D_blurpool_s0,D_blurpool,05,bridge_only,1.0,3,0.79722,0.7691,15,37,-37
D_blurpool_s0,D_blurpool,05,bridge_only,1.5,4,0.79045,0.7642,13,37,-37
D_blurpool_s0,D_blurpool,05,bridge_only,2.0,6,0.76874,0.75351,8,38,-38
D_blurpool_s0,D_blurpool,06,closing,0.0,0,0.79038,0.75906,27,46,-46
D_blurpool_s0,D_blurpool,06,closing,0.25,1,0.79066,0.75966,25,49,-49
D_blurpool_s0,D_blurpool,06,closing,0.5,1,0.79066,0.75966,25,49,-49
D_blurpool_s0,D_blurpool,06,closing,0.75,2,0.78917,0.7576,17,47,-47
D_blurpool_s0,D_blurpool,06,closing,1.0,3,0.78154,0.75017,12,43,-43
D_blurpool_s0,D_blurpool,06,closing,1.5,4,0.77062,0.73938,11,40,-40
D_blurpool_s0,D_blurpool,06,closing,2.0,6,0.72724,0.70922,7,53,-53
D_blurpool_s0,D_blurpool,06,bridge_only,0.0,0,0.79038,0.75906,27,46,-46
D_blurpool_s0,D_blurpool,06,bridge_only,0.25,1,0.79032,0.75954,25,45,-45
D_blurpool_s0,D_blurpool,06,bridge_only,0.5,1,0.79032,0.75954,25,45,-45
D_blurpool_s0,D_blurpool,06,bridge_only,0.75,2,0.78881,0.75816,20,42,-42
D_blurpool_s0,D_blurpool,06,bridge_only,1.0,3,0.78334,0.75394,15,40,-40
D_blurpool_s0,D_blurpool,06,bridge_only,1.5,4,0.77646,0.74798,14,37,-37
D_blurpool_s0,D_blurpool,06,bridge_only,2.0,6,0.75014,0.73618,10,44,-44
D_blurpool_s0,D_blurpool,07,closing,0.0,0,0.8042,0.79368,23,49,-49
D_blurpool_s0,D_blurpool,07,closing,0.25,1,0.80449,0.794,22,56,-56
D_blurpool_s0,D_blurpool,07,closing,0.5,1,0.80449,0.794,22,56,-56
D_blurpool_s0,D_blurpool,07,closing,0.75,2,0.80384,0.79139,19,53,-53
D_blurpool_s0,D_blurpool,07,closing,1.0,3,0.79835,0.78631,16,50,-50
D_blurpool_s0,D_blurpool,07,closing,1.5,4,0.78815,0.778,13,52,-52
D_blurpool_s0,D_blurpool,07,closing,2.0,6,0.75098,0.74664,12,55,-55
D_blurpool_s0,D_blurpool,07,bridge_only,0.0,0,0.8042,0.79368,23,49,-49
D_blurpool_s0,D_blurpool,07,bridge_only,0.25,1,0.80459,0.79426,22,49,-49
D_blurpool_s0,D_blurpool,07,bridge_only,0.5,1,0.80459,0.79426,22,49,-49
D_blurpool_s0,D_blurpool,07,bridge_only,0.75,2,0.80432,0.7939,22,47,-47
D_blurpool_s0,D_blurpool,07,bridge_only,1.0,3,0.80205,0.792,19,45,-45
D_blurpool_s0,D_blurpool,07,bridge_only,1.5,4,0.79789,0.78879,17,46,-46
D_blurpool_s0,D_blurpool,07,bridge_only,2.0,6,0.77713,0.77526,16,44,-44
D_blurpool_s0,D_blurpool,08,closing,0.0,0,0.78374,0.77263,21,42,-42
D_blurpool_s0,D_blurpool,08,closing,0.25,1,0.78452,0.77323,21,49,-49
D_blurpool_s0,D_blurpool,08,closing,0.5,1,0.78452,0.77323,21,49,-49
D_blurpool_s0,D_blurpool,08,closing,0.75,2,0.78432,0.77189,17,51,-51
D_blurpool_s0,D_blurpool,08,closing,1.0,3,0.78129,0.76762,16,53,-53
D_blurpool_s0,D_blurpool,08,closing,1.5,4,0.7748,0.76056,14,52,-52
D_blurpool_s0,D_blurpool,08,closing,2.0,6,0.73619,0.73106,10,52,-52
D_blurpool_s0,D_blurpool,08,bridge_only,0.0,0,0.78374,0.77263,21,42,-42
D_blurpool_s0,D_blurpool,08,bridge_only,0.25,1,0.78406,0.77306,21,39,-39
D_blurpool_s0,D_blurpool,08,bridge_only,0.5,1,0.78406,0.77306,21,39,-39
D_blurpool_s0,D_blurpool,08,bridge_only,0.75,2,0.78368,0.77386,18,38,-38
D_blurpool_s0,D_blurpool,08,bridge_only,1.0,3,0.78158,0.77137,17,38,-38
D_blurpool_s0,D_blurpool,08,bridge_only,1.5,4,0.77682,0.76741,15,36,-36
D_blurpool_s0,D_blurpool,08,bridge_only,2.0,6,0.74629,0.74884,11,36,-36
D_blurpool_s0,D_blurpool,09,closing,0.0,0,0.78048,0.77939,24,30,-30
D_blurpool_s0,D_blurpool,09,closing,0.25,1,0.78118,0.77907,20,35,-35
D_blurpool_s0,D_blurpool,09,closing,0.5,1,0.78118,0.77907,20,35,-35
D_blurpool_s0,D_blurpool,09,closing,0.75,2,0.78,0.77693,16,34,-34
D_blurpool_s0,D_blurpool,09,closing,1.0,3,0.77414,0.76825,13,35,-35
D_blurpool_s0,D_blurpool,09,closing,1.5,4,0.76538,0.76061,8,33,-33
D_blurpool_s0,D_blurpool,09,closing,2.0,6,0.73583,0.73584,6,33,-33
D_blurpool_s0,D_blurpool,09,bridge_only,0.0,0,0.78048,0.77939,24,30,-30
D_blurpool_s0,D_blurpool,09,bridge_only,0.25,1,0.78088,0.78005,20,30,-30
D_blurpool_s0,D_blurpool,09,bridge_only,0.5,1,0.78088,0.78005,20,30,-30
D_blurpool_s0,D_blurpool,09,bridge_only,0.75,2,0.78007,0.7799,16,29,-29
D_blurpool_s0,D_blurpool,09,bridge_only,1.0,3,0.77753,0.77795,13,27,-27
D_blurpool_s0,D_blurpool,09,bridge_only,1.5,4,0.7709,0.77347,8,24,-24
D_blurpool_s0,D_blurpool,09,bridge_only,2.0,6,0.74622,0.75658,6,23,-23
D_blurpool_s0,D_blurpool,10,closing,0.0,0,0.80274,0.77439,25,64,-64
D_blurpool_s0,D_blurpool,10,closing,0.25,1,0.80239,0.7736,21,58,-58
D_blurpool_s0,D_blurpool,10,closing,0.5,1,0.80239,0.7736,21,58,-58
D_blurpool_s0,D_blurpool,10,closing,0.75,2,0.79716,0.76729,15,62,-62
D_blurpool_s0,D_blurpool,10,closing,1.0,3,0.78345,0.75093,11,65,-65
D_blurpool_s0,D_blurpool,10,closing,1.5,4,0.7681,0.73776,7,66,-66
D_blurpool_s0,D_blurpool,10,closing,2.0,6,0.70928,0.69179,7,70,-70
D_blurpool_s0,D_blurpool,10,bridge_only,0.0,0,0.80274,0.77439,25,64,-64
D_blurpool_s0,D_blurpool,10,bridge_only,0.25,1,0.80267,0.77435,21,56,-56
D_blurpool_s0,D_blurpool,10,bridge_only,0.5,1,0.80267,0.77435,21,56,-56
D_blurpool_s0,D_blurpool,10,bridge_only,0.75,2,0.80068,0.77319,17,60,-60
D_blurpool_s0,D_blurpool,10,bridge_only,1.0,3,0.79532,0.76642,13,60,-60
D_blurpool_s0,D_blurpool,10,bridge_only,1.5,4,0.78658,0.76153,10,61,-61
D_blurpool_s0,D_blurpool,10,bridge_only,2.0,6,0.74867,0.74345,10,59,-59
D_blurpool_s0,D_blurpool,11,closing,0.0,0,0.80695,0.77381,22,60,-60
D_blurpool_s0,D_blurpool,11,closing,0.25,1,0.80498,0.77141,16,71,-71
D_blurpool_s0,D_blurpool,11,closing,0.5,1,0.80498,0.77141,16,71,-71
D_blurpool_s0,D_blurpool,11,closing,0.75,2,0.80027,0.76575,12,77,-77
D_blurpool_s0,D_blurpool,11,closing,1.0,3,0.78779,0.75573,5,78,-78
D_blurpool_s0,D_blurpool,11,closing,1.5,4,0.7746,0.7475,4,80,-80
D_blurpool_s0,D_blurpool,11,closing,2.0,6,0.72823,0.7147,4,81,-81
D_blurpool_s0,D_blurpool,11,bridge_only,0.0,0,0.80695,0.77381,22,60,-60
D_blurpool_s0,D_blurpool,11,bridge_only,0.25,1,0.80619,0.77317,19,58,-58
D_blurpool_s0,D_blurpool,11,bridge_only,0.5,1,0.80619,0.77317,19,58,-58
D_blurpool_s0,D_blurpool,11,bridge_only,0.75,2,0.80442,0.77232,18,57,-57
D_blurpool_s0,D_blurpool,11,bridge_only,1.0,3,0.79917,0.76932,14,55,-55
D_blurpool_s0,D_blurpool,11,bridge_only,1.5,4,0.79238,0.76574,13,56,-56
D_blurpool_s0,D_blurpool,11,bridge_only,2.0,6,0.77111,0.75432,15,59,-59
D_blurpool_s0,D_blurpool,12,closing,0.0,0,0.81264,0.8272,24,35,-35
D_blurpool_s0,D_blurpool,12,closing,0.25,1,0.81233,0.82695,23,36,-36
D_blurpool_s0,D_blurpool,12,closing,0.5,1,0.81233,0.82695,23,36,-36
D_blurpool_s0,D_blurpool,12,closing,0.75,2,0.80959,0.82388,16,34,-34
D_blurpool_s0,D_blurpool,12,closing,1.0,3,0.79951,0.81313,14,30,-30
D_blurpool_s0,D_blurpool,12,closing,1.5,4,0.78315,0.79972,14,29,-29
D_blurpool_s0,D_blurpool,12,closing,2.0,6,0.72526,0.74537,9,34,-34
D_blurpool_s0,D_blurpool,12,bridge_only,0.0,0,0.81264,0.8272,24,35,-35
D_blurpool_s0,D_blurpool,12,bridge_only,0.25,1,0.81253,0.82703,23,33,-33
D_blurpool_s0,D_blurpool,12,bridge_only,0.5,1,0.81253,0.82703,23,33,-33
D_blurpool_s0,D_blurpool,12,bridge_only,0.75,2,0.81163,0.82592,20,33,-33
D_blurpool_s0,D_blurpool,12,bridge_only,1.0,3,0.80395,0.81817,18,29,-29
D_blurpool_s0,D_blurpool,12,bridge_only,1.5,4,0.79284,0.80924,17,28,-28
D_blurpool_s0,D_blurpool,12,bridge_only,2.0,6,0.76814,0.79078,16,31,-31
D_blurpool_s0,D_blurpool,13,closing,0.0,0,0.8121,0.79097,22,40,-40
D_blurpool_s0,D_blurpool,13,closing,0.25,1,0.81208,0.79036,17,49,-49
D_blurpool_s0,D_blurpool,13,closing,0.5,1,0.81208,0.79036,17,49,-49
D_blurpool_s0,D_blurpool,13,closing,0.75,2,0.80891,0.78742,10,46,-46
D_blurpool_s0,D_blurpool,13,closing,1.0,3,0.80155,0.77855,8,50,-50
D_blurpool_s0,D_blurpool,13,closing,1.5,4,0.79013,0.77077,5,48,-48
D_blurpool_s0,D_blurpool,13,closing,2.0,6,0.74541,0.73756,1,47,-47
D_blurpool_s0,D_blurpool,13,bridge_only,0.0,0,0.8121,0.79097,22,40,-40
D_blurpool_s0,D_blurpool,13,bridge_only,0.25,1,0.81204,0.79111,17,40,-40
D_blurpool_s0,D_blurpool,13,bridge_only,0.5,1,0.81204,0.79111,17,40,-40
D_blurpool_s0,D_blurpool,13,bridge_only,0.75,2,0.80998,0.78939,11,39,-39
D_blurpool_s0,D_blurpool,13,bridge_only,1.0,3,0.80731,0.78594,10,39,-39
D_blurpool_s0,D_blurpool,13,bridge_only,1.5,4,0.79957,0.7801,7,36,-36
D_blurpool_s0,D_blurpool,13,bridge_only,2.0,6,0.76505,0.76074,3,33,-33
D_blurpool_s0,D_blurpool,14,closing,0.0,0,0.81568,0.82949,23,21,-21
D_blurpool_s0,D_blurpool,14,closing,0.25,1,0.81441,0.82789,20,23,-23
D_blurpool_s0,D_blurpool,14,closing,0.5,1,0.81441,0.82789,20,23,-23
D_blurpool_s0,D_blurpool,14,closing,0.75,2,0.80889,0.82279,16,19,-19
D_blurpool_s0,D_blurpool,14,closing,1.0,3,0.79817,0.81323,15,21,-21
D_blurpool_s0,D_blurpool,14,closing,1.5,4,0.78354,0.80075,13,19,-19
D_blurpool_s0,D_blurpool,14,closing,2.0,6,0.73444,0.76649,11,19,-19
D_blurpool_s0,D_blurpool,14,bridge_only,0.0,0,0.81568,0.82949,23,21,-21
D_blurpool_s0,D_blurpool,14,bridge_only,0.25,1,0.81564,0.82942,23,20,-20
D_blurpool_s0,D_blurpool,14,bridge_only,0.5,1,0.81564,0.82942,23,20,-20
D_blurpool_s0,D_blurpool,14,bridge_only,0.75,2,0.81513,0.82963,21,20,-20
D_blurpool_s0,D_blurpool,14,bridge_only,1.0,3,0.81399,0.8281,20,19,-19
D_blurpool_s0,D_blurpool,14,bridge_only,1.5,4,0.81063,0.82555,19,18,-18
D_blurpool_s0,D_blurpool,14,bridge_only,2.0,6,0.79392,0.81794,18,17,-17
D_blurpool_s0,D_blurpool,15,closing,0.0,0,0.80073,0.82759,27,20,-20
D_blurpool_s0,D_blurpool,15,closing,0.25,1,0.80013,0.82764,25,24,-24
D_blurpool_s0,D_blurpool,15,closing,0.5,1,0.80013,0.82764,25,24,-24
D_blurpool_s0,D_blurpool,15,closing,0.75,2,0.79502,0.823,21,22,-22
D_blurpool_s0,D_blurpool,15,closing,1.0,3,0.77831,0.805,17,19,-19
D_blurpool_s0,D_blurpool,15,closing,1.5,4,0.75819,0.78349,16,24,-24
D_blurpool_s0,D_blurpool,15,closing,2.0,6,0.68583,0.7258,8,16,-16
D_blurpool_s0,D_blurpool,15,bridge_only,0.0,0,0.80073,0.82759,27,20,-20
D_blurpool_s0,D_blurpool,15,bridge_only,0.25,1,0.80028,0.82751,25,19,-19
D_blurpool_s0,D_blurpool,15,bridge_only,0.5,1,0.80028,0.82751,25,19,-19
D_blurpool_s0,D_blurpool,15,bridge_only,0.75,2,0.79749,0.82562,21,18,-18
D_blurpool_s0,D_blurpool,15,bridge_only,1.0,3,0.78892,0.81799,17,16,-16
D_blurpool_s0,D_blurpool,15,bridge_only,1.5,4,0.77746,0.8109,16,15,-15
D_blurpool_s0,D_blurpool,15,bridge_only,2.0,6,0.72057,0.76774,8,5,-5
D_blurpool_s0,D_blurpool,16,closing,0.0,0,0.82875,0.86361,21,12,-12
D_blurpool_s0,D_blurpool,16,closing,0.25,1,0.82765,0.86333,16,20,-20
D_blurpool_s0,D_blurpool,16,closing,0.5,1,0.82765,0.86333,16,20,-20
D_blurpool_s0,D_blurpool,16,closing,0.75,2,0.82232,0.86035,13,21,-21
