run,config,image,min_size,band,breaks,gt_px,skel_px,dice,cldice,tprec,tsens
G_focal_s4,G_focal,08,20,Q4_clearest,0,3312,891,0.96974,0.98991,0.99105,0.98878
G_focal_s4,G_focal,09,0,Q1_dimmest,180,9368,3406,0.58805,0.55914,0.66438,0.48268
G_focal_s4,G_focal,09,0,Q2,13,7639,2383,0.82573,0.88644,0.85357,0.92195
G_focal_s4,G_focal,09,0,Q3,4,6249,1936,0.91564,0.98182,0.97509,0.98864
G_focal_s4,G_focal,09,0,Q4_clearest,1,3485,1001,0.96856,0.98789,0.999,0.97702
G_focal_s4,G_focal,09,20,Q1_dimmest,166,9368,3406,0.58523,0.55202,0.66624,0.47123
G_focal_s4,G_focal,09,20,Q2,11,7639,2383,0.82517,0.88482,0.85381,0.91817
G_focal_s4,G_focal,09,20,Q3,4,6249,1936,0.91556,0.98181,0.97508,0.98864
G_focal_s4,G_focal,09,20,Q4_clearest,1,3485,1001,0.96856,0.98789,0.999,0.97702
G_focal_s4,G_focal,10,0,Q1_dimmest,208,7560,3177,0.56137,0.5126,0.57311,0.46364
G_focal_s4,G_focal,10,0,Q2,23,6756,2369,0.79815,0.821,0.77892,0.86788
G_focal_s4,G_focal,10,0,Q3,3,6741,2035,0.89226,0.96859,0.94974,0.98821
G_focal_s4,G_focal,10,0,Q4_clearest,0,6099,1556,0.95371,0.99539,0.99145,0.99936
G_focal_s4,G_focal,10,20,Q1_dimmest,196,7560,3177,0.56137,0.51194,0.58754,0.45357
G_focal_s4,G_focal,10,20,Q2,20,6756,2369,0.79744,0.81849,0.78092,0.85986
G_focal_s4,G_focal,10,20,Q3,3,6741,2035,0.89222,0.96858,0.95017,0.98771
G_focal_s4,G_focal,10,20,Q4_clearest,0,6099,1556,0.95371,0.99539,0.99145,0.99936
G_focal_s4,G_focal,11,0,Q1_dimmest,234,6386,2930,0.50722,0.45847,0.55939,0.3884
G_focal_s4,G_focal,11,0,Q2,27,5601,2186,0.75027,0.75227,0.7077,0.80284
G_focal_s4,G_focal,11,0,Q3,7,6593,2129,0.83852,0.91887,0.88184,0.95914
G_focal_s4,G_focal,11,0,Q4_clearest,1,10959,3211,0.93285,0.98284,0.9689,0.9972
G_focal_s4,G_focal,11,20,Q1_dimmest,216,6386,2930,0.50468,0.4509,0.56983,0.37304
G_focal_s4,G_focal,11,20,Q2,27,5601,2186,0.74953,0.7505,0.70885,0.79735
G_focal_s4,G_focal,11,20,Q3,7,6593,2129,0.83866,0.91955,0.8835,0.95867
G_focal_s4,G_focal,11,20,Q4_clearest,1,10959,3211,0.93289,0.983,0.9692,0.9972
G_focal_s4,G_focal,12,0,Q1_dimmest,160,6741,2151,0.59241,0.58694,0.65833,0.52952
G_focal_s4,G_focal,12,0,Q2,39,7686,2661,0.79157,0.83876,0.81266,0.86659
G_focal_s4,G_focal,12,0,Q3,4,7976,2374,0.87551,0.95395,0.93992,0.96841
G_focal_s4,G_focal,12,0,Q4_clearest,1,6087,1526,0.94644,0.99229,0.99245,0.99214
G_focal_s4,G_focal,12,20,Q1_dimmest,142,6741,2151,0.59022,0.58445,0.66908,0.51883
G_focal_s4,G_focal,12,20,Q2,33,7686,2661,0.79003,0.83505,0.81607,0.85494
G_focal_s4,G_focal,12,20,Q3,4,7976,2374,0.87572,0.9551,0.94295,0.96757
G_focal_s4,G_focal,12,20,Q4_clearest,1,6087,1526,0.94644,0.99229,0.99245,0.99214
G_focal_s4,G_focal,13,0,Q1_dimmest,184,8947,3161,0.57078,0.5271,0.58933,0.47675
G_focal_s4,G_focal,13,0,Q2,36,7970,2798,0.7884,0.81946,0.7905,0.85061
G_focal_s4,G_focal,13,0,Q3,4,7295,2120,0.89413,0.96909,0.95556,0.98302
G_focal_s4,G_focal,13,0,Q4_clearest,0,8047,2107,0.97068,0.99906,0.99812,1.0
G_focal_s4,G_focal,13,20,Q1_dimmest,166,8947,3161,0.56868,0.52293,0.6015,0.46251
G_focal_s4,G_focal,13,20,Q2,32,7970,2798,0.78714,0.81551,0.79734,0.83452
G_focal_s4,G_focal,13,20,Q3,2,7295,2120,0.89374,0.96809,0.95629,0.98019
G_focal_s4,G_focal,13,20,Q4_clearest,0,8047,2107,0.97068,0.99906,0.99812,1.0
G_focal_s4,G_focal,14,0,Q1_dimmest,135,4886,1623,0.56267,0.53655,0.53582,0.53728
G_focal_s4,G_focal,14,0,Q2,37,6453,2243,0.76494,0.78168,0.71036,0.86893
G_focal_s4,G_focal,14,0,Q3,3,8104,2470,0.85635,0.94683,0.90467,0.99312
G_focal_s4,G_focal,14,0,Q4_clearest,0,7234,2022,0.94192,0.99367,0.98743,1.0
G_focal_s4,G_focal,14,20,Q1_dimmest,119,4886,1623,0.56686,0.5458,0.56983,0.52372
G_focal_s4,G_focal,14,20,Q2,34,6453,2243,0.76518,0.78042,0.71932,0.85288
G_focal_s4,G_focal,14,20,Q3,3,8104,2470,0.85678,0.94783,0.90716,0.99231
G_focal_s4,G_focal,14,20,Q4_clearest,0,7234,2022,0.94192,0.99367,0.98743,1.0
G_focal_s4,G_focal,15,0,Q1_dimmest,146,4357,1638,0.55406,0.54367,0.54339,0.54396
G_focal_s4,G_focal,15,0,Q2,12,5141,1751,0.76185,0.81242,0.73132,0.91376
G_focal_s4,G_focal,15,0,Q3,0,6066,1760,0.83481,0.94808,0.90314,0.99773
G_focal_s4,G_focal,15,0,Q4_clearest,0,8050,2502,0.92448,0.98608,0.97254,1.0
G_focal_s4,G_focal,15,20,Q1_dimmest,129,4357,1638,0.55369,0.54185,0.55169,0.53236
G_focal_s4,G_focal,15,20,Q2,10,5141,1751,0.76198,0.8147,0.74297,0.90177
G_focal_s4,G_focal,15,20,Q3,0,6066,1760,0.83554,0.95049,0.908,0.99716
G_focal_s4,G_focal,15,20,Q4_clearest,0,8050,2502,0.92485,0.98686,0.97405,1.0
G_focal_s4,G_focal,16,0,Q1_dimmest,183,6445,1959,0.66113,0.66574,0.73049,0.61154
G_focal_s4,G_focal,16,0,Q2,20,6977,2256,0.82134,0.8989,0.88429,0.91401
G_focal_s4,G_focal,16,0,Q3,0,7630,2131,0.86558,0.95887,0.92746,0.99249
G_focal_s4,G_focal,16,0,Q4_clearest,2,8739,2466,0.93087,0.98747,0.97719,0.99797
G_focal_s4,G_focal,16,20,Q1_dimmest,162,6445,1959,0.66071,0.66908,0.76307,0.59571
G_focal_s4,G_focal,16,20,Q2,18,6977,2256,0.82027,0.89545,0.89286,0.89805
G_focal_s4,G_focal,16,20,Q3,0,7630,2131,0.86627,0.96091,0.93169,0.99202
G_focal_s4,G_focal,16,20,Q4_clearest,2,8739,2466,0.93152,0.98947,0.98112,0.99797
G_focal_s4,G_focal,17,0,Q1_dimmest,190,7862,2585,0.62648,0.63558,0.74191,0.5559
G_focal_s4,G_focal,17,0,Q2,23,7104,2140,0.83144,0.89408,0.89376,0.89439
G_focal_s4,G_focal,17,0,Q3,3,7222,1826,0.88844,0.9778,0.9668,0.98905
G_focal_s4,G_focal,17,0,Q4_clearest,1,5664,1433,0.91513,0.98859,0.98488,0.99232
G_focal_s4,G_focal,17,20,Q1_dimmest,179,7862,2585,0.62864,0.64247,0.76685,0.5528
G_focal_s4,G_focal,17,20,Q2,22,7104,2140,0.83055,0.89317,0.90388,0.88271
G_focal_s4,G_focal,17,20,Q3,3,7222,1826,0.88842,0.9783,0.96778,0.98905
G_focal_s4,G_focal,17,20,Q4_clearest,1,5664,1433,0.91513,0.98859,0.98488,0.99232
G_focal_s4,G_focal,18,0,Q1_dimmest,122,4966,1759,0.6486,0.65389,0.68791,0.62308
G_focal_s4,G_focal,18,0,Q2,22,6044,1968,0.78732,0.88094,0.85141,0.9126
G_focal_s4,G_focal,18,0,Q3,5,7429,2081,0.82307,0.95965,0.93722,0.98318
G_focal_s4,G_focal,18,0,Q4_clearest,0,7705,1851,0.88541,0.98612,0.97416,0.99838
G_focal_s4,G_focal,18,20,Q1_dimmest,115,4966,1759,0.64962,0.65784,0.70247,0.61853
G_focal_s4,G_focal,18,20,Q2,22,6044,1968,0.78742,0.88325,0.85843,0.90955
G_focal_s4,G_focal,18,20,Q3,4,7429,2081,0.82472,0.96478,0.94706,0.98318
G_focal_s4,G_focal,18,20,Q4_clearest,0,7705,1851,0.88638,0.98968,0.98112,0.99838
G_focal_s4,G_focal,19,0,Q1_dimmest,104,3731,1722,0.62535,0.6805,0.71561,0.64866
G_focal_s4,G_focal,19,0,Q2,22,6957,2067,0.75899,0.8489,0.77855,0.93324
G_focal_s4,G_focal,19,0,Q3,1,8771,2610,0.86636,0.97028,0.94988,0.99157
G_focal_s4,G_focal,19,0,Q4_clearest,0,7909,2077,0.95622,0.99758,0.99612,0.99904
G_focal_s4,G_focal,19,20,Q1_dimmest,98,3731,1722,0.62486,0.68034,0.72468,0.64111
G_focal_s4,G_focal,19,20,Q2,22,6957,2067,0.7607,0.85399,0.78957,0.92985
G_focal_s4,G_focal,19,20,Q3,1,8771,2610,0.86636,0.97046,0.95093,0.9908
G_focal_s4,G_focal,19,20,Q4_clearest,0,7909,2077,0.95622,0.99758,0.99612,0.99904
G_focal_s4,G_focal,20,0,Q1_dimmest,132,5411,1924,0.65201,0.67993,0.65014,0.71258
G_focal_s4,G_focal,20,0,Q2,10,7210,2225,0.78066,0.88836,0.82634,0.96045
G_focal_s4,G_focal,20,0,Q3,3,6951,2027,0.84332,0.95028,0.91435,0.98915
G_focal_s4,G_focal,20,0,Q4_clearest,3,4693,1197,0.93171,0.98795,0.98101,0.99499
G_focal_s4,G_focal,20,20,Q1_dimmest,124,5411,1924,0.65329,0.6871,0.6717,0.70322
G_focal_s4,G_focal,20,20,Q2,10,7210,2225,0.78308,0.89736,0.84344,0.95865
G_focal_s4,G_focal,20,20,Q3,3,6951,2027,0.84465,0.95478,0.92314,0.98865
G_focal_s4,G_focal,20,20,Q4_clearest,2,4693,1197,0.9316,0.98753,0.981,0.99415
G_focal_s5,G_focal,01,0,Q1_dimmest,133,4597,1791,0.59318,0.61243,0.5537,0.68509
G_focal_s5,G_focal,01,0,Q2,32,6946,2500,0.7514,0.853,0.77855,0.9432
G_focal_s5,G_focal,01,0,Q3,3,8473,2538,0.85284,0.96853,0.94711,0.99094
G_focal_s5,G_focal,01,0,Q4_clearest,0,9424,2483,0.92635,0.98962,0.97945,1.0
G_focal_s5,G_focal,01,20,Q1_dimmest,123,4597,1791,0.59131,0.61072,0.56545,0.66387
G_focal_s5,G_focal,01,20,Q2,28,6946,2500,0.75151,0.85275,0.78479,0.9336
G_focal_s5,G_focal,01,20,Q3,1,8473,2538,0.85327,0.97056,0.95173,0.99015
G_focal_s5,G_focal,01,20,Q4_clearest,0,9424,2483,0.92658,0.99041,0.98101,1.0
G_focal_s5,G_focal,02,0,Q1_dimmest,179,5691,1790,0.51128,0.53694,0.50159,0.57765
G_focal_s5,G_focal,02,0,Q2,25,6606,1861,0.76732,0.81064,0.72929,0.91241
G_focal_s5,G_focal,02,0,Q3,2,8662,2260,0.88422,0.95074,0.91312,0.99159
G_focal_s5,G_focal,02,0,Q4_clearest,0,12831,3378,0.96193,0.9937,0.98747,1.0
G_focal_s5,G_focal,02,20,Q1_dimmest,161,5691,1790,0.50921,0.5342,0.51706,0.55251
G_focal_s5,G_focal,02,20,Q2,24,6606,1861,0.76531,0.80547,0.73352,0.89307
G_focal_s5,G_focal,02,20,Q3,1,8662,2260,0.8855,0.95576,0.92281,0.99115
G_focal_s5,G_focal,02,20,Q4_clearest,0,12831,3378,0.96197,0.99384,0.98775,1.0
G_focal_s5,G_focal,03,0,Q1_dimmest,218,10358,3377,0.52677,0.54179,0.56342,0.52176
G_focal_s5,G_focal,03,0,Q2,23,9353,2708,0.80745,0.8721,0.83391,0.91396
G_focal_s5,G_focal,03,0,Q3,4,8095,2089,0.92943,0.97393,0.96067,0.98755
G_focal_s5,G_focal,03,0,Q4_clearest,0,5087,1047,0.98843,0.99952,1.0,0.99904
G_focal_s5,G_focal,03,20,Q1_dimmest,207,10358,3377,0.52685,0.54145,0.57639,0.51051
G_focal_s5,G_focal,03,20,Q2,20,9353,2708,0.80853,0.87521,0.8437,0.90916
G_focal_s5,G_focal,03,20,Q3,4,8095,2089,0.93118,0.97773,0.96811,0.98755
G_focal_s5,G_focal,03,20,Q4_clearest,0,5087,1047,0.98843,0.99952,1.0,0.99904
G_focal_s5,G_focal,04,0,Q1_dimmest,181,7750,3035,0.51005,0.49628,0.58309,0.43196
G_focal_s5,G_focal,04,0,Q2,26,6017,1865,0.77248,0.84455,0.79283,0.90349
G_focal_s5,G_focal,04,0,Q3,3,6293,1680,0.89814,0.95703,0.92996,0.98571
G_focal_s5,G_focal,04,0,Q4_clearest,3,10294,2346,0.97152,0.99261,0.98951,0.99574
G_focal_s5,G_focal,04,20,Q1_dimmest,167,7750,3035,0.50928,0.49568,0.6051,0.41977
G_focal_s5,G_focal,04,20,Q2,23,6017,1865,0.77252,0.84365,0.79965,0.89276
G_focal_s5,G_focal,04,20,Q3,2,6293,1680,0.89885,0.95964,0.93491,0.98571
G_focal_s5,G_focal,04,20,Q4_clearest,3,10294,2346,0.97147,0.9924,0.9895,0.99531
G_focal_s5,G_focal,05,0,Q1_dimmest,245,9685,3539,0.52052,0.48008,0.57296,0.41311
G_focal_s5,G_focal,05,0,Q2,15,7440,2198,0.82461,0.86394,0.82881,0.90218
G_focal_s5,G_focal,05,0,Q3,1,7606,2186,0.93423,0.9849,0.97769,0.99222
G_focal_s5,G_focal,05,0,Q4_clearest,0,6179,1663,0.97613,0.99739,0.99659,0.9982
G_focal_s5,G_focal,05,20,Q1_dimmest,217,9685,3539,0.51766,0.47489,0.60311,0.39164
G_focal_s5,G_focal,05,20,Q2,14,7440,2198,0.82506,0.86459,0.8415,0.88899
G_focal_s5,G_focal,05,20,Q3,1,7606,2186,0.93429,0.98512,0.97813,0.99222
G_focal_s5,G_focal,05,20,Q4_clearest,0,6179,1663,0.97613,0.99739,0.99659,0.9982
G_focal_s5,G_focal,06,0,Q1_dimmest,266,10790,3981,0.53026,0.52473,0.61987,0.45491
G_focal_s5,G_focal,06,0,Q2,26,7933,2378,0.81245,0.85259,0.83738,0.86838
G_focal_s5,G_focal,06,0,Q3,0,7891,2229,0.93857,0.98373,0.97179,0.99596
G_focal_s5,G_focal,06,0,Q4_clearest,0,5502,1401,0.981,0.99965,0.9993,1.0
G_focal_s5,G_focal,06,20,Q1_dimmest,242,10790,3981,0.53131,0.52727,0.64347,0.44662
G_focal_s5,G_focal,06,20,Q2,21,7933,2378,0.81295,0.85241,0.84909,0.85576
G_focal_s5,G_focal,06,20,Q3,0,7891,2229,0.93875,0.98431,0.97508,0.99372
G_focal_s5,G_focal,06,20,Q4_clearest,0,5502,1401,0.981,0.99965,0.9993,1.0
G_focal_s5,G_focal,07,0,Q1_dimmest,170,8316,2808,0.4959,0.48161,0.58739,0.40812
G_focal_s5,G_focal,07,0,Q2,27,7149,2172,0.78959,0.82155,0.80326,0.8407
G_focal_s5,G_focal,07,0,Q3,4,7254,1955,0.91046,0.96478,0.94663,0.98363
G_focal_s5,G_focal,07,0,Q4_clearest,0,7433,2033,0.97228,0.99735,0.99569,0.99902
G_focal_s5,G_focal,07,20,Q1_dimmest,154,8316,2808,0.49777,0.48603,0.62544,0.39744
G_focal_s5,G_focal,07,20,Q2,23,7149,2172,0.79085,0.82428,0.8163,0.83241
G_focal_s5,G_focal,07,20,Q3,4,7254,1955,0.9112,0.96624,0.94945,0.98363
G_focal_s5,G_focal,07,20,Q4_clearest,0,7433,2033,0.97228,0.99735,0.99569,0.99902
G_focal_s5,G_focal,08,0,Q1_dimmest,213,9976,3245,0.55772,0.55097,0.6119,0.50108
G_focal_s5,G_focal,08,0,Q2,18,8461,2479,0.82705,0.8609,0.82407,0.90117
G_focal_s5,G_focal,08,0,Q3,2,6640,1970,0.92035,0.97242,0.9575,0.98782
G_focal_s5,G_focal,08,0,Q4_clearest,1,3312,891,0.9753,0.99223,0.9912,0.99327
G_focal_s5,G_focal,08,20,Q1_dimmest,181,9976,3245,0.55697,0.55166,0.64824,0.48012
G_focal_s5,G_focal,08,20,Q2,14,8461,2479,0.82748,0.86166,0.83413,0.89109
G_focal_s5,G_focal,08,20,Q3,2,6640,1970,0.92158,0.9755,0.96348,0.98782
G_focal_s5,G_focal,08,20,Q4_clearest,1,3312,891,0.9753,0.99223,0.9912,0.99327
G_focal_s5,G_focal,09,0,Q1_dimmest,205,9368,3406,0.57122,0.57124,0.65999,0.50352
G_focal_s5,G_focal,09,0,Q2,19,7639,2383,0.82546,0.87877,0.83095,0.93244
G_focal_s5,G_focal,09,0,Q3,0,6249,1936,0.9336,0.98551,0.97192,0.99948
G_focal_s5,G_focal,09,0,Q4_clearest,0,3485,1001,0.98335,1.0,1.0,1.0
G_focal_s5,G_focal,09,20,Q1_dimmest,186,9368,3406,0.57067,0.57014,0.67877,0.49149
G_focal_s5,G_focal,09,20,Q2,19,7639,2383,0.82479,0.87787,0.8337,0.92698
G_focal_s5,G_focal,09,20,Q3,0,6249,1936,0.93416,0.98653,0.97391,0.99948
G_focal_s5,G_focal,09,20,Q4_clearest,0,3485,1001,0.98335,1.0,1.0,1.0
G_focal_s5,G_focal,10,0,Q1_dimmest,211,7560,3177,0.53865,0.54814,0.56393,0.53321
G_focal_s5,G_focal,10,0,Q2,17,6756,2369,0.77908,0.83845,0.77758,0.90967
G_focal_s5,G_focal,10,0,Q3,1,6741,2035,0.89753,0.96394,0.93296,0.99705
G_focal_s5,G_focal,10,0,Q4_clearest,0,6099,1556,0.96122,0.99607,0.9928,0.99936
G_focal_s5,G_focal,10,20,Q1_dimmest,194,7560,3177,0.54033,0.54956,0.58309,0.51967
G_focal_s5,G_focal,10,20,Q2,16,6756,2369,0.77919,0.83805,0.78189,0.90291
G_focal_s5,G_focal,10,20,Q3,1,6741,2035,0.89806,0.96605,0.93735,0.99656
G_focal_s5,G_focal,10,20,Q4_clearest,0,6099,1556,0.96122,0.99607,0.9928,0.99936
G_focal_s5,G_focal,11,0,Q1_dimmest,256,6386,2930,0.48967,0.46636,0.50102,0.43618
G_focal_s5,G_focal,11,0,Q2,31,5601,2186,0.73532,0.76659,0.70282,0.84309
G_focal_s5,G_focal,11,0,Q3,6,6593,2129,0.83813,0.91722,0.86582,0.97511
G_focal_s5,G_focal,11,0,Q4_clearest,1,10959,3211,0.93657,0.98323,0.96847,0.99844
G_focal_s5,G_focal,11,20,Q1_dimmest,233,6386,2930,0.48875,0.46342,0.5219,0.41672
G_focal_s5,G_focal,11,20,Q2,28,5601,2186,0.73396,0.76447,0.708,0.83074
G_focal_s5,G_focal,11,20,Q3,6,6593,2129,0.83879,0.91921,0.87049,0.9737
G_focal_s5,G_focal,11,20,Q4_clearest,1,10959,3211,0.93698,0.98444,0.97082,0.99844
G_focal_s5,G_focal,12,0,Q1_dimmest,155,6741,2151,0.58773,0.60152,0.59869,0.60437
G_focal_s5,G_focal,12,0,Q2,22,7686,2661,0.78322,0.85127,0.79268,0.9192
G_focal_s5,G_focal,12,0,Q3,3,7976,2374,0.87368,0.95376,0.92459,0.98484
G_focal_s5,G_focal,12,0,Q4_clearest,0,6087,1526,0.95495,0.99464,0.98934,1.0
G_focal_s5,G_focal,12,20,Q1_dimmest,150,6741,2151,0.59118,0.61568,0.63722,0.59554
G_focal_s5,G_focal,12,20,Q2,21,7686,2661,0.78533,0.85817,0.80765,0.91545
G_focal_s5,G_focal,12,20,Q3,3,7976,2374,0.87466,0.95667,0.93007,0.98484
G_focal_s5,G_focal,12,20,Q4_clearest,0,6087,1526,0.95495,0.99464,0.98934,1.0
G_focal_s5,G_focal,13,0,Q1_dimmest,213,8947,3161,0.54153,0.53342,0.55952,0.50965
G_focal_s5,G_focal,13,0,Q2,39,7970,2798,0.77358,0.82203,0.76775,0.88456
G_focal_s5,G_focal,13,0,Q3,5,7295,2120,0.89725,0.96208,0.94202,0.98302
G_focal_s5,G_focal,13,0,Q4_clearest,0,8047,2107,0.97573,0.99812,0.99625,1.0
G_focal_s5,G_focal,13,20,Q1_dimmest,180,8947,3161,0.54109,0.53208,0.58068,0.49098
G_focal_s5,G_focal,13,20,Q2,35,7970,2798,0.77423,0.82574,0.79389,0.86026
G_focal_s5,G_focal,13,20,Q3,3,7295,2120,0.89769,0.9634,0.94761,0.97972
G_focal_s5,G_focal,13,20,Q4_clearest,0,8047,2107,0.97567,0.99812,0.99625,1.0
G_focal_s5,G_focal,14,0,Q1_dimmest,144,4886,1623,0.51423,0.52406,0.446,0.63524
G_focal_s5,G_focal,14,0,Q2,30,6453,2243,0.73678,0.79429,0.69973,0.91841
G_focal_s5,G_focal,14,0,Q3,3,8104,2470,0.86182,0.94291,0.89655,0.99433
G_focal_s5,G_focal,14,0,Q4_clearest,0,7234,2022,0.94847,0.99367,0.98742,1.0
G_focal_s5,G_focal,14,20,Q1_dimmest,140,4886,1623,0.52155,0.54478,0.47968,0.63031
G_focal_s5,G_focal,14,20,Q2,27,6453,2243,0.74097,0.80113,0.7131,0.91395
G_focal_s5,G_focal,14,20,Q3,3,8104,2470,0.86275,0.94545,0.90114,0.99433
G_focal_s5,G_focal,14,20,Q4_clearest,0,7234,2022,0.94866,0.9944,0.98886,1.0
G_focal_s5,G_focal,15,0,Q1_dimmest,119,4357,1638,0.49779,0.51859,0.45412,0.6044
G_focal_s5,G_focal,15,0,Q2,9,5141,1751,0.71035,0.77033,0.65644,0.93204
G_focal_s5,G_focal,15,0,Q3,0,6066,1760,0.81576,0.908,0.83308,0.99773
G_focal_s5,G_focal,15,0,Q4_clearest,0,8050,2502,0.92267,0.9747,0.95065,1.0
G_focal_s5,G_focal,15,20,Q1_dimmest,111,4357,1638,0.5067,0.54166,0.49566,0.59707
G_focal_s5,G_focal,15,20,Q2,9,5141,1751,0.71618,0.78656,0.68282,0.92747
G_focal_s5,G_focal,15,20,Q3,0,6066,1760,0.82046,0.91826,0.85051,0.99773
G_focal_s5,G_focal,15,20,Q4_clearest,0,8050,2502,0.92357,0.97622,0.95354,1.0
G_focal_s5,G_focal,16,0,Q1_dimmest,162,6445,1959,0.64793,0.67358,0.6922,0.65595
G_focal_s5,G_focal,16,0,Q2,23,6977,2256,0.81366,0.89123,0.86401,0.92021
G_focal_s5,G_focal,16,0,Q3,0,7630,2131,0.87936,0.96507,0.9362,0.99578
G_focal_s5,G_focal,16,0,Q4_clearest,1,8739,2466,0.93605,0.98244,0.96586,0.99959
G_focal_s5,G_focal,16,20,Q1_dimmest,157,6445,1959,0.64866,0.68101,0.71472,0.65033
G_focal_s5,G_focal,16,20,Q2,21,6977,2256,0.81774,0.90084,0.8868,0.91534
G_focal_s5,G_focal,16,20,Q3,0,7630,2131,0.88042,0.96754,0.94128,0.99531
G_focal_s5,G_focal,16,20,Q4_clearest,1,8739,2466,0.93605,0.98244,0.96586,0.99959
G_focal_s5,G_focal,17,0,Q1_dimmest,196,7862,2585,0.62241,0.64162,0.7163,0.58104
G_focal_s5,G_focal,17,0,Q2,27,7104,2140,0.83157,0.89722,0.86962,0.92664
G_focal_s5,G_focal,17,0,Q3,1,7222,1826,0.89971,0.97558,0.95835,0.99343
G_focal_s5,G_focal,17,0,Q4_clearest,0,5664,1433,0.92744,0.99002,0.98091,0.9993
G_focal_s5,G_focal,17,20,Q1_dimmest,180,7862,2585,0.62016,0.64134,0.73661,0.56789
G_focal_s5,G_focal,17,20,Q2,24,7104,2140,0.83241,0.89924,0.88276,0.91636
G_focal_s5,G_focal,17,20,Q3,1,7222,1826,0.89978,0.97653,0.96122,0.99233
G_focal_s5,G_focal,17,20,Q4_clearest,0,5664,1433,0.92689,0.98934,0.98227,0.99651
G_focal_s5,G_focal,18,0,Q1_dimmest,134,4966,1759,0.65422,0.6732,0.67674,0.6697
G_focal_s5,G_focal,18,0,Q2,19,6044,1968,0.79192,0.88401,0.83752,0.93598
G_focal_s5,G_focal,18,0,Q3,1,7429,2081,0.84672,0.96646,0.93636,0.99856
G_focal_s5,G_focal,18,0,Q4_clearest,0,7705,1851,0.89601,0.98789,0.97607,1.0
G_focal_s5,G_focal,18,20,Q1_dimmest,127,4966,1759,0.6588,0.68618,0.70603,0.66742
G_focal_s5,G_focal,18,20,Q2,19,6044,1968,0.79229,0.88592,0.84635,0.92937
G_focal_s5,G_focal,18,20,Q3,1,7429,2081,0.84837,0.97211,0.94746,0.99808
G_focal_s5,G_focal,18,20,Q4_clearest,0,7705,1851,0.89611,0.9884,0.97706,1.0
G_focal_s5,G_focal,19,0,Q1_dimmest,89,3731,1722,0.63863,0.70627,0.67085,0.74564
G_focal_s5,G_focal,19,0,Q2,16,6957,2067,0.74595,0.84453,0.7504,0.96565
G_focal_s5,G_focal,19,0,Q3,2,8771,2610,0.87504,0.96394,0.9344,0.9954
G_focal_s5,G_focal,19,0,Q4_clearest,0,7909,2077,0.96328,0.99704,0.99409,1.0
G_focal_s5,G_focal,19,20,Q1_dimmest,84,3731,1722,0.64443,0.71855,0.69949,0.73868
G_focal_s5,G_focal,19,20,Q2,15,6957,2067,0.74987,0.85644,0.77252,0.96081
G_focal_s5,G_focal,19,20,Q3,1,8771,2610,0.87595,0.96688,0.94131,0.99387
G_focal_s5,G_focal,19,20,Q4_clearest,0,7909,2077,0.96328,0.99704,0.99409,1.0
G_focal_s5,G_focal,20,0,Q1_dimmest,121,5411,1924,0.6288,0.67187,0.5891,0.7817
G_focal_s5,G_focal,20,0,Q2,10,7210,2225,0.77808,0.86541,0.77893,0.97348
G_focal_s5,G_focal,20,0,Q3,2,6951,2027,0.85564,0.94173,0.89264,0.99655
G_focal_s5,G_focal,20,0,Q4_clearest,1,4693,1197,0.94009,0.98486,0.97097,0.99916
G_focal_s5,G_focal,20,20,Q1_dimmest,115,5411,1924,0.63033,0.67973,0.60727,0.77183
G_focal_s5,G_focal,20,20,Q2,10,7210,2225,0.78111,0.87485,0.79708,0.96944
G_focal_s5,G_focal,20,20,Q3,2,6951,2027,0.85815,0.94807,0.9045,0.99605
G_focal_s5,G_focal,20,20,Q4_clearest,1,4693,1197,0.94103,0.98648,0.97411,0.99916
H_aug_s0,H_aug,01,0,Q1_dimmest,196,4597,1791,0.58864,0.57723,0.55076,0.60637
H_aug_s0,H_aug,01,0,Q2,38,6946,2500,0.79917,0.8534,0.78875,0.9296
H_aug_s0,H_aug,01,0,Q3,4,8473,2538,0.86281,0.96795,0.94673,0.99015
H_aug_s0,H_aug,01,0,Q4_clearest,0,9424,2483,0.92201,0.99175,0.98441,0.99919
H_aug_s0,H_aug,01,20,Q1_dimmest,182,4597,1791,0.58965,0.58216,0.57122,0.59352
H_aug_s0,H_aug,01,20,Q2,34,6946,2500,0.79945,0.85629,0.79992,0.9212
H_aug_s0,H_aug,01,20,Q3,4,8473,2538,0.86333,0.97032,0.95347,0.98779
H_aug_s0,H_aug,01,20,Q4_clearest,0,9424,2483,0.92224,0.99195,0.98481,0.99919
H_aug_s0,H_aug,02,0,Q1_dimmest,225,5691,1790,0.5195,0.49135,0.48093,0.50223
H_aug_s0,H_aug,02,0,Q2,28,6606,1861,0.81292,0.80976,0.74366,0.88877
H_aug_s0,H_aug,02,0,Q3,2,8662,2260,0.89788,0.95109,0.91603,0.98894
H_aug_s0,H_aug,02,0,Q4_clearest,0,12831,3378,0.96133,0.99303,0.98616,1.0
H_aug_s0,H_aug,02,20,Q1_dimmest,205,5691,1790,0.51678,0.48468,0.48784,0.48156
H_aug_s0,H_aug,02,20,Q2,27,6606,1861,0.81267,0.80957,0.75621,0.87104
H_aug_s0,H_aug,02,20,Q3,2,8662,2260,0.89867,0.95379,0.92144,0.9885
H_aug_s0,H_aug,02,20,Q4_clearest,0,12831,3378,0.9614,0.99332,0.98673,1.0
